MERRA_ID,YEAR,MONTH,REL_HUM_AVG_AVG
137194,2020,1,46
137194,2020,7,16
138347,2020,1,50
138347,2020,8,23
138347,2020,11,29
137243,2020,12,82
137819,2020,4,75
137819,2020,12,82
138346,2020,8,18
138922,2020,6,17
138922,2020,7,15
138922,2020,12,31
138924,2020,7,26
144732,2020,1,83
148770,2020,1,87
149346,2020,5,69
149922,2020,1,85
149922,2020,2,80
149922,2020,11,77
151077,2020,11,80
133787,2020,5,71
133787,2020,9,81
133787,2020,11,75
133787,2020,12,78
134319,2020,3,55
136090,2020,10,81
134361,2020,2,86
134361,2020,3,85
134361,2020,7,70
134895,2020,7,32
134895,2020,9,28
134896,2020,4,38
134943,2020,1,83
136045,2020,8,26
136045,2020,9,21
136090,2020,4,76
135515,2020,5,79
135515,2020,7,68
136045,2020,11,25
138346,2020,11,25
136620,2020,1,46
136620,2020,3,54
138346,2020,4,40
138348,2020,7,26
138348,2020,9,21
138349,2020,11,37
138922,2020,3,58
138922,2020,9,15
138922,2020,10,16
144732,2020,12,84
148770,2020,2,83
148770,2020,5,71
148770,2020,8,65
149346,2020,4,72
149346,2020,9,69
149346,2020,12,81
133786,2020,3,83
133787,2020,4,72
133786,2020,5,70
133786,2020,9,80
133790,2020,9,83
133790,2020,10,84
134319,2020,1,54
134319,2020,5,25
134319,2020,9,32
135515,2020,10,77
136090,2020,3,86
136090,2020,12,82
137194,2020,8,20
138347,2020,10,18
134361,2020,4,75
134361,2020,6,69
134895,2020,12,32
138346,2020,1,50
137241,2020,8,72
134943,2020,10,80
136090,2020,5,78
138346,2020,2,39
138346,2020,6,17
136620,2020,4,38
136621,2020,1,46
136621,2020,7,18
136621,2020,12,30
137194,2020,11,23
138346,2020,7,15
138347,2020,2,41
138348,2020,2,44
138348,2020,4,45
138349,2020,3,64
138349,2020,8,30
138349,2020,10,21
138922,2020,1,53
138924,2020,8,28
144732,2020,2,83
144732,2020,6,76
144732,2020,11,78
138924,2020,9,21
148770,2020,9,69
151077,2020,10,76
148770,2020,12,84
149346,2020,6,61
149346,2020,8,66
151077,2020,1,88
133786,2020,1,83
133786,2020,4,72
133786,2020,7,72
133786,2020,11,73
133790,2020,1,82
133790,2020,4,73
133790,2020,5,70
134319,2020,11,30
134319,2020,12,32
135515,2020,11,74
137194,2020,9,17
137194,2020,10,17
136620,2020,5,23
134895,2020,4,36
134895,2020,8,35
134896,2020,5,26
137241,2020,1,84
134943,2020,8,76
136620,2020,12,28
136621,2020,3,52
137243,2020,10,82
137819,2020,3,87
138348,2020,1,53
138348,2020,11,34
138349,2020,4,48
138349,2020,6,25
138922,2020,11,27
138924,2020,6,23
144732,2020,7,69
138348,2020,10,20
138924,2020,1,54
138924,2020,2,43
138924,2020,11,36
151077,2020,12,88
148770,2020,4,73
151077,2020,6,72
149922,2020,5,65
151077,2020,5,71
133787,2021,2,86
134319,2021,2,34
133787,2021,10,82
133790,2021,6,75
134319,2021,6,21
134319,2021,11,35
134896,2021,12,54
134943,2021,1,78
134361,2021,11,69
134895,2021,3,33
135515,2021,3,81
136090,2021,3,81
136045,2021,11,25
136620,2021,4,20
136620,2021,7,36
136620,2021,9,32
136620,2021,12,44
137241,2021,1,83
137819,2021,3,80
138346,2021,11,23
138348,2021,8,43
138924,2021,8,42
144732,2021,5,71
137819,2021,5,76
138922,2021,2,33
138922,2021,7,34
138347,2021,2,35
138924,2021,2,40
138347,2021,4,23
138349,2021,7,49
148770,2021,4,75
148770,2021,5,64
148770,2021,6,62
148770,2021,10,82
151077,2021,4,69
149346,2021,6,64
151077,2021,1,88
151077,2021,3,75
151077,2021,5,66
151077,2021,8,70
133786,2021,3,82
133787,2021,1,85
133787,2021,4,76
133786,2021,8,80
133787,2021,9,81
133786,2021,11,69
133787,2021,11,74
133790,2021,8,83
133790,2021,12,88
134896,2021,10,43
134943,2021,6,77
134943,2021,8,80
134361,2021,8,78
135515,2021,4,73
136090,2021,5,70
135515,2021,9,72
135515,2021,10,80
136620,2021,3,29
137243,2021,1,84
137194,2021,5,20
137194,2021,6,16
137241,2021,6,74
137194,2021,10,27
138347,2021,1,42
138348,2021,10,43
138348,2021,11,34
138349,2021,4,31
138349,2021,5,24
138924,2021,6,21
144732,2021,4,74
144732,2021,8,70
144732,2021,9,68
144732,2021,11,78
138348,2021,4,28
137243,2021,9,72
137819,2021,12,85
138924,2021,3,43
138924,2021,7,47
138922,2021,10,33
138922,2021,12,49
148770,2021,1,85
149346,2021,1,82
149346,2021,12,80
133786,2021,5,69
133787,2021,5,69
133786,2021,7,81
133787,2021,8,83
133790,2021,10,83
134319,2021,12,53
134895,2021,6,19
134895,2021,8,55
134895,2021,12,51
134896,2021,2,33
134896,2021,5,16
134361,2021,4,75
134361,2021,5,71
134361,2021,12,86
134895,2021,4,20
134896,2021,11,38
136045,2021,5,17
136090,2021,8,75
136045,2021,10,31
136045,2021,4,20
136090,2021,4,73
136621,2021,2,31
136621,2021,3,29
136621,2021,4,18
137241,2021,5,74
137241,2021,7,73
137241,2021,8,74
137194,2021,11,21
137194,2021,12,41
137241,2021,12,84
137243,2021,3,80
137243,2021,7,72
137243,2021,8,72
137243,2021,10,82
138346,2021,8,29
138346,2021,12,46
138922,2021,8,29
138922,2021,11,26
138924,2021,1,50
138924,2021,9,39
138924,2021,11,36
138924,2021,12,56
144732,2021,3,74
144732,2021,10,78
138924,2021,4,27
151077,2021,2,87
149346,2021,4,74
149346,2021,5,63
149346,2021,8,65
133786,2021,4,76
133786,2021,9,80
133790,2021,9,81
134319,2021,9,51
134896,2021,1,42
134361,2021,3,82
134895,2021,11,32
135515,2021,6,70
135515,2021,7,75
135515,2021,8,74
136090,2021,6,71
136620,2021,11,23
136621,2021,12,45
137194,2021,1,36
137194,2021,3,29
137241,2021,3,81
137819,2021,4,74
137819,2021,9,76
138346,2021,1,39
138347,2021,9,34
138347,2021,10,37
138922,2021,5,17
138922,2021,6,16
138348,2021,6,20
138347,2021,3,37
138349,2021,9,44
148770,2021,9,69
149346,2021,2,80
149346,2021,3,70
149346,2021,9,70
133786,2021,2,85
133786,2021,12,85
133790,2021,7,81
134319,2021,1,39
134319,2021,5,18
134895,2021,1,38
134896,2021,7,58
134943,2021,9,77
134943,2021,12,85
134896,2021,3,35
136045,2021,3,30
136090,2021,7,74
136090,2021,10,81
136620,2021,1,36
136620,2021,5,18
137194,2021,4,20
137194,2021,8,28
137194,2021,9,26
138346,2021,5,16
138347,2021,12,51
138348,2021,2,38
138922,2021,9,27
137819,2021,7,74
137819,2021,8,73
138346,2021,4,19
138349,2021,2,41
138349,2021,11,39
148770,2021,3,72
148770,2021,12,84
149346,2021,7,67
151077,2021,9,71
151077,2021,12,77
149922,2021,4,69
149922,2021,7,64
149922,2021,12,76
151077,2021,10,81
133786,2021,6,72
133787,2021,7,82
133790,2021,4,66
133790,2021,11,80
134319,2021,4,22
134319,2021,8,58
134895,2021,5,16
134895,2021,10,40
134943,2021,5,63
134943,2021,7,78
134943,2021,10,78
134361,2021,1,82
134361,2021,2,83
134943,2021,4,66
136045,2021,6,17
136045,2021,7,38
136045,2021,8,42
135515,2021,11,69
135515,2021,12,85
136090,2021,12,86
136620,2021,8,39
136621,2021,1,37
136621,2021,7,38
136621,2021,11,23
137241,2021,2,82
137194,2021,7,30
137241,2021,9,76
137243,2021,11,74
137819,2021,2,83
138346,2021,6,16
138346,2021,10,30
138347,2021,5,19
138347,2021,8,38
138347,2021,11,27
138348,2021,1,47
138348,2021,3,42
138349,2021,12,58
138922,2021,3,33
144732,2021,1,84
144732,2021,2,83
144732,2021,6,75
144732,2021,7,73
151077,2021,11,77
137243,2021,4,73
137243,2021,6,73
138348,2021,9,41
138348,2021,12,55
137819,2021,6,78
137819,2021,10,82
149346,2021,11,80
149922,2021,2,77
149922,2021,5,60
149922,2021,8,63
151077,2021,7,74
133786,2021,1,84
133787,2021,3,82
133787,2021,6,73
133786,2021,10,80
133790,2021,3,77
134319,2021,7,58
134895,2021,2,33
134895,2021,7,55
134896,2021,8,59
134896,2021,9,52
134943,2021,3,77
134943,2021,11,75
137243,2021,2,83
134361,2021,6,71
134361,2021,9,79
134943,2021,2,83
135515,2021,1,83
136045,2021,2,31
136090,2021,2,82
135515,2021,5,68
136090,2021,11,70
136045,2021,12,48
136620,2021,6,16
136621,2021,6,15
136621,2021,8,40
136621,2021,9,35
137819,2021,1,83
138346,2021,3,30
138346,2021,9,27
138349,2021,6,22
137243,2021,12,86
137819,2021,11,74
138346,2021,2,30
138922,2021,4,20
138346,2021,7,33
138347,2021,7,42
138349,2021,10,47
138924,2021,10,44
148770,2021,2,82
148770,2021,8,64
148770,2021,11,82
151077,2021,6,69
149922,2021,6,64
149922,2021,10,76
149922,2021,11,77
133787,2021,12,87
133790,2021,1,80
133790,2021,2,82
133790,2021,5,62
134319,2021,3,34
134319,2021,10,41
134895,2021,9,48
134896,2021,6,21
134361,2021,7,79
134361,2021,10,79
134896,2021,4,22
136045,2021,1,38
136090,2021,1,83
135515,2021,2,84
136045,2021,9,38
136090,2021,9,74
136620,2021,2,30
136620,2021,10,29
136621,2021,5,15
136621,2021,10,29
137194,2021,2,28
137241,2021,4,73
137241,2021,10,79
137241,2021,11,71
137243,2021,5,74
138347,2021,6,18
138348,2021,5,21
138349,2021,8,46
138922,2021,1,43
144732,2021,12,84
138348,2021,7,47
138349,2021,1,52
138349,2021,3,45
138924,2021,5,21
148770,2021,7,67
149346,2021,10,79
149922,2021,1,80
149922,2021,3,65
149922,2021,9,68
133786,2022,4,73
133787,2022,12,76
134319,2022,5,17
134895,2022,2,36
134943,2022,9,78
134361,2022,1,79
134361,2022,5,67
134361,2022,7,72
135515,2022,2,79
135515,2022,3,75
136045,2022,5,17
136090,2022,5,67
136045,2022,6,21
135515,2022,8,75
136045,2022,9,40
136090,2022,1,79
136621,2022,11,36
137194,2022,4,20
137194,2022,5,18
137194,2022,8,38
137243,2022,4,75
137243,2022,5,71
137243,2022,10,61
137243,2022,11,71
137819,2022,6,64
138346,2022,1,38
138347,2022,8,50
138348,2022,10,45
144732,2022,3,79
144732,2022,7,74
144732,2022,11,69
144732,2022,12,77
137819,2022,7,70
138348,2022,2,36
138348,2022,9,46
138349,2022,10,49
149346,2022,8,65
149346,2022,9,68
149922,2022,2,74
133787,2022,3,77
133787,2022,5,68
133786,2022,11,71
134319,2022,4,18
134895,2022,8,55
134896,2022,7,45
134943,2022,5,70
134361,2022,4,74
134361,2022,6,61
134896,2022,11,48
134895,2022,12,54
136045,2022,7,27
136620,2022,6,19
136621,2022,1,39
137194,2022,3,22
137241,2022,3,77
137194,2022,7,24
137194,2022,11,31
137819,2022,9,69
138346,2022,10,31
138347,2022,9,42
138348,2022,3,34
138349,2022,1,46
138349,2022,12,64
144732,2022,6,72
137819,2022,10,61
138346,2022,9,34
138348,2022,5,19
138349,2022,5,23
148770,2022,6,64
148770,2022,8,64
149346,2022,2,76
151077,2022,8,69
149346,2022,10,70
151077,2022,11,71
133787,2022,9,76
133790,2022,1,76
133790,2022,2,78
134319,2022,1,42
134319,2022,11,45
134895,2022,1,41
134895,2022,3,26
134896,2022,1,44
134896,2022,4,20
134943,2022,8,77
134361,2022,11,72
135515,2022,1,78
136090,2022,3,77
136045,2022,4,18
136620,2022,4,18
136620,2022,5,17
136620,2022,7,26
136620,2022,11,34
136621,2022,7,27
136621,2022,10,37
137241,2022,8,73
137194,2022,9,33
137243,2022,3,77
137243,2022,7,69
137819,2022,3,77
138346,2022,8,42
138348,2022,8,53
138922,2022,2,35
138922,2022,3,27
138922,2022,11,40
138924,2022,4,26
138924,2022,5,20
138924,2022,12,61
144732,2022,5,78
144732,2022,8,72
144732,2022,10,64
137819,2022,8,72
138346,2022,6,17
138924,2022,3,36
138924,2022,11,46
138348,2022,4,25
138348,2022,12,60
138349,2022,6,26
138349,2022,9,46
138922,2022,7,28
148770,2022,11,78
149346,2022,4,74
149922,2022,10,69
149922,2022,12,80
151077,2022,10,70
134319,2022,2,35
133786,2022,9,71
133786,2022,12,76
133790,2022,4,69
133790,2022,5,70
133790,2022,8,78
133790,2022,9,80
134319,2022,7,45
134943,2022,4,69
136090,2022,10,60
134361,2022,2,80
134361,2022,10,60
134896,2022,5,15
136090,2022,7,70
136045,2022,10,39
136045,2022,11,36
136620,2022,2,28
136620,2022,10,38
137243,2022,1,80
136621,2022,2,32
136621,2022,5,15
136621,2022,6,19
137241,2022,1,80
137194,2022,2,25
137241,2022,2,79
137241,2022,6,62
137241,2022,10,61
137194,2022,12,44
137819,2022,11,71
138346,2022,11,36
138922,2022,12,53
144732,2022,1,79
144732,2022,9,72
137819,2022,12,84
138922,2022,5,15
138347,2022,6,20
138924,2022,7,39
138922,2022,1,44
149346,2022,7,62
149922,2022,6,64
151077,2022,3,76
133786,2022,1,79
133786,2022,3,76
133787,2022,2,79
133787,2022,4,73
133786,2022,6,62
133790,2022,12,76
134895,2022,7,40
134943,2022,1,74
134943,2022,2,78
134943,2022,10,74
134361,2022,8,75
134361,2022,9,70
134361,2022,12,77
134895,2022,11,42
134896,2022,12,57
136090,2022,4,75
136090,2022,9,70
136090,2022,11,73
136620,2022,3,23
136620,2022,9,38
136620,2022,12,50
136621,2022,3,24
136621,2022,12,53
137241,2022,5,73
137194,2022,10,32
137243,2022,8,72
137243,2022,9,67
138346,2022,3,24
138347,2022,5,17
138348,2022,6,23
138349,2022,2,40
138349,2022,8,53
138922,2022,10,31
138924,2022,8,53
138924,2022,10,45
144732,2022,4,78
138922,2022,6,17
138924,2022,2,37
138922,2022,4,20
148770,2022,2,80
148770,2022,5,72
148770,2022,9,67
149346,2022,1,78
149922,2022,1,75
133787,2022,1,79
133787,2022,6,62
133786,2022,7,73
133787,2022,8,79
133790,2022,3,75
133790,2022,6,67
133790,2022,7,77
133790,2022,10,72
134319,2022,6,28
134319,2022,10,51
134896,2022,3,32
134896,2022,9,55
136045,2022,1,41
135515,2022,4,72
135515,2022,5,65
135515,2022,10,58
135515,2022,12,80
136045,2022,12,55
136045,2022,8,43
136090,2022,8,75
136620,2022,1,37
136620,2022,8,42
136621,2022,4,16
136621,2022,9,36
137241,2022,9,69
137241,2022,11,71
137243,2022,6,60
138346,2022,7,27
138347,2022,1,39
138922,2022,8,44
144732,2022,2,82
149922,2022,7,63
137819,2022,1,79
137819,2022,2,80
138347,2022,7,33
138349,2022,3,39
148770,2022,7,59
149346,2022,3,78
149346,2022,5,69
151077,2022,5,68
149922,2022,3,74
149922,2022,4,68
151077,2022,2,79
151077,2022,4,69
133786,2022,8,76
133786,2022,10,58
133790,2022,11,78
134319,2022,8,61
134895,2022,4,18
134943,2022,7,77
134895,2022,5,16
134896,2022,6,29
134943,2022,3,73
134943,2022,6,66
136045,2022,2,34
135515,2022,6,56
135515,2022,11,71
136090,2022,12,83
136621,2022,8,41
137241,2022,7,68
137241,2022,12,82
138346,2022,4,19
138347,2022,4,22
138347,2022,12,55
138348,2022,1,41
138348,2022,11,44
138924,2022,1,44
138924,2022,9,46
137819,2022,4,75
138922,2022,9,35
138347,2022,2,33
138924,2022,6,23
138347,2022,11,40
138349,2022,4,28
138349,2022,11,48
148770,2022,4,77
148770,2022,10,71
148770,2022,12,83
149922,2022,9,68
151077,2022,6,71
133786,2022,2,78
133786,2022,5,68
133787,2022,7,77
133787,2022,10,62
133787,2022,11,73
134319,2022,3,27
134319,2022,9,55
134319,2022,12,53
134895,2022,10,48
134896,2022,2,39
134896,2022,8,61
134896,2022,10,54
134943,2022,11,77
134943,2022,12,77
134361,2022,3,76
134895,2022,6,25
134895,2022,9,50
136090,2022,2,80
136045,2022,3,24
136090,2022,6,60
135515,2022,7,71
135515,2022,9,69
137243,2022,2,80
137194,2022,1,32
137241,2022,4,76
137194,2022,6,18
137243,2022,12,84
137819,2022,5,77
138346,2022,2,29
138346,2022,12,49
138347,2022,10,39
138348,2022,7,38
151077,2022,12,83
138346,2022,5,15
138347,2022,3,29
138349,2022,7,41
148770,2022,1,80
148770,2022,3,80
151077,2022,1,78
149346,2022,6,66
151077,2022,9,70
149346,2022,11,76
149346,2022,12,82
149922,2022,5,64
149922,2022,8,64
149922,2022,11,74
151077,2022,7,66
133790,2023,3,73
133790,2023,8,74
133790,2023,11,75
134319,2023,1,54
134319,2023,4,26
134895,2023,5,24
134943,2023,6,75
134895,2023,7,25
136045,2023,1,54
136045,2023,12,42
136045,2023,6,17
136045,2023,11,35
136620,2023,1,53
136620,2023,3,45
136620,2023,7,18
136620,2023,8,26
136620,2023,10,23
136621,2023,3,45
136621,2023,8,26
136621,2023,9,26
137194,2023,6,22
137194,2023,8,26
137241,2023,11,67
138346,2023,1,55
138346,2023,11,30
138346,2023,12,35
138347,2023,1,62
138347,2023,5,33
138347,2023,12,38
138349,2023,5,41
138924,2023,1,68
137243,2023,7,69
148770,2023,4,78
148770,2023,7,65
148770,2023,10,75
149346,2023,1,84
149346,2023,2,78
149922,2023,9,64
149922,2023,11,73
151077,2023,3,73
133786,2023,2,85
133787,2023,1,81
133786,2023,6,71
133786,2023,7,73
133787,2023,7,76
133787,2023,9,74
133790,2023,2,82
133790,2023,7,76
134943,2023,8,73
134361,2023,8,64
134896,2023,3,48
134895,2023,12,38
136045,2023,5,24
136621,2023,4,26
136621,2023,7,18
136621,2023,12,38
137243,2023,5,80
137819,2023,2,84
138346,2023,8,28
138347,2023,8,34
138349,2023,11,44
138922,2023,6,20
138922,2023,12,38
138924,2023,6,28
144732,2023,3,76
144732,2023,12,81
138347,2023,7,20
138924,2023,7,26
138348,2023,2,55
138348,2023,10,32
138924,2023,5,37
148770,2023,5,65
151077,2023,6,69
133786,2023,1,81
133787,2023,3,79
133786,2023,8,66
133787,2023,11,71
133787,2023,12,83
133790,2023,5,73
134319,2023,5,27
134319,2023,12,38
134895,2023,6,16
134896,2023,1,57
134895,2023,4,26
136090,2023,2,85
135515,2023,3,79
136045,2023,4,25
136090,2023,4,77
136090,2023,5,78
135515,2023,8,64
135515,2023,11,68
135515,2023,12,77
136090,2023,6,73
136621,2023,2,44
137243,2023,2,85
136621,2023,11,31
137241,2023,2,84
137241,2023,3,78
137241,2023,5,79
137241,2023,7,68
137241,2023,9,66
137241,2023,10,66
137194,2023,12,34
137243,2023,11,66
138346,2023,9,31
138346,2023,10,23
138347,2023,3,55
144732,2023,9,70
144732,2023,11,70
149922,2023,12,80
151077,2023,12,81
138348,2023,7,25
137819,2023,8,70
137819,2023,9,68
137819,2023,11,63
138347,2023,10,28
138348,2023,12,43
148770,2023,2,80
148770,2023,3,78
149346,2023,9,67
149922,2023,5,58
149922,2023,7,65
151077,2023,5,62
151077,2023,10,76
134319,2023,2,51
133787,2023,5,70
133787,2023,6,74
133790,2023,4,71
133790,2023,9,76
133790,2023,10,76
134943,2023,1,78
134943,2023,4,72
134943,2023,12,81
134361,2023,1,82
134361,2023,4,75
134361,2023,7,73
134361,2023,9,67
134361,2023,12,81
134896,2023,7,28
134896,2023,12,41
135515,2023,6,71
136045,2023,8,28
136090,2023,12,78
136620,2023,9,29
136620,2023,12,37
136621,2023,5,23
136621,2023,10,23
137194,2023,3,43
137194,2023,4,22
137194,2023,7,18
137241,2023,12,76
137243,2023,1,85
138346,2023,5,27
138347,2023,6,23
138347,2023,9,35
138349,2023,2,59
138349,2023,12,47
138922,2023,2,48
138924,2023,12,46
144732,2023,7,71
137819,2023,6,78
138924,2023,10,36
138349,2023,8,42
138922,2023,1,59
149346,2023,5,63
149346,2023,7,66
149922,2023,10,75
151077,2023,8,67
133787,2023,2,86
133786,2023,4,74
133787,2023,8,70
133787,2023,10,69
133786,2023,12,84
133790,2023,1,77
134319,2023,3,47
134319,2023,7,29
134319,2023,8,41
134319,2023,9,31
134895,2023,2,50
134943,2023,3,73
134943,2023,10,76
134361,2023,5,72
134361,2023,11,70
134895,2023,3,46
135515,2023,2,85
136045,2023,3,46
136090,2023,3,79
135515,2023,9,66
136090,2023,10,67
136090,2023,11,71
137243,2023,4,78
136620,2023,2,43
136620,2023,6,18
137241,2023,4,77
137194,2023,5,27
137194,2023,10,22
137243,2023,6,77
137243,2023,10,67
138348,2023,1,67
138348,2023,6,26
138922,2023,3,51
138922,2023,4,30
138924,2023,3,59
138924,2023,9,40
137819,2023,3,77
138347,2023,2,50
138347,2023,4,31
138348,2023,11,40
138349,2023,9,39
138349,2023,10,36
138922,2023,10,25
138924,2023,8,41
148770,2023,8,66
149346,2023,3,74
149346,2023,4,75
149346,2023,8,66
149922,2023,2,75
149922,2023,3,68
149922,2023,8,64
151077,2023,11,73
133787,2023,4,75
133786,2023,5,69
133786,2023,11,70
133790,2023,6,75
134319,2023,6,18
134319,2023,11,41
134895,2023,8,37
134896,2023,10,32
134943,2023,2,82
134943,2023,9,75
136090,2023,7,67
134361,2023,2,85
134361,2023,6,73
134361,2023,10,65
135515,2023,1,83
135515,2023,7,66
136045,2023,7,20
135515,2023,10,66
136620,2023,11,30
136621,2023,1,53
137243,2023,3,77
136621,2023,6,15
137241,2023,6,73
137194,2023,9,30
138348,2023,4,35
138348,2023,5,37
138349,2023,4,41
138922,2023,5,28
138922,2023,8,31
138924,2023,11,44
144732,2023,4,73
137819,2023,5,80
138346,2023,7,17
138349,2023,3,63
151077,2023,4,70
149346,2023,12,83
149922,2023,1,79
149922,2023,4,70
133786,2023,9,70
133790,2023,12,84
134895,2023,9,29
134896,2023,5,29
134943,2023,11,74
134896,2023,11,44
134943,2023,7,74
136090,2023,1,85
136045,2023,2,47
135515,2023,4,76
135515,2023,5,73
136045,2023,10,25
136090,2023,8,67
136090,2023,9,65
136620,2023,4,25
136620,2023,5,25
137241,2023,1,84
137194,2023,2,40
137243,2023,8,70
137819,2023,4,77
138346,2023,2,45
138346,2023,4,26
138922,2023,9,33
138922,2023,11,32
144732,2023,2,73
144732,2023,5,70
144732,2023,6,68
137819,2023,1,84
138922,2023,7,16
138924,2023,2,55
138924,2023,4,34
138349,2023,7,29
148770,2023,6,66
148770,2023,12,87
151077,2023,1,85
151077,2023,7,67
149346,2023,11,75
151077,2023,2,81
133786,2023,3,76
133786,2023,10,66
134319,2023,10,34
134895,2023,10,30
134896,2023,2,53
134896,2023,6,17
134896,2023,8,41
134896,2023,9,30
134943,2023,5,73
134361,2023,3,79
134895,2023,1,54
134896,2023,4,28
134895,2023,11,39
136045,2023,9,27
137194,2023,1,50
137241,2023,8,70
137194,2023,11,28
137243,2023,12,76
137819,2023,7,70
138346,2023,3,48
138346,2023,6,19
138347,2023,11,35
138348,2023,3,60
138348,2023,8,38
138349,2023,6,29
144732,2023,1,86
144732,2023,8,69
144732,2023,10,70
137243,2023,9,67
138348,2023,9,38
137819,2023,10,66
137819,2023,12,76
138349,2023,1,71
148770,2023,1,86
148770,2023,9,67
148770,2023,11,77
149346,2023,6,65
151077,2023,9,65
149346,2023,10,76
149922,2023,6,62
133786,2024,3,82
133787,2024,3,81
133786,2024,5,79
133786,2024,11,76
133790,2024,7,73
133790,2024,9,85
134319,2024,5,23
134319,2024,11,32
134895,2024,11,32
134896,2024,5,24
134943,2024,1,80
134943,2024,4,72
134943,2024,9,83
134943,2024,12,79
134361,2024,3,82
134361,2024,8,65
134361,2024,10,73
134896,2024,6,26
136090,2024,3,81
136090,2024,5,78
136045,2024,8,29
135515,2024,12,75
136045,2024,11,28
137194,2024,2,49
137241,2024,3,79
137241,2024,6,63
137194,2024,9,20
137241,2024,9,68
137819,2024,11,78
138346,2024,1,46
138346,2024,9,20
138347,2024,1,52
138347,2024,3,52
138347,2024,4,35
138348,2024,6,26
138922,2024,4,33
138922,2024,7,17
144732,2024,3,76
144732,2024,7,66
144732,2024,12,80
137819,2024,5,80
138349,2024,2,59
149922,2024,8,62
151077,2024,10,68
133787,2024,6,68
133787,2024,10,72
133790,2024,10,81
134319,2024,1,51
134319,2024,6,27
134319,2024,8,47
134319,2024,10,21
134895,2024,8,42
134896,2024,9,35
134896,2024,11,36
134943,2024,11,82
134361,2024,12,76
134896,2024,4,36
135515,2024,3,81
135515,2024,5,78
135515,2024,10,71
136090,2024,8,66
136620,2024,1,49
136620,2024,6,21
136620,2024,10,20
136620,2024,11,27
137243,2024,7,67
136621,2024,9,19
137241,2024,8,62
137194,2024,10,18
138346,2024,2,51
138346,2024,7,17
138346,2024,10,18
138349,2024,3,57
144732,2024,6,71
137819,2024,1,79
137819,2024,3,79
138922,2024,6,17
138924,2024,10,28
138347,2024,11,30
138349,2024,10,29
138922,2024,1,49
138922,2024,9,20
148770,2024,1,85
151077,2024,7,64
151077,2024,12,83
149922,2024,4,68
149922,2024,10,69
149922,2024,11,73
151077,2024,3,67
151077,2024,9,68
133786,2024,2,81
134319,2024,2,55
133786,2024,4,79
133787,2024,4,78
133787,2024,12,76
133790,2024,2,81
133790,2024,12,79
134895,2024,1,50
134895,2024,5,22
134896,2024,12,30
134943,2024,2,79
136090,2024,6,62
134361,2024,6,69
134361,2024,7,73
134895,2024,7,38
134943,2024,6,67
135515,2024,1,78
136045,2024,5,20
135515,2024,7,70
136090,2024,10,73
136621,2024,8,28
137243,2024,6,65
137819,2024,4,78
138346,2024,5,21
138346,2024,11,26
138346,2024,12,27
138348,2024,7,26
138924,2024,4,37
144732,2024,2,79
144732,2024,4,76
144732,2024,5,75
138346,2024,6,18
138346,2024,8,23
138347,2024,10,22
138347,2024,12,29
148770,2024,8,65
148770,2024,9,69
149922,2024,1,80
149922,2024,2,74
133786,2024,1,82
133786,2024,8,69
133790,2024,1,81
133790,2024,4,71
134319,2024,3,51
134319,2024,9,35
134895,2024,12,26
134943,2024,7,75
134361,2024,1,80
136045,2024,1,50
136090,2024,2,79
136045,2024,3,48
136045,2024,4,32
135515,2024,8,68
137243,2024,10,73
136620,2024,3,47
136620,2024,12,26
136621,2024,1,49
137243,2024,3,80
137243,2024,5,79
137243,2024,9,70
137194,2024,1,45
137241,2024,1,80
137194,2024,11,25
137241,2024,11,78
137819,2024,10,73
138348,2024,1,57
138348,2024,4,37
138349,2024,1,59
138922,2024,5,22
144732,2024,8,61
138924,2024,6,25
138924,2024,7,26
138349,2024,6,29
138924,2024,9,29
148770,2024,2,79
148770,2024,3,78
148770,2024,6,69
151077,2024,4,68
149346,2024,6,69
149346,2024,7,64
149346,2024,9,69
149922,2024,3,70
149922,2024,12,79
133787,2024,2,80
133786,2024,10,72
133790,2024,5,72
133790,2024,8,82
134319,2024,4,36
134896,2024,8,46
134361,2024,2,80
134361,2024,5,80
134361,2024,11,76
134895,2024,4,35
136090,2024,1,80
135515,2024,2,78
136045,2024,6,20
136045,2024,10,20
135515,2024,11,78
136090,2024,11,78
136090,2024,12,77
136621,2024,4,32
136621,2024,11,26
137194,2024,6,21
137241,2024,7,67
137819,2024,7,69
137819,2024,8,63
137819,2024,12,78
138347,2024,2,55
138347,2024,5,26
138348,2024,10,26
138349,2024,5,30
138349,2024,7,29
138349,2024,8,43
138922,2024,10,19
138922,2024,11,28
138924,2024,2,57
144732,2024,9,60
137819,2024,2,78
138922,2024,8,24
138348,2024,11,35
148770,2024,7,65
149346,2024,2,78
149346,2024,5,71
149922,2024,7,62
151077,2024,5,68
133787,2024,1,82
133787,2024,8,76
133787,2024,11,78
133790,2024,3,79
133790,2024,11,82
134319,2024,12,25
134943,2024,5,73
134361,2024,9,77
134895,2024,2,53
134896,2024,3,51
134895,2024,6,24
135515,2024,4,78
136090,2024,9,71
136620,2024,5,21
136621,2024,7,24
136621,2024,10,19
136621,2024,12,25
137194,2024,3,44
137241,2024,5,78
137194,2024,7,20
137241,2024,10,73
137241,2024,12,79
137243,2024,12,79
138348,2024,8,38
138349,2024,11,40
138347,2024,7,22
138348,2024,9,27
138349,2024,9,30
138922,2024,2,53
148770,2024,10,72
148770,2024,11,79
151077,2024,6,65
