MERRA_ID,YEAR,MONTH,CLOUD_COVER_AVG,SHORTWAVE_SURFACE_AVG
133787,2018,10,0.41,4779.5
133790,2018,9,0.52,4884.1
134361,2018,9,0.43,5272.2
134895,2018,11,0.35,4197.1
134896,2018,4,0.34,7656.2
134896,2018,12,0.38,3341.5
134943,2018,2,0.45,3941.1
134943,2018,3,0.41,5370.1
134943,2018,4,0.42,6297.1
134943,2018,6,0.56,6251
135515,2018,4,0.4,6316
136045,2018,5,0.18,8274.2
136045,2018,9,0.14,6266.5
136621,2018,3,0.47,5661.7
136620,2018,11,0.35,3878.1
136620,2018,12,0.31,2971.4
137243,2018,1,0.39,3147.6
137243,2018,7,0.45,6635.9
137819,2018,3,0.44,4792.8
137819,2018,10,0.47,4508
138346,2018,1,0.55,3426.2
138348,2018,1,0.54,3511.4
138346,2018,2,0.28,4669.5
138347,2018,5,0.21,8184.7
138349,2018,5,0.21,8233.4
138348,2018,9,0.15,6386.8
138346,2018,12,0.33,2904.3
138348,2018,12,0.36,2837.5
138924,2018,5,0.23,8148.6
138922,2018,6,0.13,8838.1
138924,2018,11,0.33,3817.8
144732,2018,1,0.69,1813.9
144732,2018,4,0.57,5376.9
144732,2018,5,0.62,6101
144732,2018,11,0.66,1884.3
148770,2018,2,0.7,2218.3
148770,2018,8,0.52,5227.3
148770,2018,11,0.66,1462.1
149346,2018,5,0.56,6505.3
151077,2018,11,0.72,1308.7
133790,2019,3,0.48,5293.6
133787,2019,4,0.47,6199.9
133786,2019,10,0.5,4353.2
133787,2019,10,0.51,4360.9
134319,2019,2,0.49,4424
134319,2019,1,0.45,3679.3
134319,2019,7,0.58,6087.6
134319,2019,10,0.14,5743
134896,2019,1,0.45,3633.6
134895,2019,8,0.53,6227.3
134895,2019,9,0.22,6135.2
134895,2019,12,0.43,3124.5
134896,2019,11,0.49,3662.9
134943,2019,4,0.46,6181.5
135515,2019,7,0.56,6714.4
135515,2019,12,0.56,2634.4
136045,2019,4,0.33,7208.4
136090,2019,4,0.49,6004.3
136621,2019,9,0.22,6134.9
136620,2019,11,0.36,3577.1
136621,2019,11,0.39,3531.7
137194,2019,1,0.4,3304.4
137194,2019,3,0.39,5730.5
137243,2019,3,0.57,4841.9
137243,2019,5,0.43,7164.2
137241,2019,6,0.63,6077.7
137241,2019,7,0.53,6644.6
137241,2019,9,0.21,6193.5
137243,2019,9,0.2,6175.2
137243,2019,12,0.57,2585.5
137819,2019,10,0.46,4157.1
138346,2019,1,0.44,3219.8
138349,2019,1,0.45,3347.4
138349,2019,2,0.48,4072.8
138346,2019,3,0.36,5675.6
138346,2019,5,0.31,7779.2
138346,2019,6,0.24,8520.6
138347,2019,7,0.29,7693
138346,2019,8,0.23,7530.6
138348,2019,9,0.27,6181.5
138346,2019,10,0.09,5451.8
138347,2019,10,0.1,5518.9
138349,2019,5,0.37,7641.4
138349,2019,10,0.1,5528.6
138349,2019,11,0.32,3664.5
138922,2019,6,0.26,8549.5
138924,2019,8,0.31,7270.3
138922,2019,9,0.2,6262.8
144732,2019,6,0.63,6065.1
144732,2019,8,0.4,6062.8
148770,2019,7,0.48,6655
149346,2019,9,0.52,4500.6
149346,2019,12,0.73,1022.8
149922,2019,11,0.68,1590.7
133790,2019,4,0.46,6314.2
133790,2019,11,0.5,3655.9
134319,2019,11,0.51,3657
134895,2019,5,0.26,7864.8
134896,2019,4,0.33,7277.1
134896,2019,5,0.26,7938.7
138349,2019,8,0.34,7169.7
134943,2019,2,0.59,3719.5
134943,2019,10,0.51,4124.9
135515,2019,9,0.27,6060.5
136045,2019,6,0.24,8397.3
136045,2019,10,0.08,5550.2
136090,2019,3,0.55,4986.9
136090,2019,9,0.24,6147.3
136620,2019,1,0.38,3471.6
136621,2019,4,0.32,7152.3
136621,2019,10,0.07,5496.1
137194,2019,6,0.22,8417.1
137194,2019,8,0.24,7501.3
137194,2019,11,0.29,3758.9
137241,2019,8,0.42,6423.8
137243,2019,10,0.46,4200.5
137819,2019,11,0.48,3361.1
138348,2019,1,0.47,3282.3
138348,2019,2,0.5,4062.1
138348,2019,7,0.33,7517.8
138347,2019,8,0.26,7519.6
138922,2019,1,0.47,3130.7
138922,2019,8,0.24,7519.6
138924,2019,11,0.3,3730.3
151077,2019,12,0.75,1002.2
148770,2019,1,0.62,1681.4
148770,2019,3,0.56,3600.9
148770,2019,5,0.65,5205.9
148770,2019,6,0.49,6662.7
148770,2019,12,0.69,1181.7
149346,2019,2,0.73,2171.1
149346,2019,3,0.59,3461.1
151077,2019,11,0.66,1521.1
133790,2019,2,0.59,3772.6
133790,2019,5,0.39,6867.4
133786,2019,4,0.47,6216.4
133786,2019,7,0.63,5941
133790,2019,6,0.63,5774.9
133790,2019,9,0.39,5815.4
133790,2019,12,0.53,2942.2
134319,2019,5,0.25,7996.1
134319,2019,6,0.3,8520.3
134319,2019,12,0.44,3253.7
134361,2019,9,0.32,6024.1
134361,2019,10,0.5,4163.6
134895,2019,6,0.28,8462.5
134896,2019,8,0.57,5910.9
134896,2019,9,0.24,6073.6
135515,2019,4,0.47,6017.9
135515,2019,8,0.45,6070.6
136045,2019,12,0.47,2852.5
136090,2019,6,0.62,6171
136090,2019,7,0.52,6885.5
136621,2019,1,0.38,3490.4
136621,2019,3,0.43,5798.8
137194,2019,4,0.36,6882
137194,2019,7,0.26,7854.4
137194,2019,9,0.18,6258.9
137241,2019,3,0.59,4846.3
137241,2019,12,0.58,2606
137819,2019,1,0.49,2889.8
137819,2019,6,0.64,5997.6
137819,2019,8,0.43,6245.6
137819,2019,9,0.21,6107.5
138347,2019,5,0.35,7750.3
138348,2019,10,0.11,5551.7
138346,2019,12,0.55,2657.4
138349,2019,12,0.59,2690.8
138924,2019,4,0.44,6719.6
138924,2019,5,0.38,7555
138922,2019,7,0.27,7989.8
138924,2019,7,0.33,7475.4
138924,2019,10,0.11,5519.7
138922,2019,12,0.55,2632.6
144732,2019,1,0.67,1977.1
144732,2019,9,0.43,4981.9
148770,2019,4,0.66,4564.1
149346,2019,7,0.47,6773.9
149922,2019,4,0.64,4627.5
149922,2019,6,0.52,6513.3
151077,2019,1,0.75,1508.2
133787,2019,1,0.45,3438
133787,2019,5,0.39,6961.4
133786,2019,8,0.6,5335.8
133787,2019,9,0.36,6052.5
133787,2019,12,0.53,2919.7
134319,2019,4,0.31,7420.2
134319,2019,8,0.56,5896.2
134896,2019,2,0.47,4424.1
134361,2019,2,0.66,3440.8
134361,2019,3,0.51,5303.4
134896,2019,7,0.58,6446.1
135515,2019,3,0.53,5162
136045,2019,8,0.41,7132.9
136045,2019,9,0.21,6120.3
136045,2019,11,0.39,3654.8
136090,2019,11,0.49,3437.9
136621,2019,2,0.45,4112.6
136620,2019,3,0.42,5822.1
136621,2019,6,0.23,8364.7
136620,2019,7,0.36,7615.9
136620,2019,8,0.35,7331.8
137194,2019,12,0.56,2734.3
137243,2019,1,0.49,2949.9
137241,2019,5,0.47,7027.9
137243,2019,6,0.63,6068.2
137241,2019,10,0.47,4133.2
137819,2019,2,0.69,3016
137819,2019,4,0.55,5869.2
137819,2019,7,0.53,6620.9
137819,2019,12,0.58,2555.9
138347,2019,2,0.47,4100.1
138348,2019,3,0.44,5750.3
138349,2019,6,0.24,8645.1
138346,2019,7,0.26,7955.5
138348,2019,8,0.31,7324
138922,2019,2,0.45,4053.8
138924,2019,6,0.26,8658
138924,2019,12,0.6,2633.6
144732,2019,2,0.72,2665
144732,2019,7,0.43,6642
148770,2019,11,0.65,1730.6
149346,2019,6,0.5,6679.8
149922,2019,1,0.68,1443
149922,2019,7,0.45,6967.5
133786,2019,3,0.49,5358.7
134361,2019,8,0.53,5606.5
134895,2019,3,0.47,5675.8
134895,2019,10,0.12,5687.7
134943,2019,3,0.51,5235.1
134943,2019,7,0.65,6080.9
134943,2019,11,0.49,3572.3
135515,2019,6,0.62,6048.2
136045,2019,5,0.29,7838.9
136620,2019,5,0.28,7901.8
136621,2019,5,0.3,7777
136621,2019,7,0.38,7655.9
136620,2019,9,0.21,6198.4
136620,2019,12,0.5,2849.6
137819,2019,3,0.57,4883.4
137819,2019,5,0.45,7085.4
138348,2019,6,0.25,8635.3
138347,2019,11,0.29,3715.1
138348,2019,11,0.31,3704.8
138349,2019,3,0.43,5830.7
144732,2019,3,0.58,3796.3
144732,2019,11,0.56,2359.5
148770,2019,8,0.35,6146.3
151077,2019,10,0.54,2676.3
133786,2019,1,0.45,3448.3
133786,2019,2,0.62,3812.2
133787,2019,3,0.49,5336.8
133786,2019,5,0.4,6985.2
133787,2019,6,0.62,5751.2
133786,2019,11,0.5,3664.5
133786,2019,12,0.53,2898.2
134361,2019,4,0.48,6167.3
134361,2019,7,0.57,6466.9
134361,2019,11,0.51,3581.6
134361,2019,12,0.54,2901.6
134895,2019,1,0.43,3654.2
134895,2019,2,0.47,4386.5
134895,2019,11,0.47,3676.6
134896,2019,10,0.13,5718.5
134896,2019,12,0.44,3195.8
134943,2019,1,0.48,3227.6
134943,2019,5,0.39,6822.2
135515,2019,10,0.52,4147.6
136045,2019,2,0.45,4213.5
136045,2019,3,0.44,5760.4
136090,2019,1,0.48,3089.3
136090,2019,2,0.7,3313.3
136090,2019,10,0.49,4113
136090,2019,12,0.58,2617.2
136620,2019,2,0.44,4198.2
136620,2019,4,0.32,7212.3
136620,2019,6,0.23,8445.1
136621,2019,8,0.38,7276.1
136621,2019,12,0.5,2817.2
137241,2019,1,0.52,2907.4
137243,2019,2,0.7,3025.1
137241,2019,4,0.54,5879.8
137243,2019,8,0.42,6271.3
137243,2019,11,0.47,3388.6
138347,2019,4,0.41,6764.3
138349,2019,4,0.39,6896.8
138347,2019,9,0.22,6256.9
138924,2019,1,0.48,3203.6
138924,2019,2,0.51,3982
138922,2019,4,0.4,6896.4
138922,2019,11,0.26,3690.9
144732,2019,10,0.42,3698.2
148770,2019,2,0.7,2318.3
149922,2019,3,0.6,3442.8
149922,2019,5,0.66,5169.3
151077,2019,5,0.63,5202.2
151077,2019,6,0.55,6311.1
133787,2019,8,0.61,5393
133787,2019,11,0.5,3669.4
134361,2019,5,0.41,7063.3
134943,2019,9,0.36,5793.8
134943,2019,12,0.54,2750.4
135515,2019,2,0.67,3456.5
135515,2019,11,0.48,3487.3
136045,2019,1,0.37,3596.5
136090,2019,8,0.43,6333.2
136620,2019,10,0.08,5508.9
137194,2019,2,0.41,4303.8
137243,2019,7,0.52,6859.2
138347,2019,1,0.46,3224.8
138347,2019,3,0.41,5723.4
138346,2019,4,0.39,6916.7
138348,2019,4,0.42,6755.4
138346,2019,9,0.19,6239.4
138346,2019,11,0.26,3715.7
138347,2019,12,0.59,2661
138348,2019,5,0.38,7646.9
138349,2019,9,0.27,6128.5
138922,2019,3,0.38,5639.8
138924,2019,9,0.26,6211.5
144732,2019,12,0.63,1723.2
148770,2019,9,0.52,4593.9
149346,2019,1,0.66,1532.4
149346,2019,5,0.66,5099.5
149346,2019,8,0.33,6140.3
149346,2019,11,0.67,1636.9
149922,2019,8,0.33,6157
149922,2019,9,0.53,4384.2
149922,2019,10,0.54,2751.8
149922,2019,12,0.75,975.2
151077,2019,3,0.63,3587.3
151077,2019,7,0.41,6870.4
133787,2019,2,0.6,3820.8
133790,2019,1,0.49,3376.4
133786,2019,6,0.61,5846.5
133787,2019,7,0.64,5756.4
133786,2019,9,0.34,6049.7
133790,2019,8,0.57,5541.2
133790,2019,10,0.53,4331.6
133790,2019,7,0.68,5632.4
134319,2019,3,0.49,5700
134319,2019,9,0.25,6085.9
134361,2019,1,0.45,3357
134361,2019,6,0.61,5989.8
134895,2019,4,0.32,7233.7
134895,2019,7,0.54,6580.7
134896,2019,3,0.48,5707
134896,2019,6,0.28,8464.3
134943,2019,6,0.61,6023.3
134943,2019,8,0.53,5747.5
135515,2019,1,0.47,3249.1
135515,2019,5,0.4,7212.9
136045,2019,7,0.4,7495.9
136090,2019,5,0.43,7226.7
137194,2019,5,0.27,7941.2
137194,2019,10,0.1,5472.3
137241,2019,2,0.71,3173.8
137243,2019,4,0.54,5935.7
137241,2019,11,0.49,3405.5
138346,2019,2,0.43,4140.8
138347,2019,6,0.25,8605.8
138349,2019,7,0.35,7453.5
138348,2019,12,0.61,2637.4
138924,2019,3,0.43,5680
138922,2019,5,0.33,7656.8
138922,2019,10,0.09,5402.4
144732,2019,4,0.68,4667.3
144732,2019,5,0.64,5657.3
148770,2019,10,0.49,3052.3
149346,2019,4,0.65,4576.8
149346,2019,10,0.51,2930
149922,2019,2,0.71,2110.9
151077,2019,2,0.73,2236.1
151077,2019,4,0.64,4513.5
151077,2019,8,0.4,5746.6
151077,2019,9,0.54,4202.9
133787,2020,1,0.53,3276.3
133787,2020,3,0.58,5233.1
133790,2020,5,0.48,6421.6
133787,2020,9,0.59,4729.1
133786,2020,10,0.46,4368.5
133787,2020,11,0.3,3862.6
133786,2020,12,0.35,3353.9
133790,2020,8,0.56,5254.6
134319,2020,8,0.35,6614.9
134361,2020,1,0.56,3194.4
134361,2020,2,0.58,3576.9
134361,2020,7,0.52,6378.8
134895,2020,6,0.14,8604.5
134895,2020,9,0.05,6439.6
134896,2020,7,0.45,6628.5
134896,2020,12,0.22,3709
135515,2020,7,0.45,6581
135515,2020,8,0.49,5616.4
135515,2020,10,0.38,4610.9
135515,2020,12,0.4,3042.6
136045,2020,2,0.26,4669.5
136045,2020,8,0.26,6955.1
136620,2020,3,0.42,5459.9
136621,2020,7,0.21,7926.5
136621,2020,12,0.26,3213.9
137194,2020,2,0.21,4686
137194,2020,4,0.18,7213.2
137194,2020,6,0.18,8534.5
137241,2020,4,0.47,6220.5
137241,2020,5,0.49,6589.3
137243,2020,7,0.42,6763.9
137243,2020,8,0.49,5921.3
137819,2020,4,0.45,6319.2
137819,2020,5,0.5,6435.7
137819,2020,12,0.44,2833.2
138349,2020,9,0.06,6592.3
138922,2020,8,0.15,7270.8
138922,2020,10,0.14,5091
144732,2020,3,0.63,3660.2
148770,2020,9,0.4,4837
149346,2020,1,0.69,1395.9
149922,2020,6,0.41,7287.2
149922,2020,12,0.65,1163.9
133787,2020,7,0.51,6358.4
134319,2020,9,0.08,6460.1
134895,2020,8,0.34,6734.3
134895,2020,10,0.25,5467.5
134895,2020,12,0.23,3639.6
134896,2020,6,0.14,8539.9
134943,2020,8,0.55,5217
134943,2020,9,0.64,4717.7
134943,2020,10,0.47,4344.5
134943,2020,11,0.38,3500.1
135515,2020,3,0.66,4458.5
135515,2020,9,0.56,5011.7
136045,2020,6,0.16,8712.8
136090,2020,1,0.57,2920.8
136621,2020,2,0.26,4649.8
136621,2020,3,0.42,5531.8
136620,2020,4,0.14,7379.6
136621,2020,4,0.14,7392.6
136620,2020,7,0.18,7863.7
136621,2020,9,0.03,6255.7
137194,2020,3,0.44,5394.6
137194,2020,11,0.21,3893.5
137241,2020,1,0.59,2710.5
137243,2020,1,0.58,2717.8
137243,2020,6,0.5,6772
137243,2020,9,0.46,5374.4
137241,2020,12,0.45,2780.1
137819,2020,8,0.52,5980.3
137819,2020,9,0.45,5387.1
138349,2020,2,0.26,4732.5
138346,2020,7,0.12,8439.1
138346,2020,9,0.04,6423.5
138348,2020,11,0.26,3806.9
138348,2020,9,0.06,6555.2
138349,2020,11,0.25,3793.4
138924,2020,6,0.23,8790.8
138924,2020,8,0.19,7374.8
138922,2020,9,0.04,6445.7
138924,2020,9,0.07,6589.7
138922,2020,12,0.31,3035.9
144732,2020,5,0.61,5759.8
148770,2020,3,0.57,3671.3
149346,2020,5,0.54,5965.6
149346,2020,7,0.39,6888.4
149922,2020,7,0.41,6911.1
151077,2020,1,0.75,1367.3
151077,2020,9,0.49,4268
133786,2020,7,0.52,6378
133787,2020,8,0.51,5361.6
133787,2020,10,0.48,4332.2
133790,2020,9,0.69,4281.9
134896,2020,2,0.35,4813.6
134361,2020,5,0.51,6689.8
134361,2020,6,0.52,6308.8
134361,2020,11,0.33,3761.8
134895,2020,1,0.25,3966.1
134895,2020,2,0.33,4764.9
134895,2020,4,0.22,7610.8
134895,2020,5,0.2,8240.5
134895,2020,7,0.4,6930.9
134895,2020,11,0.27,4155.4
134896,2020,5,0.21,8258.4
134896,2020,8,0.39,6577.9
136045,2020,4,0.15,7448.8
136090,2020,5,0.5,6698.6
136090,2020,9,0.52,5311.6
136620,2020,5,0.21,8302.4
136620,2020,10,0.21,5123.7
137819,2020,3,0.71,3948
138347,2020,2,0.24,4704.6
138346,2020,4,0.25,7132.9
138347,2020,6,0.21,8704.1
138348,2020,6,0.23,8760.4
138924,2020,3,0.5,5333.3
138922,2020,6,0.23,8607.4
138922,2020,11,0.24,3680.5
138924,2020,11,0.26,3738.3
144732,2020,2,0.64,2632.8
148770,2020,2,0.66,2532.8
148770,2020,11,0.56,1929.2
149346,2020,8,0.41,5962.9
133787,2020,12,0.37,3314
134319,2020,1,0.25,4044.5
134361,2020,9,0.57,4879.8
134361,2020,10,0.4,4603.5
134896,2020,1,0.25,4000.3
134896,2020,10,0.25,5520.1
134943,2020,2,0.57,3684.3
134943,2020,7,0.44,6457.7
135515,2020,1,0.55,2972.7
135515,2020,2,0.61,3342.3
135515,2020,5,0.47,6772.5
135515,2020,11,0.34,3714.9
136045,2020,1,0.27,3709
136090,2020,4,0.48,6388.2
136090,2020,11,0.35,3597
136620,2020,12,0.27,3198.8
137243,2020,3,0.7,4069.9
137241,2020,6,0.51,6459
137241,2020,7,0.41,6772.9
137243,2020,10,0.34,4556.9
137243,2020,11,0.35,3581.6
137243,2020,2,0.64,3114.6
137819,2020,11,0.35,3596.6
138347,2020,1,0.35,3571
138349,2020,1,0.34,3527.2
138347,2020,3,0.49,5310.9
138346,2020,8,0.16,7271.2
138347,2020,9,0.05,6516.8
138349,2020,8,0.24,7265.4
138924,2020,2,0.26,4723.8
138922,2020,4,0.31,7012.3
138924,2020,7,0.19,8146.8
138924,2020,12,0.31,3073.4
144732,2020,8,0.4,6053.6
148770,2020,5,0.53,5854.6
148770,2020,10,0.56,2871.6
149346,2020,10,0.59,2704.9
149922,2020,9,0.44,4447.4
151077,2020,4,0.59,4754.6
151077,2020,7,0.47,6726.2
151077,2020,8,0.47,5250.9
133786,2020,5,0.51,6548.4
133787,2020,5,0.51,6460
133786,2020,8,0.51,5321.6
133790,2020,2,0.54,4038
133790,2020,11,0.34,3556.6
134319,2020,4,0.25,7636.6
134319,2020,6,0.14,8643.9
134319,2020,12,0.22,3759.6
134896,2020,4,0.24,7667.3
134943,2020,1,0.52,3089.7
134943,2020,6,0.53,6480.7
135515,2020,6,0.49,6799
136045,2020,3,0.42,5679.4
136045,2020,9,0.03,6280.4
136045,2020,10,0.21,5187.3
136045,2020,11,0.26,3922.1
136090,2020,2,0.63,3218.9
136620,2020,8,0.23,7041
136621,2020,8,0.25,6948.6
136621,2020,11,0.24,3895
137194,2020,7,0.12,8275.7
137194,2020,10,0.18,5111.2
137243,2020,4,0.44,6372.7
137241,2020,8,0.48,5774.7
137241,2020,11,0.34,3606.5
137819,2020,10,0.33,4496.7
138348,2020,2,0.26,4728.6
138349,2020,3,0.47,5424.6
138348,2020,4,0.24,7298.6
138347,2020,7,0.15,8322.8
138346,2020,10,0.15,5109.4
138348,2020,10,0.16,5275.4
138347,2020,12,0.31,3100.4
138924,2020,5,0.3,8526.6
148770,2020,1,0.68,1489.9
148770,2020,7,0.37,6902.8
149346,2020,6,0.39,7367.9
149346,2020,12,0.65,1203.8
149922,2020,4,0.54,4873.4
151077,2020,6,0.44,7033.9
133790,2020,3,0.55,5271.7
133787,2020,4,0.53,6325.1
133790,2020,7,0.47,6288.3
134319,2020,2,0.38,4767
134319,2020,5,0.18,8259.9
134361,2020,8,0.53,5376.4
134896,2020,9,0.04,6559.5
135515,2020,4,0.48,6421.1
136045,2020,12,0.26,3294.6
136090,2020,8,0.5,5790.4
136090,2020,10,0.35,4625.1
136090,2020,12,0.41,3022.4
136620,2020,6,0.17,8705
136620,2020,9,0.03,6257.3
137194,2020,8,0.18,7208.7
137243,2020,5,0.49,6569.8
137819,2020,2,0.63,3105
137819,2020,6,0.51,6624.5
138348,2020,3,0.51,5304
138348,2020,5,0.28,8476
138347,2020,8,0.18,7347.9
138348,2020,8,0.22,7358.3
138349,2020,7,0.26,7937.5
138349,2020,10,0.15,5326.1
138922,2020,1,0.36,3462.3
138922,2020,2,0.23,4625.4
138922,2020,3,0.48,5151
138924,2020,10,0.15,5291
144732,2020,1,0.68,1842
151077,2020,12,0.69,1092.9
148770,2020,6,0.36,7509.7
148770,2020,8,0.39,6158.3
149346,2020,11,0.58,1830.3
149922,2020,2,0.66,2393.2
151077,2020,10,0.64,2573.9
151077,2020,11,0.63,1628.3
133786,2020,2,0.56,3896.5
133786,2020,4,0.52,6333.5
133790,2020,4,0.55,6005.2
133786,2020,6,0.56,6227.7
133787,2020,6,0.56,6315.3
134319,2020,7,0.42,6691.8
134319,2020,11,0.27,4243.6
134361,2020,12,0.34,3253.7
134895,2020,3,0.51,5640.8
138349,2020,6,0.22,8814.6
134943,2020,4,0.53,6102.2
134943,2020,5,0.48,6525.2
136090,2020,6,0.49,6742.3
136621,2020,6,0.18,8693.2
136620,2020,11,0.23,3941.9
137194,2020,1,0.29,3620.8
137194,2020,12,0.31,3141.6
137241,2020,3,0.72,4053
137241,2020,10,0.31,4521.6
138346,2020,1,0.33,3560.1
138348,2020,1,0.35,3544.7
138346,2020,2,0.22,4675.4
138347,2020,4,0.26,7215.1
138346,2020,5,0.29,8403.3
138347,2020,5,0.29,8414.6
138349,2020,5,0.26,8497.1
138348,2020,7,0.21,8099.2
138347,2020,11,0.24,3797.5
138346,2020,12,0.31,3080.3
138924,2020,4,0.28,7262.5
144732,2020,10,0.49,3355.7
144732,2020,11,0.43,2569.2
144732,2020,12,0.64,1731
148770,2020,4,0.54,5064.1
148770,2020,12,0.65,1265.4
149346,2020,9,0.43,4574.1
149922,2020,1,0.69,1343.3
151077,2020,2,0.71,2356.1
151077,2020,5,0.54,6334.4
133786,2020,1,0.54,3268.3
133786,2020,3,0.58,5226.8
133787,2020,2,0.56,3970.3
133790,2020,1,0.5,3278.4
133790,2020,6,0.55,6158.1
133786,2020,9,0.58,4800.8
133786,2020,11,0.31,3883.9
133790,2020,10,0.52,4301.6
133790,2020,12,0.41,3254.4
134319,2020,3,0.57,5572.4
134319,2020,10,0.26,5536.1
134361,2020,3,0.63,5027.1
134361,2020,4,0.49,6471.9
134896,2020,3,0.53,5668.2
134896,2020,11,0.28,4173.9
134943,2020,3,0.6,4713.1
134943,2020,12,0.4,3132.5
136045,2020,5,0.22,8299.1
136045,2020,7,0.21,7864.2
136090,2020,3,0.69,4329.6
136090,2020,7,0.43,6802.8
136620,2020,1,0.27,3637.5
136621,2020,1,0.29,3641.3
136620,2020,2,0.24,4720.6
136621,2020,5,0.23,8288.3
136621,2020,10,0.21,5111
137194,2020,5,0.25,8202.6
137194,2020,9,0.03,6277.2
137241,2020,2,0.65,3098.8
137241,2020,9,0.44,5376.3
137243,2020,12,0.44,2927.3
137819,2020,1,0.57,2593
137819,2020,7,0.44,6732.5
138346,2020,3,0.47,5256.3
138349,2020,4,0.22,7351.9
138346,2020,6,0.21,8603.3
138347,2020,10,0.16,5192.2
138346,2020,11,0.23,3760.9
138348,2020,12,0.31,3102.3
138349,2020,12,0.29,3100.5
138924,2020,1,0.38,3494.3
138922,2020,5,0.31,8432.9
138922,2020,7,0.11,8484.9
144732,2020,4,0.55,5038.5
144732,2020,6,0.5,6858.5
144732,2020,7,0.43,6631.3
144732,2020,9,0.37,5063.2
149346,2020,2,0.68,2489.9
149346,2020,3,0.6,3573.4
149346,2020,4,0.53,4958.5
149922,2020,3,0.61,3546
149922,2020,5,0.55,6025.3
149922,2020,8,0.44,5730.6
149922,2020,10,0.61,2592
149922,2020,11,0.6,1738.6
151077,2020,3,0.64,3480.7
133787,2021,2,0.43,3991.3
133786,2021,6,0.67,5608.2
133790,2021,8,0.72,4538.2
134319,2021,11,0.33,4040.9
134361,2021,7,0.58,5598.2
134361,2021,8,0.56,5492.1
134361,2021,11,0.34,3912.1
134895,2021,4,0.3,7515.1
135515,2021,2,0.46,3798.7
136045,2021,1,0.32,3604.8
136620,2021,2,0.27,4847.2
136621,2021,2,0.27,4824.7
136621,2021,9,0.18,5933.4
137194,2021,9,0.14,5917.3
137243,2021,3,0.58,4363.6
137243,2021,9,0.42,5348.1
137819,2021,8,0.47,5986.2
138347,2021,7,0.43,6579.3
138348,2021,9,0.2,5866.5
138346,2021,11,0.28,3846.1
138347,2021,5,0.13,8489.3
138349,2021,7,0.44,6411
138349,2021,8,0.25,6876
144732,2021,7,0.41,6398.2
144732,2021,10,0.52,3294.6
148770,2021,9,0.41,4925.8
149346,2021,5,0.52,6441.1
149922,2021,2,0.68,2179.4
149922,2021,6,0.58,6450.2
151077,2021,2,0.69,2401.3
151077,2021,3,0.55,3903.4
133786,2021,1,0.45,3228.1
133786,2021,2,0.42,3994.9
133786,2021,3,0.54,5239.7
133786,2021,5,0.49,6953.8
133786,2021,8,0.6,5242.6
133790,2021,10,0.44,4544.6
134319,2021,1,0.3,3974.3
134319,2021,4,0.3,7618.1
134361,2021,12,0.46,2946.1
134895,2021,10,0.23,5470.9
134895,2021,11,0.33,3989.4
134896,2021,4,0.29,7535.3
134896,2021,7,0.61,5557.8
134896,2021,8,0.46,6006.3
134896,2021,12,0.42,3312
134943,2021,4,0.41,6233.4
134943,2021,10,0.43,4402.4
135515,2021,3,0.54,4831
135515,2021,10,0.41,4566.7
135515,2021,12,0.47,2710.9
136045,2021,7,0.47,6442.3
136090,2021,2,0.48,3731.6
136090,2021,5,0.52,7019.2
136090,2021,7,0.51,6328.7
136620,2021,4,0.27,7391.4
136621,2021,5,0.12,8439.5
136620,2021,6,0.28,8173.2
136620,2021,8,0.19,6914.4
136621,2021,8,0.21,6832.8
136620,2021,12,0.39,3012.1
137194,2021,11,0.26,3908.5
137243,2021,6,0.58,6479.4
138348,2021,2,0.27,4826.3
138349,2021,3,0.29,5821.2
138347,2021,6,0.32,7977.1
138348,2021,7,0.45,6392.7
138346,2021,10,0.28,4913.7
138346,2021,12,0.4,2908.1
138922,2021,3,0.28,5766.2
138922,2021,4,0.25,7427.9
138924,2021,7,0.43,6233
144732,2021,12,0.65,1628
148770,2021,11,0.57,1792.1
149346,2021,2,0.67,2378.7
149346,2021,6,0.57,6342.5
149346,2021,7,0.48,5679.7
149346,2021,10,0.57,2842
149346,2021,11,0.61,1669.7
149922,2021,10,0.57,2851
151077,2021,6,0.56,6497.9
151077,2021,11,0.6,1695.3
133786,2021,12,0.43,3077.6
133787,2021,12,0.42,3118.2
133790,2021,7,0.61,5375.5
134319,2021,7,0.62,5425.4
134361,2021,5,0.49,6948.5
134361,2021,10,0.43,4582.9
134943,2021,8,0.66,4726.1
136045,2021,4,0.26,7381.8
136045,2021,8,0.24,6878.7
136090,2021,1,0.48,2965.4
136620,2021,5,0.11,8435.1
137241,2021,4,0.42,6399.2
137241,2021,9,0.42,5318.6
138346,2021,1,0.45,3083.2
138349,2021,4,0.26,7536.7
138346,2021,7,0.4,6883.6
138346,2021,8,0.13,7215.1
138347,2021,9,0.17,5911.1
138924,2021,4,0.28,7501.3
138924,2021,6,0.33,7924
138924,2021,9,0.19,5973.1
148770,2021,6,0.55,6454.3
148770,2021,7,0.46,5704.8
148770,2021,12,0.67,1263.8
149922,2021,5,0.52,6500.8
149922,2021,8,0.43,5814.2
133787,2021,3,0.54,5319.1
133787,2021,11,0.36,3850.8
133790,2021,12,0.38,3136.1
134319,2021,6,0.31,8162.1
134319,2021,8,0.44,6002.7
134361,2021,2,0.43,3994.1
134361,2021,4,0.44,6091.7
134896,2021,1,0.31,3929.7
134895,2021,8,0.41,6182.8
