STATE_CODE,STATE_CODE_EXP,SHRP_ID,TRAFFIC_OPEN_YEAR_EXP_NO,VEHICLE_CLASS,VEHICLE_CLASS_EXP,VEH_CLASS_DIST_PERCENT,VEH_CLASS_GROWTH_RATE,VEH_CLASS_GROWTH_FUNCTION,VEH_CLASS_GROWTH_USE_RATING,VEH_CLASS_GROWTH_USE_RATING_EXP,AADTT_FIRST_YEAR_LTPP_LANE
13,Georgia,4420,1984,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",26.139999389648438,-2.2300000190734863,compound,6,Bad - No monitoring data are present.,475
13,Georgia,4420,1992,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",19.790000915527344,2.380000114440918,compound,6,Bad - No monitoring data are present.,357
13,Georgia,4420,1984,6,FHWA Class 6 (Three axle Single-unit truck),11.4399995803833,3.8299999237060547,linear,6,Bad - No monitoring data are present.,475
13,Georgia,4420,1992,6,FHWA Class 6 (Three axle Single-unit truck),20.399999618530273,-3.369999885559082,linear,6,Bad - No monitoring data are present.,357
13,Georgia,4420,1984,7,FHWA Class 7 (Four or more axle Single-unit truck),0.9399999976158142,7.389999866485596,compound,6,Bad - No monitoring data are present.,475
13,Georgia,4420,1992,7,FHWA Class 7 (Four or more axle Single-unit truck),3.3299999237060547,-6.269999980926514,linear,6,Bad - No monitoring data are present.,357
13,Georgia,4420,1984,8,"FHWA Class 8 (Four or less axle, one trailer truck)",7.630000114440918,1.7899999618530273,compound,6,Bad - No monitoring data are present.,475
13,Georgia,4420,1992,8,"FHWA Class 8 (Four or less axle, one trailer truck)",8.90999984741211,-0.6299999952316284,compound,6,Bad - No monitoring data are present.,357
13,Georgia,4420,1984,9,"FHWA Class 9 (Five axle, one trailer truck)",40.88999938964844,-1.0299999713897705,compound,6,Bad - No monitoring data are present.,475
13,Georgia,4420,1992,4,FHWA Class 4 (Buses),6.039999961853027,1.0199999809265137,compound,6,Bad - No monitoring data are present.,357
13,Georgia,4420,1984,4,FHWA Class 4 (Buses),6.730000019073486,-1.409999966621399,compound,6,Bad - No monitoring data are present.,475
13,Georgia,4420,1992,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",10.989999771118164,-5.849999904632568,linear,6,Bad - No monitoring data are present.,357
13,Georgia,4420,1984,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",3.0999999046325684,10.880000114440918,linear,6,Bad - No monitoring data are present.,475
13,Georgia,4420,1992,12,"FHWA Class 12 (Six axle, multi trailer truck)",0,-15.680000305175781,compound,6,Bad - No monitoring data are present.,357
13,Georgia,4420,1984,12,"FHWA Class 12 (Six axle, multi trailer truck)",0.05000000074505806,20.450000762939453,linear,6,Bad - No monitoring data are present.,475
13,Georgia,4420,1992,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",0,37.060001373291016,compound,6,Bad - No monitoring data are present.,357
13,Georgia,4420,1984,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",0.38999998569488525,-5.78000020980835,compound,6,Bad - No monitoring data are present.,475
13,Georgia,4420,1992,10,"FHWA Class 10 (Six or more axle, one trailer truck)",4.840000152587891,-1.809999942779541,linear,6,Bad - No monitoring data are present.,357
13,Georgia,4420,1992,9,"FHWA Class 9 (Five axle, one trailer truck)",25.700000762939453,4.059999942779541,compound,6,Bad - No monitoring data are present.,357
13,Georgia,4420,1984,10,"FHWA Class 10 (Six or more axle, one trailer truck)",2.680000066757202,7.340000152587891,linear,6,Bad - No monitoring data are present.,475
39,Ohio,0104,1995,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",4.96999979019165,6.579999923706055,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0104,2012,4,FHWA Class 4 (Buses),1.6299999952316284,31.600000381469727,linear,6,Bad - No monitoring data are present.,1527
39,Ohio,0104,1995,6,FHWA Class 6 (Three axle Single-unit truck),2.8499999046325684,1.5299999713897705,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0104,2012,6,FHWA Class 6 (Three axle Single-unit truck),3.700000047683716,0.9900000095367432,compound,6,Bad - No monitoring data are present.,1527
39,Ohio,0104,1995,7,FHWA Class 7 (Four or more axle Single-unit truck),0.17000000178813934,17.270000457763672,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0104,2012,7,FHWA Class 7 (Four or more axle Single-unit truck),4.849999904632568,-13.779999732971191,linear,6,Bad - No monitoring data are present.,1527
39,Ohio,0104,1995,8,"FHWA Class 8 (Four or less axle, one trailer truck)",6.489999771118164,1.2899999618530273,linear,6,Bad - No monitoring data are present.,1585
39,Ohio,0104,2012,8,"FHWA Class 8 (Four or less axle, one trailer truck)",4.699999809265137,9.640000343322754,linear,6,Bad - No monitoring data are present.,1527
39,Ohio,0104,1995,9,"FHWA Class 9 (Five axle, one trailer truck)",74.5,-0.4699999988079071,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0104,2012,9,"FHWA Class 9 (Five axle, one trailer truck)",72.4000015258789,1.3200000524520874,compound,6,Bad - No monitoring data are present.,1527
39,Ohio,0104,1995,10,"FHWA Class 10 (Six or more axle, one trailer truck)",1.6100000143051147,-2.0399999618530273,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0104,2012,10,"FHWA Class 10 (Six or more axle, one trailer truck)",0.9599999785423279,10.90999984741211,linear,6,Bad - No monitoring data are present.,1527
39,Ohio,0104,1995,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",2.109999895095825,-1.6200000047683716,linear,6,Bad - No monitoring data are present.,1585
39,Ohio,0104,2012,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",2.319999933242798,-2.4200000762939453,linear,6,Bad - No monitoring data are present.,1527
39,Ohio,0104,1995,12,"FHWA Class 12 (Six axle, multi trailer truck)",0.3799999952316284,0.6399999856948853,linear,6,Bad - No monitoring data are present.,1585
39,Ohio,0104,2012,12,"FHWA Class 12 (Six axle, multi trailer truck)",0.6100000143051147,-5.170000076293945,compound,6,Bad - No monitoring data are present.,1527
39,Ohio,0104,1995,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",0.8799999952316284,-3.75,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0104,2012,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",0.25,40,linear,6,Bad - No monitoring data are present.,1527
39,Ohio,0104,1995,4,FHWA Class 4 (Buses),6.050000190734863,-6.320000171661377,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0104,2012,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",8.75,2.990000009536743,compound,6,Bad - No monitoring data are present.,1527
39,Ohio,0111,1995,9,"FHWA Class 9 (Five axle, one trailer truck)",74.5,-0.4699999988079071,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0111,2007,9,"FHWA Class 9 (Five axle, one trailer truck)",66.12999725341797,-0.33000001311302185,linear,6,Bad - No monitoring data are present.,1761
39,Ohio,0111,1995,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",4.96999979019165,6.579999923706055,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0111,2007,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",14.220000267028809,-5.150000095367432,linear,6,Bad - No monitoring data are present.,1761
39,Ohio,0111,1995,6,FHWA Class 6 (Three axle Single-unit truck),2.8499999046325684,1.5299999713897705,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0111,2007,6,FHWA Class 6 (Three axle Single-unit truck),3.2899999618530273,-0.1899999976158142,linear,6,Bad - No monitoring data are present.,1761
39,Ohio,0111,1995,7,FHWA Class 7 (Four or more axle Single-unit truck),0.17000000178813934,17.270000457763672,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0111,2007,7,FHWA Class 7 (Four or more axle Single-unit truck),2.9000000953674316,-0.9100000262260437,linear,6,Bad - No monitoring data are present.,1761
39,Ohio,0111,1995,8,"FHWA Class 8 (Four or less axle, one trailer truck)",6.489999771118164,1.2899999618530273,linear,6,Bad - No monitoring data are present.,1585
39,Ohio,0111,2007,8,"FHWA Class 8 (Four or less axle, one trailer truck)",6.849999904632568,-2.75,linear,6,Bad - No monitoring data are present.,1761
39,Ohio,0111,1995,10,"FHWA Class 10 (Six or more axle, one trailer truck)",1.6100000143051147,-2.0399999618530273,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0111,2007,10,"FHWA Class 10 (Six or more axle, one trailer truck)",1.0199999809265137,0.4000000059604645,compound,6,Bad - No monitoring data are present.,1761
39,Ohio,0111,1995,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",2.109999895095825,-1.6200000047683716,linear,6,Bad - No monitoring data are present.,1585
39,Ohio,0111,2007,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",1.440000057220459,4.460000038146973,linear,6,Bad - No monitoring data are present.,1761
39,Ohio,0111,1995,12,"FHWA Class 12 (Six axle, multi trailer truck)",0.3799999952316284,0.6399999856948853,linear,6,Bad - No monitoring data are present.,1585
39,Ohio,0111,2007,12,"FHWA Class 12 (Six axle, multi trailer truck)",0.4099999964237213,1.0800000429153442,compound,6,Bad - No monitoring data are present.,1761
39,Ohio,0111,1995,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",0.8799999952316284,-3.75,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0111,2007,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",1.7699999809265137,-9.850000381469727,linear,6,Bad - No monitoring data are present.,1761
39,Ohio,0111,1995,4,FHWA Class 4 (Buses),6.050000190734863,-6.320000171661377,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0111,2007,4,FHWA Class 4 (Buses),1.9800000190734863,4.389999866485596,linear,6,Bad - No monitoring data are present.,1761
39,Ohio,0112,2012,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",8.75,2.990000009536743,compound,6,Bad - No monitoring data are present.,1527
39,Ohio,0112,1995,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",2.109999895095825,-1.6200000047683716,linear,6,Bad - No monitoring data are present.,1585
39,Ohio,0112,2012,8,"FHWA Class 8 (Four or less axle, one trailer truck)",4.699999809265137,9.640000343322754,linear,6,Bad - No monitoring data are present.,1527
39,Ohio,0112,1995,8,"FHWA Class 8 (Four or less axle, one trailer truck)",6.489999771118164,1.2899999618530273,linear,6,Bad - No monitoring data are present.,1585
39,Ohio,0112,1995,10,"FHWA Class 10 (Six or more axle, one trailer truck)",1.6100000143051147,-2.0399999618530273,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0112,2012,10,"FHWA Class 10 (Six or more axle, one trailer truck)",0.9599999785423279,10.90999984741211,linear,6,Bad - No monitoring data are present.,1527
39,Ohio,0112,1995,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",0.8799999952316284,-3.75,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0112,2012,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",0.25,30,linear,6,Bad - No monitoring data are present.,1527
39,Ohio,0112,2012,7,FHWA Class 7 (Four or more axle Single-unit truck),4.849999904632568,-13.779999732971191,linear,6,Bad - No monitoring data are present.,1527
39,Ohio,0112,1995,7,FHWA Class 7 (Four or more axle Single-unit truck),0.17000000178813934,17.270000457763672,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0112,1995,9,"FHWA Class 9 (Five axle, one trailer truck)",74.5,-0.4699999988079071,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0112,2012,9,"FHWA Class 9 (Five axle, one trailer truck)",72.4000015258789,1.3200000524520874,compound,6,Bad - No monitoring data are present.,1527
39,Ohio,0112,2012,12,"FHWA Class 12 (Six axle, multi trailer truck)",0.6100000143051147,-5.170000076293945,compound,6,Bad - No monitoring data are present.,1527
39,Ohio,0112,1995,12,"FHWA Class 12 (Six axle, multi trailer truck)",0.3799999952316284,0.6399999856948853,linear,6,Bad - No monitoring data are present.,1585
39,Ohio,0112,1995,6,FHWA Class 6 (Three axle Single-unit truck),2.8499999046325684,1.5299999713897705,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0112,2012,6,FHWA Class 6 (Three axle Single-unit truck),3.700000047683716,0.9900000095367432,compound,6,Bad - No monitoring data are present.,1527
39,Ohio,0112,2012,4,FHWA Class 4 (Buses),1.6299999952316284,31.600000381469727,linear,6,Bad - No monitoring data are present.,1527
39,Ohio,0112,1995,4,FHWA Class 4 (Buses),6.050000190734863,-6.320000171661377,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0112,2012,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",2.319999933242798,-2.4200000762939453,linear,6,Bad - No monitoring data are present.,1527
39,Ohio,0112,1995,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",4.96999979019165,6.579999923706055,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0159,2010,4,FHWA Class 4 (Buses),1.4700000286102295,23.229999542236328,linear,6,Bad - No monitoring data are present.,1553
39,Ohio,0159,1995,8,"FHWA Class 8 (Four or less axle, one trailer truck)",6.489999771118164,1.2899999618530273,linear,6,Bad - No monitoring data are present.,1585
39,Ohio,0159,2010,7,FHWA Class 7 (Four or more axle Single-unit truck),5.679999828338623,-16.31999969482422,compound,6,Bad - No monitoring data are present.,1553
39,Ohio,0159,1995,7,FHWA Class 7 (Four or more axle Single-unit truck),0.17000000178813934,17.270000457763672,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0159,2010,6,FHWA Class 6 (Three axle Single-unit truck),3.299999952316284,2.4700000286102295,compound,6,Bad - No monitoring data are present.,1553
39,Ohio,0159,1995,6,FHWA Class 6 (Three axle Single-unit truck),2.8499999046325684,1.5299999713897705,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0159,2010,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",12.510000228881836,-4.690000057220459,linear,6,Bad - No monitoring data are present.,1553
39,Ohio,0159,1995,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",4.96999979019165,6.579999923706055,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0159,2010,9,"FHWA Class 9 (Five axle, one trailer truck)",66.91999816894531,2.0899999141693115,linear,6,Bad - No monitoring data are present.,1553
39,Ohio,0159,1995,9,"FHWA Class 9 (Five axle, one trailer truck)",74.5,-0.4699999988079071,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0159,2010,8,"FHWA Class 8 (Four or less axle, one trailer truck)",6.440000057220459,-1.2100000381469727,linear,6,Bad - No monitoring data are present.,1553
39,Ohio,0159,1995,4,FHWA Class 4 (Buses),6.050000190734863,-6.320000171661377,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0159,2010,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",0.12999999523162842,29.350000381469727,compound,6,Bad - No monitoring data are present.,1553
39,Ohio,0159,1995,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",0.8799999952316284,-3.75,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0159,2010,12,"FHWA Class 12 (Six axle, multi trailer truck)",0.44999998807907104,2.200000047683716,compound,6,Bad - No monitoring data are present.,1553
39,Ohio,0159,1995,12,"FHWA Class 12 (Six axle, multi trailer truck)",0.3799999952316284,0.6399999856948853,linear,6,Bad - No monitoring data are present.,1585
39,Ohio,0159,2010,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",2.180000066757202,-0.7699999809265137,compound,6,Bad - No monitoring data are present.,1553
39,Ohio,0159,1995,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",2.109999895095825,-1.6200000047683716,linear,6,Bad - No monitoring data are present.,1585
39,Ohio,0159,2010,10,"FHWA Class 10 (Six or more axle, one trailer truck)",0.9300000071525574,7.099999904632568,linear,6,Bad - No monitoring data are present.,1553
39,Ohio,0159,1995,10,"FHWA Class 10 (Six or more axle, one trailer truck)",1.6100000143051147,-2.0399999618530273,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0160,2010,9,"FHWA Class 9 (Five axle, one trailer truck)",66.91999816894531,2.0899999141693115,linear,6,Bad - No monitoring data are present.,1553
39,Ohio,0160,1995,8,"FHWA Class 8 (Four or less axle, one trailer truck)",6.489999771118164,1.2899999618530273,linear,6,Bad - No monitoring data are present.,1585
39,Ohio,0160,1995,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",2.109999895095825,-1.6200000047683716,linear,6,Bad - No monitoring data are present.,1585
39,Ohio,0160,2010,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",2.180000066757202,-0.7699999809265137,compound,6,Bad - No monitoring data are present.,1553
39,Ohio,0160,2010,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",12.510000228881836,-4.690000057220459,linear,6,Bad - No monitoring data are present.,1553
39,Ohio,0160,1995,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",4.96999979019165,6.579999923706055,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0160,1995,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",0.8799999952316284,-3.75,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0160,2010,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",0.12999999523162842,29.350000381469727,compound,6,Bad - No monitoring data are present.,1553
39,Ohio,0160,1995,12,"FHWA Class 12 (Six axle, multi trailer truck)",0.3799999952316284,0.6399999856948853,linear,6,Bad - No monitoring data are present.,1585
39,Ohio,0160,2010,12,"FHWA Class 12 (Six axle, multi trailer truck)",0.44999998807907104,2.200000047683716,compound,6,Bad - No monitoring data are present.,1553
39,Ohio,0160,1995,6,FHWA Class 6 (Three axle Single-unit truck),2.8499999046325684,1.5299999713897705,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0160,2010,6,FHWA Class 6 (Three axle Single-unit truck),3.299999952316284,2.4700000286102295,compound,6,Bad - No monitoring data are present.,1553
39,Ohio,0160,2010,10,"FHWA Class 10 (Six or more axle, one trailer truck)",0.9300000071525574,7.099999904632568,linear,6,Bad - No monitoring data are present.,1553
39,Ohio,0160,1995,10,"FHWA Class 10 (Six or more axle, one trailer truck)",1.6100000143051147,-2.0399999618530273,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0160,1995,4,FHWA Class 4 (Buses),6.050000190734863,-6.320000171661377,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0160,2010,4,FHWA Class 4 (Buses),1.4700000286102295,23.229999542236328,linear,6,Bad - No monitoring data are present.,1553
39,Ohio,0160,1995,7,FHWA Class 7 (Four or more axle Single-unit truck),0.17000000178813934,17.270000457763672,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0160,2010,7,FHWA Class 7 (Four or more axle Single-unit truck),5.679999828338623,-16.31999969482422,compound,6,Bad - No monitoring data are present.,1553
39,Ohio,0160,2010,8,"FHWA Class 8 (Four or less axle, one trailer truck)",6.440000057220459,-1.2100000381469727,linear,6,Bad - No monitoring data are present.,1553
39,Ohio,0160,1995,9,"FHWA Class 9 (Five axle, one trailer truck)",74.5,-0.4699999988079071,compound,6,Bad - No monitoring data are present.,1585
39,Ohio,0901,1996,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",5.789999961853027,3.990000009536743,compound,6,Bad - No monitoring data are present.,1562
39,Ohio,0901,2011,7,FHWA Class 7 (Four or more axle Single-unit truck),5.019999980926514,,compound,,,1493
39,Ohio,0901,1996,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",0.75,-2.240000009536743,compound,6,Bad - No monitoring data are present.,1562
39,Ohio,0901,2011,12,"FHWA Class 12 (Six axle, multi trailer truck)",0.5400000214576721,,linear,,,1493
39,Ohio,0901,1996,7,FHWA Class 7 (Four or more axle Single-unit truck),0.17000000178813934,16.510000228881836,compound,6,Bad - No monitoring data are present.,1562
39,Ohio,0901,2011,6,FHWA Class 6 (Three axle Single-unit truck),3.5199999809265137,,compound,,,1493
39,Ohio,0901,1996,12,"FHWA Class 12 (Six axle, multi trailer truck)",0.3499999940395355,1.7699999809265137,compound,6,Bad - No monitoring data are present.,1562
39,Ohio,0901,2011,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",2.2899999618530273,,compound,,,1493
39,Ohio,0901,1996,9,"FHWA Class 9 (Five axle, one trailer truck)",73.91999816894531,-0.10000000149011612,linear,6,Bad - No monitoring data are present.,1562
39,Ohio,0901,2011,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",0.019999999552965164,,linear,,,1493
39,Ohio,0901,1996,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",1.940000057220459,-0.17000000178813934,linear,6,Bad - No monitoring data are present.,1562
39,Ohio,0901,2011,10,"FHWA Class 10 (Six or more axle, one trailer truck)",0.9399999976158142,,linear,,,1493
39,Ohio,0901,1996,6,FHWA Class 6 (Three axle Single-unit truck),2.8299999237060547,1.7200000286102295,compound,6,Bad - No monitoring data are present.,1562
39,Ohio,0901,2011,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",10.119999885559082,,linear,,,1493
39,Ohio,0901,1996,10,"FHWA Class 10 (Six or more axle, one trailer truck)",1.5700000524520874,-1.559999942779541,compound,6,Bad - No monitoring data are present.,1562
39,Ohio,0901,2011,8,"FHWA Class 8 (Four or less axle, one trailer truck)",5.619999885559082,,linear,,,1493
39,Ohio,0901,1996,4,FHWA Class 4 (Buses),5.510000228881836,-3,linear,6,Bad - No monitoring data are present.,1562
39,Ohio,0901,2011,9,"FHWA Class 9 (Five axle, one trailer truck)",70.29000091552734,,compound,,,1493
39,Ohio,0901,1996,8,"FHWA Class 8 (Four or less axle, one trailer truck)",7.159999847412109,-0.7200000286102295,compound,6,Bad - No monitoring data are present.,1562
39,Ohio,0901,2011,4,FHWA Class 4 (Buses),1.6399999856948853,,linear,,,1493
39,Ohio,0903,2012,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",0.07999999821186066,99.98999786376953,linear,6,Bad - No monitoring data are present.,1527
39,Ohio,0903,1996,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",0.75,-2.240000009536743,compound,6,Bad - No monitoring data are present.,1562
39,Ohio,0903,2012,12,"FHWA Class 12 (Six axle, multi trailer truck)",0.6100000143051147,-5.170000076293945,compound,6,Bad - No monitoring data are present.,1527
39,Ohio,0903,1996,12,"FHWA Class 12 (Six axle, multi trailer truck)",0.3499999940395355,1.7699999809265137,compound,6,Bad - No monitoring data are present.,1562
39,Ohio,0903,2012,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",2.319999933242798,-2.4200000762939453,linear,6,Bad - No monitoring data are present.,1527
39,Ohio,0903,1996,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",1.940000057220459,-0.17000000178813934,linear,6,Bad - No monitoring data are present.,1562
39,Ohio,0903,2012,10,"FHWA Class 10 (Six or more axle, one trailer truck)",0.9599999785423279,10.90999984741211,linear,6,Bad - No monitoring data are present.,1527
39,Ohio,0903,1996,10,"FHWA Class 10 (Six or more axle, one trailer truck)",1.5700000524520874,-1.559999942779541,compound,6,Bad - No monitoring data are present.,1562
39,Ohio,0903,2012,8,"FHWA Class 8 (Four or less axle, one trailer truck)",4.699999809265137,9.640000343322754,linear,6,Bad - No monitoring data are present.,1527
39,Ohio,0903,1996,8,"FHWA Class 8 (Four or less axle, one trailer truck)",7.159999847412109,-0.7200000286102295,compound,6,Bad - No monitoring data are present.,1562
39,Ohio,0903,2012,7,FHWA Class 7 (Four or more axle Single-unit truck),4.849999904632568,-13.779999732971191,linear,6,Bad - No monitoring data are present.,1527
39,Ohio,0903,1996,7,FHWA Class 7 (Four or more axle Single-unit truck),0.17000000178813934,16.510000228881836,compound,6,Bad - No monitoring data are present.,1562
39,Ohio,0903,2012,6,FHWA Class 6 (Three axle Single-unit truck),3.700000047683716,0.9900000095367432,compound,6,Bad - No monitoring data are present.,1527
39,Ohio,0903,1996,6,FHWA Class 6 (Three axle Single-unit truck),2.8299999237060547,1.7200000286102295,compound,6,Bad - No monitoring data are present.,1562
39,Ohio,0903,2012,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",8.75,2.990000009536743,compound,6,Bad - No monitoring data are present.,1527
39,Ohio,0903,1996,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",5.789999961853027,3.990000009536743,compound,6,Bad - No monitoring data are present.,1562
39,Ohio,0903,2012,4,FHWA Class 4 (Buses),1.6299999952316284,31.600000381469727,linear,6,Bad - No monitoring data are present.,1527
39,Ohio,0903,1996,4,FHWA Class 4 (Buses),5.510000228881836,-3,linear,6,Bad - No monitoring data are present.,1562
39,Ohio,0903,2012,9,"FHWA Class 9 (Five axle, one trailer truck)",72.4000015258789,1.3200000524520874,compound,6,Bad - No monitoring data are present.,1527
39,Ohio,0903,1996,9,"FHWA Class 9 (Five axle, one trailer truck)",73.91999816894531,-0.10000000149011612,linear,6,Bad - No monitoring data are present.,1562
87,Ontario,0903,2013,7,FHWA Class 7 (Four or more axle Single-unit truck),3.119999885559082,9.5600004196167,linear,6,Bad - No monitoring data are present.,1542
87,Ontario,0903,1997,10,"FHWA Class 10 (Six or more axle, one trailer truck)",4.670000076293945,8.260000228881836,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0903,2013,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",46.380001068115234,8.210000038146973,compound,6,Bad - No monitoring data are present.,1542
87,Ontario,0903,1997,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",46.349998474121094,8.180000305175781,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0903,1997,6,FHWA Class 6 (Three axle Single-unit truck),21.079999923706055,8.15999984741211,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0903,2013,6,FHWA Class 6 (Three axle Single-unit truck),21.020000457763672,8.270000457763672,compound,6,Bad - No monitoring data are present.,1542
87,Ontario,0903,2013,8,"FHWA Class 8 (Four or less axle, one trailer truck)",7.150000095367432,8.25,compound,6,Bad - No monitoring data are present.,1542
87,Ontario,0903,1997,8,"FHWA Class 8 (Four or less axle, one trailer truck)",7.159999847412109,8.170000076293945,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0903,2013,4,FHWA Class 4 (Buses),2.5899999141693115,10,linear,6,Bad - No monitoring data are present.,1542
87,Ontario,0903,1997,4,FHWA Class 4 (Buses),2.640000104904175,8.130000114440918,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0903,2013,12,"FHWA Class 12 (Six axle, multi trailer truck)",4.199999809265137,8.15999984741211,compound,6,Bad - No monitoring data are present.,1542
87,Ontario,0903,1997,12,"FHWA Class 12 (Six axle, multi trailer truck)",4.179999828338623,8.210000038146973,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0903,1997,9,"FHWA Class 9 (Five axle, one trailer truck)",4.079999923706055,8.220000267028809,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0903,2013,9,"FHWA Class 9 (Five axle, one trailer truck)",4.090000152587891,9.520000457763672,linear,6,Bad - No monitoring data are present.,1542
87,Ontario,0903,2013,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",3.4800000190734863,8.180000305175781,compound,6,Bad - No monitoring data are present.,1542
87,Ontario,0903,1997,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",3.4700000286102295,8.210000038146973,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0903,2013,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",3.240000009536743,8.289999961853027,compound,6,Bad - No monitoring data are present.,1542
87,Ontario,0903,1997,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",3.2300000190734863,8.180000305175781,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0903,2013,10,"FHWA Class 10 (Six or more axle, one trailer truck)",4.730000019073486,8.109999656677246,compound,6,Bad - No monitoring data are present.,1542
