STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,YEAR,AADTT_VEH_CLASS_4_TREND,AADTT_VEH_CLASS_5_TREND,AADTT_VEH_CLASS_6_TREND,AADTT_VEH_CLASS_7_TREND,AADTT_VEH_CLASS_8_TREND,AADTT_VEH_CLASS_9_TREND,AADTT_VEH_CLASS_10_TREND,AADTT_VEH_CLASS_11_TREND,AADTT_VEH_CLASS_12_TREND,AADTT_VEH_CLASS_13_TREND,CMLTV_VOL_VEH_CLASS_9_TREND
4,Arizona,1062,4,1999,21,125,17,0,116,1518,7,136,32,2,3908729
4,Arizona,1062,4,2000,21,130,18,0,121,1583,7,142,33,2,4488107
4,Arizona,1062,4,2001,22,135,19,0,126,1648,8,148,35,2,5089627
4,Arizona,1062,4,2002,23,141,19,0,131,1713,8,154,36,2,5714872
4,Arizona,1062,4,2003,24,146,20,0,135,1777,8,160,37,2,6363477
4,Arizona,1062,4,2004,25,151,21,0,140,1842,9,165,39,2,7037649
4,Arizona,1062,4,2005,26,157,22,0,145,1907,9,171,40,2,7733704
4,Arizona,1062,4,2006,27,162,22,1,150,1972,9,177,42,3,8453484
4,Arizona,1062,4,2007,28,167,23,1,155,2036,10,183,43,3,9196624
4,Arizona,1062,4,2008,28,173,24,1,160,2102,10,189,44,3,9965956
4,Arizona,1062,4,2009,29,178,25,1,165,2166,10,195,46,3,10756546
4,Arizona,1062,4,2010,30,183,25,1,170,2231,10,200,47,3,11570861
4,Arizona,1062,4,2011,31,189,26,1,175,2295,11,206,48,3,12408536
4,Arizona,1062,4,2012,32,194,27,1,180,2361,11,212,50,3,13272662
4,Arizona,1062,4,2013,33,199,27,1,185,2425,11,218,51,3,14157787
4,Arizona,1062,4,2014,34,205,28,1,190,2490,12,224,52,3,15066637
4,Arizona,1062,4,2015,35,210,29,1,195,2555,12,230,54,3,15780057
4,Arizona,1062,5,1999,21,125,17,0,116,1518,7,136,32,2,554070
4,Arizona,1062,5,2000,21,130,18,0,121,1583,7,142,33,2,1133448
4,Arizona,1062,5,2001,22,135,19,0,126,1648,8,148,35,2,1734968
4,Arizona,1062,5,2002,23,141,19,0,131,1713,8,154,36,2,2360213
4,Arizona,1062,5,2003,24,146,20,0,135,1777,8,160,37,2,3008818
4,Arizona,1062,5,2004,25,151,21,0,140,1842,9,165,39,2,3682990
4,Arizona,1062,5,2005,26,157,22,0,145,1907,9,171,40,2,4379045
4,Arizona,1062,5,2006,27,162,22,1,150,1972,9,177,42,3,5098825
4,Arizona,1062,5,2007,28,167,23,1,155,2036,10,183,43,3,5841965
4,Arizona,1062,5,2008,28,173,24,1,160,2102,10,189,44,3,6611297
4,Arizona,1062,5,2009,29,178,25,1,165,2166,10,195,46,3,7401887
4,Arizona,1062,5,2010,30,183,25,1,170,2231,10,200,47,3,8216202
4,Arizona,1062,5,2011,31,189,26,1,175,2295,11,206,48,3,9053877
4,Arizona,1062,1,1977,1,8,1,0,7,92,0,8,2,0,33580
4,Arizona,1062,1,1978,4,25,3,0,23,308,1,28,6,0,146000
4,Arizona,1062,1,1979,4,27,4,0,25,323,2,29,7,0,263895
4,Arizona,1062,1,1980,5,28,4,0,26,338,2,30,7,0,387603
4,Arizona,1062,1,1981,5,33,5,0,30,400,2,36,8,0,533603
4,Arizona,1062,1,1982,6,35,5,0,33,431,2,39,9,1,690918
4,Arizona,1062,1,1983,6,35,5,0,33,431,2,39,9,1,848233
4,Arizona,1062,1,1984,6,38,5,0,35,461,2,41,10,1,1016959
4,Arizona,1062,1,1985,7,42,6,0,39,508,2,46,11,1,1202379
4,Arizona,1062,1,1986,8,51,7,0,47,615,3,55,13,1,1426854
4,Arizona,1062,1,1987,9,55,8,0,51,673,3,61,14,1,1672499
4,Arizona,1062,1,1988,10,58,8,0,54,711,3,64,15,1,1932725
4,Arizona,1062,1,1989,9,55,8,0,51,673,3,61,14,1,2178370
4,Arizona,1062,1,1990,10,63,9,0,58,764,4,69,16,1,2457230
4,Arizona,1062,1,1991,14,87,12,0,81,1057,5,95,22,1,2843035
4,Arizona,1062,1,1992,15,92,13,0,85,1115,5,100,23,1,3251125
4,Arizona,1062,1,1993,19,75,14,1,24,1337,6,150,33,2,3739130
4,Arizona,1062,1,1994,14,75,13,0,22,1314,5,121,31,1,4218740
4,Arizona,1062,1,1995,17,106,15,0,98,1284,6,115,27,2,4687400
4,Arizona,1062,1,1996,19,114,16,0,105,1384,6,124,29,2,5193944
4,Arizona,1062,1,1997,21,186,18,0,282,1297,8,79,18,2,5667349
4,Arizona,1062,1,1998,20,119,16,0,111,1453,7,131,31,2,6197694
4,Arizona,1062,1,1999,21,125,17,0,116,1518,7,136,32,2,6751764
4,Arizona,1062,1,2000,21,130,18,0,121,1583,7,142,33,2,7331142
4,Arizona,1062,1,2001,22,135,19,0,126,1648,8,148,35,2,7932662
4,Arizona,1062,1,2002,23,141,19,0,131,1713,8,154,36,2,8557907
4,Arizona,1062,1,2003,24,146,20,0,135,1777,8,160,37,2,9206512
4,Arizona,1062,1,2004,25,151,21,0,140,1842,9,165,39,2,9880684
4,Arizona,1062,1,2005,26,157,22,0,145,1907,9,171,40,2,10576739
4,Arizona,1062,1,2006,27,162,22,1,150,1972,9,177,42,3,11296519
4,Arizona,1062,1,2007,28,167,23,1,155,2036,10,183,43,3,12039659
4,Arizona,1062,1,2008,28,173,24,1,160,2102,10,189,44,3,12808991
4,Arizona,1062,1,2009,29,178,25,1,165,2166,10,195,46,3,13599581
4,Arizona,1062,1,2010,30,183,25,1,170,2231,10,200,47,3,14413896
4,Arizona,1062,1,2011,31,189,26,1,175,2295,11,206,48,3,15251571
4,Arizona,1062,1,2012,32,194,27,1,180,2361,11,212,50,3,16115697
4,Arizona,1062,1,2013,33,199,27,1,185,2425,11,218,51,3,17000822
4,Arizona,1062,1,2014,34,205,28,1,190,2490,12,224,52,3,17909672
4,Arizona,1062,1,2015,35,210,29,1,195,2555,12,230,54,3,18842247
4,Arizona,1062,2,1989,9,55,8,0,51,673,3,61,14,1,245645
4,Arizona,1062,2,1990,10,63,9,0,58,764,4,69,16,1,524505
4,Arizona,1062,2,1991,14,87,12,0,81,1057,5,95,22,1,910310
4,Arizona,1062,2,1992,15,92,13,0,85,1115,5,100,23,1,1318400
4,Arizona,1062,2,1993,19,75,14,1,24,1337,6,150,33,2,1806405
4,Arizona,1062,2,1994,14,75,13,0,22,1314,5,121,31,1,2286015
4,Arizona,1062,2,1995,17,106,15,0,98,1284,6,115,27,2,2754675
4,Arizona,1062,2,1996,19,114,16,0,105,1384,6,124,29,2,3261219
4,Arizona,1062,2,1997,21,186,18,0,282,1297,8,79,18,2,3734624
4,Arizona,1062,2,1998,20,119,16,0,111,1453,7,131,31,2,4264969
4,Arizona,1062,2,1999,21,125,17,0,116,1518,7,136,32,2,4819039
4,Arizona,1062,2,2000,21,130,18,0,121,1583,7,142,33,2,5398417
4,Arizona,1062,2,2001,22,135,19,0,126,1648,8,148,35,2,5999937
4,Arizona,1062,2,2002,23,141,19,0,131,1713,8,154,36,2,6625182
4,Arizona,1062,2,2003,24,146,20,0,135,1777,8,160,37,2,7273787
4,Arizona,1062,2,2004,25,151,21,0,140,1842,9,165,39,2,7947959
4,Arizona,1062,2,2005,26,157,22,0,145,1907,9,171,40,2,8644014
4,Arizona,1062,2,2006,27,162,22,1,150,1972,9,177,42,3,9363794
4,Arizona,1062,2,2007,28,167,23,1,155,2036,10,183,43,3,10106934
4,Arizona,1062,2,2008,28,173,24,1,160,2102,10,189,44,3,10876266
4,Arizona,1062,2,2009,29,178,25,1,165,2166,10,195,46,3,11666856
4,Arizona,1062,2,2010,30,183,25,1,170,2231,10,200,47,3,12481171
4,Arizona,1062,2,2011,31,189,26,1,175,2295,11,206,48,3,13318846
4,Arizona,1062,2,2012,32,194,27,1,180,2361,11,212,50,3,14182972
4,Arizona,1062,2,2013,33,199,27,1,185,2425,11,218,51,3,15068097
4,Arizona,1065,1,1977,0,2,0,0,2,43,0,5,1,0,15695
4,Arizona,1065,1,1978,3,16,2,0,11,289,1,31,7,0,121180
4,Arizona,1065,1,1979,3,16,2,0,11,289,1,31,7,0,226665
4,Arizona,1065,1,1980,3,16,2,0,11,289,1,31,7,0,332439
4,Arizona,1065,1,1981,3,17,3,0,12,321,1,34,8,0,449604
4,Arizona,1065,1,1982,3,17,3,0,12,321,1,34,8,0,566769
4,Arizona,1065,1,1983,3,17,3,0,12,321,1,34,8,0,683934
4,Arizona,1065,1,1984,4,19,3,0,14,353,1,38,9,0,813132
4,Arizona,1065,1,1985,6,29,5,0,21,545,2,59,14,0,1012057
4,Arizona,1065,1,1986,7,35,5,0,25,641,2,69,16,1,1246022
4,Arizona,1065,1,1987,7,36,6,0,26,673,2,72,17,1,1491667
4,Arizona,1065,1,1988,7,36,6,0,26,673,2,72,17,1,1737985
4,Arizona,1065,1,1989,7,36,6,0,26,673,2,72,17,1,1983630
4,Arizona,1065,1,1990,10,40,10,0,30,795,0,89,20,0,2273805
4,Arizona,1065,1,1991,14,57,14,0,43,1140,0,128,28,0,2689905
4,Arizona,1065,1,1992,15,60,15,0,45,1200,0,135,30,0,3129105
4,Arizona,1065,1,1993,13,78,11,0,38,1379,3,148,31,1,3632440
4,Arizona,1065,1,1994,12,56,10,0,54,1089,4,117,30,1,4029925
4,Arizona,1065,1,1995,16,62,16,0,47,1247,0,140,31,0,4485080
4,Arizona,1065,1,1996,16,66,16,0,49,1314,0,148,33,0,4966004
4,Arizona,1065,1,1997,17,69,17,0,52,1382,0,155,35,0,5470434
4,Arizona,1065,1,1998,18,72,18,0,54,1448,0,163,36,0,5998954
4,Arizona,1065,1,1999,19,76,19,0,57,1515,0,170,38,0,6551929
4,Arizona,1065,1,2000,20,79,20,0,59,1582,0,178,40,0,7130941
4,Arizona,1065,1,2001,21,82,21,0,62,1649,0,185,41,0,7732826
4,Arizona,1065,1,2002,21,86,21,0,64,1716,0,193,43,0,8359166
4,Arizona,1065,1,2003,22,89,22,0,67,1782,0,201,45,0,9009596
4,Arizona,1065,1,2004,23,92,23,0,69,1850,0,208,46,0,9686696
4,Arizona,1065,1,2005,24,96,24,0,72,1917,0,216,48,0,10386401
4,Arizona,1065,1,2006,25,99,25,0,74,1983,0,223,50,0,11110196
4,Arizona,1065,1,2007,26,103,26,0,77,2050,0,231,51,0,11858446
4,Arizona,1065,1,2008,26,106,26,0,79,2117,0,238,53,0,12633268
4,Arizona,1065,1,2009,27,109,27,0,82,2184,0,246,55,0,13430428
4,Arizona,1065,1,2010,28,113,28,0,84,2251,0,253,56,0,14252043
4,Arizona,1065,1,2011,29,116,29,0,87,2318,0,261,58,0,15098113
4,Arizona,1065,1,2012,30,119,30,0,89,2385,0,268,60,0,15971023
4,Arizona,1065,1,2013,31,123,31,0,92,2452,0,276,61,0,16866003
4,Arizona,1065,1,2014,31,126,31,0,94,2518,0,283,63,0,17785073
4,Arizona,1065,1,2015,32,129,32,0,97,2586,0,291,65,0,18728963
4,Arizona,1065,1,2016,33,133,33,0,99,2652,0,298,66,0,19699595
4,Arizona,1065,1,2017,34,136,34,0,102,2719,0,306,68,0,20692030
4,Arizona,1065,1,2018,35,139,35,0,104,2786,0,313,70,0,21708920
4,Arizona,1065,1,2019,36,143,36,0,107,2853,0,321,71,0,22750265
4,Arizona,1065,1,2020,36,146,36,0,110,2920,0,328,73,0,23818985
4,Arizona,1065,2,1989,7,36,6,0,26,673,2,72,17,1,245645
4,Arizona,1065,2,1990,10,40,10,0,30,795,0,89,20,0,535820
4,Arizona,1065,2,1991,14,57,14,0,43,1140,0,128,28,0,951920
4,Arizona,1065,2,1992,15,60,15,0,45,1200,0,135,30,0,1391120
4,Arizona,1065,2,1993,13,78,11,0,38,1379,3,148,31,1,1894455
4,Arizona,1065,2,1994,12,56,10,0,54,1089,4,117,30,1,2291940
4,Arizona,1065,2,1995,16,62,16,0,47,1247,0,140,31,0,2747095
4,Arizona,1065,2,1996,16,66,16,0,49,1314,0,148,33,0,3228019
4,Arizona,1065,2,1997,17,69,17,0,52,1382,0,155,35,0,3732449
4,Arizona,1065,2,1998,18,72,18,0,54,1448,0,163,36,0,4260969
4,Arizona,1065,2,1999,19,76,19,0,57,1515,0,170,38,0,4813944
4,Arizona,1065,2,2000,20,79,20,0,59,1582,0,178,40,0,5392956
4,Arizona,1065,2,2001,21,82,21,0,62,1649,0,185,41,0,5994841
4,Arizona,1065,2,2002,21,86,21,0,64,1716,0,193,43,0,6621181
4,Arizona,1065,2,2003,22,89,22,0,67,1782,0,201,45,0,7271611
4,Arizona,1065,2,2004,23,92,23,0,69,1850,0,208,46,0,7948711
4,Arizona,1065,2,2005,24,96,24,0,72,1917,0,216,48,0,8648416
4,Arizona,1065,2,2006,25,99,25,0,74,1983,0,223,50,0,9372211
4,Arizona,1065,2,2007,26,103,26,0,77,2050,0,231,51,0,10120461
4,Arizona,1065,2,2008,26,106,26,0,79,2117,0,238,53,0,10895283
4,Arizona,1065,2,2009,27,109,27,0,82,2184,0,246,55,0,11692443
4,Arizona,1065,2,2010,28,113,28,0,84,2251,0,253,56,0,12514058
4,Arizona,1065,2,2011,29,116,29,0,87,2318,0,261,58,0,13360128
4,Arizona,1065,2,2012,30,119,30,0,89,2385,0,268,60,0,14233038
4,Arizona,1065,2,2013,31,123,31,0,92,2452,0,276,61,0,15128018
4,Arizona,1065,2,2014,31,126,31,0,94,2518,0,283,63,0,16047088
4,Arizona,1065,2,2015,32,129,32,0,97,2586,0,291,65,0,16990978
4,Arizona,1065,2,2016,33,133,33,0,99,2652,0,298,66,0,17961610
4,Arizona,1065,2,2017,34,136,34,0,102,2719,0,306,68,0,18954045
4,Arizona,1065,2,2018,35,139,35,0,104,2786,0,313,70,0,19970935
4,Arizona,1065,2,2019,36,143,36,0,107,2853,0,321,71,0,21012280
4,Arizona,1065,2,2020,36,146,36,0,110,2920,0,328,73,0,21015486
4,Arizona,1065,3,1990,10,40,10,0,30,795,0,89,20,0,290175
4,Arizona,1065,3,1991,14,57,14,0,43,1140,0,128,28,0,706275
4,Arizona,1065,3,1992,15,60,15,0,45,1200,0,135,30,0,1145475
4,Arizona,1065,3,1993,13,78,11,0,38,1379,3,148,31,1,1648810
4,Arizona,1065,3,1994,12,56,10,0,54,1089,4,117,30,1,2046295
4,Arizona,1065,3,1995,16,62,16,0,47,1247,0,140,31,0,2501450
4,Arizona,1065,3,1996,16,66,16,0,49,1314,0,148,33,0,2982374
4,Arizona,1065,3,1997,17,69,17,0,52,1382,0,155,35,0,3486804
4,Arizona,1065,3,1998,18,72,18,0,54,1448,0,163,36,0,4015324
4,Arizona,1065,3,1999,19,76,19,0,57,1515,0,170,38,0,4568299
4,Arizona,1065,3,2000,20,79,20,0,59,1582,0,178,40,0,5147311
4,Arizona,1065,3,2001,21,82,21,0,62,1649,0,185,41,0,5749196
4,Arizona,1065,3,2002,21,86,21,0,64,1716,0,193,43,0,6375536
4,Arizona,1065,3,2003,22,89,22,0,67,1782,0,201,45,0,7025966
4,Arizona,1065,3,2004,23,92,23,0,69,1850,0,208,46,0,7703066
4,Arizona,1065,3,2005,24,96,24,0,72,1917,0,216,48,0,8402771
4,Arizona,1065,3,2006,25,99,25,0,74,1983,0,223,50,0,9126566
4,Arizona,1065,3,2007,26,103,26,0,77,2050,0,231,51,0,9874816
4,Arizona,1065,3,2008,26,106,26,0,79,2117,0,238,53,0,10649638
4,Arizona,1065,3,2009,27,109,27,0,82,2184,0,246,55,0,11446798
4,Arizona,1065,3,2010,28,113,28,0,84,2251,0,253,56,0,12268413
4,Arizona,1065,3,2011,29,116,29,0,87,2318,0,261,58,0,13114483
4,Arizona,1065,3,2012,30,119,30,0,89,2385,0,268,60,0,13987393
4,Arizona,1065,3,2013,31,123,31,0,92,2452,0,276,61,0,14882373
4,Arizona,1065,3,2014,31,126,31,0,94,2518,0,283,63,0,15801443
4,Arizona,1065,3,2015,32,129,32,0,97,2586,0,291,65,0,16745333
4,Arizona,1065,3,2016,33,133,33,0,99,2652,0,298,66,0,17715965
4,Arizona,1065,3,2017,34,136,34,0,102,2719,0,306,68,0,18708400
4,Arizona,1065,3,2018,35,139,35,0,104,2786,0,313,70,0,19725290
4,Arizona,1065,3,2019,36,143,36,0,107,2853,0,321,71,0,20766635
4,Arizona,1065,3,2020,36,146,36,0,110,2920,0,328,73,0,20769841
4,Arizona,1065,4,1991,14,57,14,0,43,1140,0,128,28,0,416100
4,Arizona,1065,4,1992,15,60,15,0,45,1200,0,135,30,0,855300
4,Arizona,1065,4,1993,13,78,11,0,38,1379,3,148,31,1,1358635
4,Arizona,1065,4,1994,12,56,10,0,54,1089,4,117,30,1,1756120
4,Arizona,1065,4,1995,16,62,16,0,47,1247,0,140,31,0,2211275
4,Arizona,1065,4,1996,16,66,16,0,49,1314,0,148,33,0,2692199
4,Arizona,1065,4,1997,17,69,17,0,52,1382,0,155,35,0,3196629
4,Arizona,1065,4,1998,18,72,18,0,54,1448,0,163,36,0,3725149
4,Arizona,1065,4,1999,19,76,19,0,57,1515,0,170,38,0,4278124
4,Arizona,1065,4,2000,20,79,20,0,59,1582,0,178,40,0,4857136
4,Arizona,1065,4,2001,21,82,21,0,62,1649,0,185,41,0,5459021
4,Arizona,1065,4,2002,21,86,21,0,64,1716,0,193,43,0,6085361
4,Arizona,1065,4,2003,22,89,22,0,67,1782,0,201,45,0,6735791
4,Arizona,1065,4,2004,23,92,23,0,69,1850,0,208,46,0,7412891
4,Arizona,1065,4,2005,24,96,24,0,72,1917,0,216,48,0,8112596
4,Arizona,1065,4,2006,25,99,25,0,74,1983,0,223,50,0,8836391
4,Arizona,1065,4,2007,26,103,26,0,77,2050,0,231,51,0,9584641
4,Arizona,1065,4,2008,26,106,26,0,79,2117,0,238,53,0,10359463
4,Arizona,1065,4,2009,27,109,27,0,82,2184,0,246,55,0,11156623
4,Arizona,1065,4,2010,28,113,28,0,84,2251,0,253,56,0,11978238
4,Arizona,1065,4,2011,29,116,29,0,87,2318,0,261,58,0,12824308
4,Arizona,1065,4,2012,30,119,30,0,89,2385,0,268,60,0,13697218
4,Arizona,1065,4,2013,31,123,31,0,92,2452,0,276,61,0,14592198
4,Arizona,1065,4,2014,31,126,31,0,94,2518,0,283,63,0,15511268
4,Arizona,1065,4,2015,32,129,32,0,97,2586,0,291,65,0,16455158
4,Arizona,1065,4,2016,33,133,33,0,99,2652,0,298,66,0,17425790
4,Arizona,1065,4,2017,34,136,34,0,102,2719,0,306,68,0,18418225
4,Arizona,1065,4,2018,35,139,35,0,104,2786,0,313,70,0,19435115
4,Arizona,1065,4,2019,36,143,36,0,107,2853,0,321,71,0,20476460
4,Arizona,1065,4,2020,36,146,36,0,110,2920,0,328,73,0,20479666
4,Arizona,1065,5,1992,15,60,15,0,45,1200,0,135,30,0,439200
4,Arizona,1065,5,1993,13,78,11,0,38,1379,3,148,31,1,942535
4,Arizona,1065,5,1994,12,56,10,0,54,1089,4,117,30,1,1340020
4,Arizona,1065,5,1995,16,62,16,0,47,1247,0,140,31,0,1795175
4,Arizona,1065,5,1996,16,66,16,0,49,1314,0,148,33,0,2276099
4,Arizona,1065,5,1997,17,69,17,0,52,1382,0,155,35,0,2780529
4,Arizona,1065,5,1998,18,72,18,0,54,1448,0,163,36,0,3309049
4,Arizona,1065,5,1999,19,76,19,0,57,1515,0,170,38,0,3862024
4,Arizona,1065,5,2000,20,79,20,0,59,1582,0,178,40,0,4441036
4,Arizona,1065,5,2001,21,82,21,0,62,1649,0,185,41,0,5042921
4,Arizona,1065,5,2002,21,86,21,0,64,1716,0,193,43,0,5669261
4,Arizona,1065,5,2003,22,89,22,0,67,1782,0,201,45,0,6319691
4,Arizona,1065,5,2004,23,92,23,0,69,1850,0,208,46,0,6996791
4,Arizona,1065,5,2005,24,96,24,0,72,1917,0,216,48,0,7696496
4,Arizona,1065,5,2006,25,99,25,0,74,1983,0,223,50,0,8420291
4,Arizona,1065,5,2007,26,103,26,0,77,2050,0,231,51,0,9168541
4,Arizona,1065,5,2008,26,106,26,0,79,2117,0,238,53,0,9943363
4,Arizona,1065,5,2009,27,109,27,0,82,2184,0,246,55,0,10740523
4,Arizona,1065,5,2010,28,113,28,0,84,2251,0,253,56,0,11562138
4,Arizona,1065,5,2011,29,116,29,0,87,2318,0,261,58,0,12408208
4,Arizona,1065,5,2012,30,119,30,0,89,2385,0,268,60,0,13281118
4,Arizona,1065,5,2013,31,123,31,0,92,2452,0,276,61,0,14176098
4,Arizona,1065,5,2014,31,126,31,0,94,2518,0,283,63,0,15095168
4,Arizona,1065,5,2015,32,129,32,0,97,2586,0,291,65,0,16039058
4,Arizona,1065,5,2016,33,133,33,0,99,2652,0,298,66,0,17009690
4,Arizona,1065,5,2017,34,136,34,0,102,2719,0,306,68,0,18002125
4,Arizona,1065,5,2018,35,139,35,0,104,2786,0,313,70,0,19019015
4,Arizona,1065,5,2019,36,143,36,0,107,2853,0,321,71,0,20060360
4,Arizona,1065,5,2020,36,146,36,0,110,2920,0,328,73,0,20063566
4,Arizona,1065,6,1999,19,76,19,0,57,1515,0,170,38,0,552975
4,Arizona,1065,6,2000,20,79,20,0,59,1582,0,178,40,0,1131987
4,Arizona,1065,6,2001,21,82,21,0,62,1649,0,185,41,0,1733872
4,Arizona,1065,6,2002,21,86,21,0,64,1716,0,193,43,0,2360212
4,Arizona,1065,6,2003,22,89,22,0,67,1782,0,201,45,0,3010642
4,Arizona,1065,6,2004,23,92,23,0,69,1850,0,208,46,0,3687742
4,Arizona,1065,6,2005,24,96,24,0,72,1917,0,216,48,0,4387447
4,Arizona,1065,6,2006,25,99,25,0,74,1983,0,223,50,0,5111242
4,Arizona,1065,6,2007,26,103,26,0,77,2050,0,231,51,0,5859492
4,Arizona,1065,6,2008,26,106,26,0,79,2117,0,238,53,0,6634314
4,Arizona,1065,6,2009,27,109,27,0,82,2184,0,246,55,0,7431474
4,Arizona,1065,6,2010,28,113,28,0,84,2251,0,253,56,0,8253089
4,Arizona,1065,6,2011,29,116,29,0,87,2318,0,261,58,0,9099159
4,Arizona,1065,6,2012,30,119,30,0,89,2385,0,268,60,0,9972069
4,Arizona,1065,6,2013,31,123,31,0,92,2452,0,276,61,0,10867049
4,Arizona,1065,6,2014,31,126,31,0,94,2518,0,283,63,0,11786119
4,Arizona,1065,6,2015,32,129,32,0,97,2586,0,291,65,0,12730009
4,Arizona,1065,6,2016,33,133,33,0,99,2652,0,298,66,0,13700641
4,Arizona,1065,6,2017,34,136,34,0,102,2719,0,306,68,0,14693076
4,Arizona,1065,6,2018,35,139,35,0,104,2786,0,313,70,0,15709966
4,Arizona,1065,6,2019,36,143,36,0,107,2853,0,321,71,0,16751311
4,Arizona,1065,6,2020,36,146,36,0,110,2920,0,328,73,0,16754517
4,Arizona,6053,1,1968,9,81,9,2,63,392,2,32,9,1,143472
4,Arizona,6053,1,1969,9,87,9,2,67,420,2,34,9,1,296772
4,Arizona,6053,1,1970,10,98,11,2,76,471,3,38,10,2,468687
4,Arizona,6053,1,1971,11,108,12,2,84,525,3,42,11,2,660312
4,Arizona,6053,1,1972,11,108,12,2,84,525,3,42,11,2,852462
4,Arizona,6053,1,1973,12,119,13,2,93,577,3,46,13,2,1063067
4,Arizona,6053,1,1974,11,108,12,2,84,525,3,42,11,2,1254692
4,Arizona,6053,1,1975,11,108,12,2,84,525,3,42,11,2,1446317
4,Arizona,6053,1,1976,12,119,13,2,93,577,3,46,13,2,1657499
4,Arizona,6053,1,1977,14,130,14,2,101,629,3,51,14,2,1887084
4,Arizona,6053,1,1978,15,141,15,3,109,681,4,55,15,2,2135649
4,Arizona,6053,1,1979,18,169,18,3,131,818,4,66,18,3,2434219
4,Arizona,6053,1,1980,18,169,18,3,131,818,4,66,18,3,2733607
4,Arizona,6053,1,1981,18,169,18,3,131,818,4,66,18,3,3032177
4,Arizona,6053,1,1982,22,208,23,4,162,1005,6,81,22,4,3399002
4,Arizona,6053,1,1983,22,208,23,4,162,1005,6,81,22,4,3765827
4,Arizona,6053,1,1984,20,195,21,4,151,944,5,76,20,3,4111331
4,Arizona,6053,1,1985,22,208,23,4,162,1005,6,81,22,4,4478156
4,Arizona,6053,1,1986,28,264,29,5,204,1272,7,102,28,5,4942436
4,Arizona,6053,1,1987,28,264,29,5,204,1272,7,102,28,5,5406716
4,Arizona,6053,1,1988,28,264,29,5,204,1272,7,102,28,5,5872268
4,Arizona,6053,1,1989,31,293,32,6,227,1414,8,114,31,5,6388378
4,Arizona,6053,1,1990,45,425,46,8,330,2054,11,165,45,7,7138088
4,Arizona,6053,1,1991,22,214,23,4,166,1031,6,83,22,4,7514403
4,Arizona,6053,1,1992,23,224,24,4,174,1081,6,87,23,4,7910049
4,Arizona,6053,1,1993,32,245,29,9,59,1114,5,93,28,3,8316659
4,Arizona,6053,1,1994,27,205,27,9,104,1047,7,85,25,6,8698814
4,Arizona,6053,1,1995,23,201,28,1,335,1386,6,111,33,3,9204704
4,Arizona,6053,1,1996,24,348,29,1,354,1466,8,116,32,4,9741260
4,Arizona,6053,1,1997,28,335,29,1,254,1401,9,109,19,6,10252625
4,Arizona,6053,2,1990,45,425,46,8,330,2054,11,165,45,7,749710
4,Arizona,6053,2,1991,22,214,23,4,166,1031,6,83,22,4,1126025
4,Arizona,6053,2,1992,23,224,24,4,174,1081,6,87,23,4,1521671
4,Arizona,6053,2,1993,32,245,29,9,59,1114,5,93,28,3,1928281
4,Arizona,6053,2,1994,27,205,27,9,104,1047,7,85,25,6,2310436
4,Arizona,6053,2,1995,23,201,28,1,335,1386,6,111,33,3,2816326
4,Arizona,6053,2,1996,24,348,29,1,354,1466,8,116,32,4,3352882
4,Arizona,6053,2,1997,28,335,29,1,254,1401,9,109,19,6,3735894
4,Arizona,6054,1,1995,8,94,46,3,81,319,3,15,1,9,2337101
4,Arizona,6054,1,1996,8,89,44,3,77,302,3,14,1,9,2447633
4,Arizona,6054,1,1997,8,89,44,3,77,302,3,14,1,9,2557863
4,Arizona,6054,1,1998,9,97,48,4,84,330,3,15,1,9,2678313
4,Arizona,6054,1,1999,8,88,43,3,76,299,3,14,1,9,2787448
4,Arizona,6054,1,2000,8,88,43,3,76,298,3,14,1,9,2896516
4,Arizona,6054,2,1990,8,88,43,3,76,299,3,14,1,9,109135
4,Arizona,6054,2,1991,3,37,18,1,32,126,1,6,1,4,155125
4,Arizona,6054,2,1992,3,39,19,1,34,132,1,6,1,4,203437
4,Arizona,6054,2,1993,7,99,21,6,46,184,5,13,2,23,270597
4,Arizona,6054,2,1994,9,51,23,6,69,214,3,15,2,13,348707
4,Arizona,6054,2,1995,8,94,46,3,81,319,3,15,1,9,465142
4,Arizona,6054,2,1996,8,89,44,3,77,302,3,14,1,9,575674
4,Arizona,6054,2,1997,8,89,44,3,77,302,3,14,1,9,685904
4,Arizona,6054,2,1998,9,97,48,4,84,330,3,15,1,9,806354
4,Arizona,6054,2,1999,8,88,43,3,76,299,3,14,1,9,915489
4,Arizona,6054,2,2000,8,88,43,3,76,298,3,14,1,9,915816
4,Arizona,6054,3,1991,3,37,18,1,32,126,1,6,1,4,45990
4,Arizona,6054,3,1992,3,39,19,1,34,132,1,6,1,4,94302
4,Arizona,6054,3,1993,7,99,21,6,46,184,5,13,2,23,161462
4,Arizona,6054,3,1994,9,51,23,6,69,214,3,15,2,13,239572
4,Arizona,6054,3,1995,8,94,46,3,81,319,3,15,1,9,356007
4,Arizona,6054,3,1996,8,89,44,3,77,302,3,14,1,9,466539
4,Arizona,6054,3,1997,8,89,44,3,77,302,3,14,1,9,576769
4,Arizona,6054,3,1998,9,97,48,4,84,330,3,15,1,9,697219
4,Arizona,6054,3,1999,8,88,43,3,76,299,3,14,1,9,806354
