STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,YEAR,AADTT_ALL_TRUCKS_TREND,ANNUAL_TRUCK_VOLUME_TREND
4,Arizona,6055,1,1986,850,310250
4,Arizona,6055,1,1987,820,299300
4,Arizona,6055,1,1988,730,267180
4,Arizona,6055,1,1989,700,255500
4,Arizona,6055,1,1990,900,328500
4,Arizona,6055,1,1991,625,228125
4,Arizona,6055,1,1992,650,237900
4,Arizona,6055,1,1993,398,145270
4,Arizona,6055,1,1994,700,255500
4,Arizona,6055,1,1995,486,177390
4,Arizona,6055,1,1996,629,230214
4,Arizona,6055,1,1997,792,289080
4,Arizona,6055,1,1998,842,307330
4,Arizona,6055,1,1999,846,102366
4,Arizona,6055,2,1992,650,48100
4,Arizona,6055,2,1993,398,145270
4,Arizona,6055,2,1994,700,255500
4,Arizona,6055,2,1995,486,177390
4,Arizona,6055,2,1996,629,230214
4,Arizona,6055,2,1997,792,289080
4,Arizona,6055,2,1998,842,307330
4,Arizona,6055,2,1999,846,102366
4,Arizona,6055,3,1999,846,207270
4,Arizona,6055,3,2000,1024,374784
4,Arizona,6055,3,2001,538,196370
4,Arizona,6055,3,2002,593,216445
4,Arizona,6060,4,1997,541,197465
4,Arizona,6060,4,1998,767,210158
4,Arizona,6060,5,1998,767,70564
4,Arizona,6060,5,1999,786,286890
4,Arizona,6060,5,2000,799,292434
4,Arizona,6060,5,2001,808,294920
4,Arizona,6060,5,2002,2121,774165
4,Arizona,6060,5,2003,902,329230
4,Arizona,6060,5,2004,682,249612
4,Arizona,6060,5,2005,735,268275
4,Arizona,6060,5,2006,831,303315
4,Arizona,6060,5,2007,794,289810
4,Arizona,6060,5,2008,1001,366366
4,Arizona,6060,5,2009,1058,386170
4,Arizona,6060,5,2010,1118,408070
4,Arizona,6060,5,2011,1182,431430
4,Arizona,6060,1,1967,103,37595
4,Arizona,6060,1,1968,120,43920
4,Arizona,6060,1,1969,128,46720
4,Arizona,6060,1,1970,136,49640
4,Arizona,6060,1,1971,152,55480
4,Arizona,6060,1,1972,152,55632
4,Arizona,6060,1,1973,164,59860
4,Arizona,6060,1,1974,152,55480
4,Arizona,6060,1,1975,216,78840
4,Arizona,6060,1,1976,212,77592
4,Arizona,6060,1,1977,220,80300
4,Arizona,6060,1,1978,224,81760
4,Arizona,6060,1,1979,220,80300
4,Arizona,6060,1,1980,168,61488
4,Arizona,6060,1,1981,180,65700
4,Arizona,6060,1,1982,172,62780
4,Arizona,6060,1,1983,184,67160
4,Arizona,6060,1,1984,196,71736
4,Arizona,6060,1,1985,200,73000
4,Arizona,6060,1,1986,212,77380
4,Arizona,6060,1,1987,248,90520
4,Arizona,6060,1,1988,320,117120
4,Arizona,6060,1,1989,352,128480
4,Arizona,6060,1,1990,370,135050
4,Arizona,6060,1,1991,450,164250
4,Arizona,6060,1,1992,475,173850
4,Arizona,6060,1,1993,296,108040
4,Arizona,6060,1,1994,416,151840
4,Arizona,6060,1,1995,517,188705
4,Arizona,6060,1,1996,774,283284
4,Arizona,6060,1,1997,541,197465
4,Arizona,6060,1,1998,767,210158
4,Arizona,6060,2,1989,352,128480
4,Arizona,6060,2,1990,370,135050
4,Arizona,6060,2,1991,450,164250
4,Arizona,6060,2,1992,475,173850
4,Arizona,6060,2,1993,296,108040
4,Arizona,6060,2,1994,416,151840
4,Arizona,6060,2,1995,517,188705
4,Arizona,6060,2,1996,774,283284
4,Arizona,6060,2,1997,541,197465
4,Arizona,6060,2,1998,767,210158
4,Arizona,6060,3,1990,370,135050
4,Arizona,6060,3,1991,450,164250
4,Arizona,6060,3,1992,475,173850
4,Arizona,6060,3,1993,296,108040
4,Arizona,6060,3,1994,416,151840
4,Arizona,6060,3,1995,517,188705
4,Arizona,6060,3,1996,774,283284
4,Arizona,6060,3,1997,541,197465
4,Arizona,6060,3,1998,767,210158
4,Arizona,6060,4,1993,296,108040
4,Arizona,6060,4,1994,416,151840
4,Arizona,6060,4,1995,517,188705
4,Arizona,6060,4,1996,774,283284
13,Georgia,1001,2,1991,656,131200
13,Georgia,1001,2,1992,683,249978
13,Georgia,1001,2,1993,725,264625
13,Georgia,1001,2,1994,418,152570
13,Georgia,1001,2,1995,517,188705
13,Georgia,1001,2,1996,537,196542
13,Georgia,1001,2,1997,701,255865
13,Georgia,1001,2,1998,677,126599
13,Georgia,1001,1,1986,530,193450
13,Georgia,1001,1,1987,236,86140
13,Georgia,1001,1,1988,223,81618
13,Georgia,1001,1,1989,422,154030
13,Georgia,1001,1,1990,577,210605
13,Georgia,1001,1,1991,656,239440
13,Georgia,1001,1,1992,683,249978
13,Georgia,1001,1,1993,725,264625
13,Georgia,1001,1,1994,418,152570
13,Georgia,1001,1,1995,517,188705
13,Georgia,1001,1,1996,537,196542
13,Georgia,1001,1,1997,701,255865
13,Georgia,1001,1,1998,677,126599
13,Georgia,1004,1,1983,85,31025
13,Georgia,1004,1,1984,101,36966
13,Georgia,1004,2,1998,358,20048
13,Georgia,1004,2,1997,448,163520
13,Georgia,1004,2,1996,273,99918
13,Georgia,1004,2,1995,259,94535
13,Georgia,1004,2,1994,152,55480
13,Georgia,1004,2,1993,146,53290
13,Georgia,1004,2,1992,203,74298
13,Georgia,1004,2,1991,207,75555
13,Georgia,1004,2,1990,290,58000
13,Georgia,1004,1,1998,358,20048
13,Georgia,1004,1,1997,448,163520
13,Georgia,1004,1,1996,273,99918
13,Georgia,1004,1,1995,259,94535
13,Georgia,1004,1,1994,152,55480
13,Georgia,1004,1,1993,146,53290
13,Georgia,1004,1,1992,203,74298
13,Georgia,1004,1,1991,207,75555
13,Georgia,1004,1,1990,290,105850
13,Georgia,1004,1,1989,121,44165
13,Georgia,1004,1,1988,191,69906
13,Georgia,1004,1,1987,134,48910
13,Georgia,1004,1,1986,135,49275
13,Georgia,1004,1,1985,120,43800
13,Georgia,1005,2,1998,580,211700
13,Georgia,1005,2,1999,588,82908
13,Georgia,1005,2,1996,592,216672
13,Georgia,1005,2,1995,580,211700
13,Georgia,1005,2,1994,605,220825
13,Georgia,1005,2,1993,554,202210
13,Georgia,1005,2,1992,479,175314
13,Georgia,1005,2,1991,302,110230
13,Georgia,1005,2,1990,328,65600
13,Georgia,1005,1,1999,588,82908
13,Georgia,1005,1,1998,580,211700
13,Georgia,1005,1,1997,529,193085
13,Georgia,1005,1,1996,592,216672
13,Georgia,1005,1,1995,580,211700
13,Georgia,1005,1,1994,605,220825
13,Georgia,1005,1,1993,554,202210
13,Georgia,1005,1,1992,479,175314
13,Georgia,1005,1,1991,302,110230
13,Georgia,1005,1,1990,328,119720
13,Georgia,1005,1,1989,460,167900
13,Georgia,1005,1,1988,432,158112
13,Georgia,1005,1,1987,526,191990
13,Georgia,1005,1,1986,535,195275
13,Georgia,1005,2,1997,529,193085
13,Georgia,1031,1,1981,83,30295
13,Georgia,1031,3,2005,811,296015
13,Georgia,1031,1,1983,111,40515
13,Georgia,1031,1,1984,114,41724
13,Georgia,1031,1,1985,154,56210
13,Georgia,1031,1,1986,148,54020
13,Georgia,1031,1,1987,185,67525
13,Georgia,1031,1,1988,205,75030
13,Georgia,1031,1,1989,217,79205
13,Georgia,1031,1,1990,229,83585
13,Georgia,1031,1,1991,258,94170
13,Georgia,1031,1,1992,149,54534
13,Georgia,1031,1,1993,148,54020
13,Georgia,1031,1,1994,164,59860
13,Georgia,1031,1,1995,155,56575
13,Georgia,1031,1,1996,267,97722
13,Georgia,1031,1,1997,667,243455
13,Georgia,1031,1,1998,983,358795
13,Georgia,1031,1,1999,458,167170
13,Georgia,1031,1,2000,503,184098
13,Georgia,1031,1,2001,554,202210
13,Georgia,1031,1,2002,609,222285
13,Georgia,1031,1,2003,670,244550
13,Georgia,1031,1,2004,737,269742
13,Georgia,1031,1,2005,811,296015
13,Georgia,1031,2,1995,155,16740
13,Georgia,1031,2,1996,267,97722
13,Georgia,1031,2,1997,667,243455
13,Georgia,1031,2,1998,983,358795
13,Georgia,1031,2,1999,458,167170
13,Georgia,1031,2,2000,503,184098
13,Georgia,1031,2,2001,554,202210
13,Georgia,1031,2,2002,609,222285
13,Georgia,1031,2,2003,670,244550
13,Georgia,1031,2,2004,737,269742
13,Georgia,1031,2,2005,811,296015
13,Georgia,1031,3,1997,667,143405
13,Georgia,1031,3,1998,983,358795
13,Georgia,1031,3,1999,458,167170
13,Georgia,1031,3,2000,503,184098
13,Georgia,1031,3,2001,554,202210
13,Georgia,1031,3,2002,609,222285
13,Georgia,1031,3,2003,670,244550
13,Georgia,1031,3,2004,737,269742
13,Georgia,1031,1,1982,71,25915
13,Georgia,4092,1,1999,662,241630
13,Georgia,4092,1,1998,382,139430
13,Georgia,4092,1,2001,703,256595
13,Georgia,4092,1,2002,724,264260
13,Georgia,4092,1,2003,746,55204
13,Georgia,4092,2,1990,334,57114
13,Georgia,4092,2,1991,334,121910
13,Georgia,4092,2,1992,1211,443226
13,Georgia,4092,2,1993,382,139430
13,Georgia,4092,2,1994,1730,631450
13,Georgia,4092,2,1995,1369,499685
13,Georgia,4092,2,1996,334,122244
13,Georgia,4092,2,1997,334,121910
13,Georgia,4092,2,1998,382,139430
13,Georgia,4092,2,1999,662,241630
13,Georgia,4092,2,2000,682,249612
13,Georgia,4092,2,2001,703,256595
13,Georgia,4092,2,2002,724,264260
13,Georgia,4092,2,2003,746,55204
13,Georgia,4092,1,1986,679,247835
13,Georgia,4092,1,1987,674,246010
13,Georgia,4092,1,1988,167,61122
13,Georgia,4092,1,1989,167,60955
13,Georgia,4092,1,1990,334,121910
13,Georgia,4092,1,1991,334,121910
13,Georgia,4092,1,1992,1211,443226
13,Georgia,4092,1,1993,382,139430
13,Georgia,4092,1,1994,1730,631450
13,Georgia,4092,1,1995,1369,499685
13,Georgia,4092,1,1996,334,122244
13,Georgia,4092,1,1997,334,121910
13,Georgia,4092,1,2000,682,249612
13,Georgia,4093,1,1986,378,137970
13,Georgia,4093,1,1987,382,139430
13,Georgia,4093,1,1988,167,61122
13,Georgia,4093,1,1989,167,60955
13,Georgia,4093,1,1990,334,121910
13,Georgia,4093,1,1991,334,121910
13,Georgia,4093,1,1992,286,104676
13,Georgia,4093,1,1993,382,139430
13,Georgia,4093,1,1994,1731,631815
13,Georgia,4093,1,1995,980,357700
13,Georgia,4093,1,1996,334,122244
13,Georgia,4093,1,1997,334,121910
13,Georgia,4093,1,1998,382,139430
13,Georgia,4093,1,1999,566,206590
13,Georgia,4093,1,2000,583,213378
13,Georgia,4093,1,2001,600,219000
13,Georgia,4093,1,2002,618,225570
13,Georgia,4093,1,2003,637,47138
13,Georgia,4093,2,1990,334,57114
13,Georgia,4093,2,1991,334,121910
13,Georgia,4093,2,1992,286,104676
13,Georgia,4093,2,1993,382,139430
13,Georgia,4093,2,1994,1731,631815
13,Georgia,4093,2,1995,980,357700
13,Georgia,4093,2,1996,334,122244
13,Georgia,4093,2,1997,334,121910
13,Georgia,4093,2,1998,382,139430
13,Georgia,4093,2,1999,566,206590
13,Georgia,4093,2,2000,583,213378
13,Georgia,4093,2,2001,600,219000
13,Georgia,4093,2,2002,618,225570
13,Georgia,4093,2,2003,637,47138
13,Georgia,4096,1,1998,163,59495
13,Georgia,4096,1,1997,35,12775
13,Georgia,4096,1,2000,173,63318
13,Georgia,4096,1,2001,178,16198
13,Georgia,4096,2,2001,178,48950
13,Georgia,4096,2,2002,178,64970
13,Georgia,4096,2,2003,195,71175
13,Georgia,4096,2,2004,213,77958
13,Georgia,4096,2,2005,234,85410
13,Georgia,4096,2,2006,256,93440
13,Georgia,4096,2,2007,280,102200
13,Georgia,4096,2,2008,307,112362
13,Georgia,4096,2,2009,336,122640
13,Georgia,4096,2,2010,368,134320
13,Georgia,4096,1,1985,38,13870
13,Georgia,4096,1,1986,41,14965
13,Georgia,4096,1,1987,40,14600
13,Georgia,4096,1,1988,56,20496
13,Georgia,4096,1,1989,61,22265
13,Georgia,4096,1,1990,25,9125
13,Georgia,4096,1,1991,29,10585
13,Georgia,4096,1,1992,185,67710
13,Georgia,4096,1,1993,201,73365
13,Georgia,4096,1,1994,136,49640
13,Georgia,4096,1,1995,31,11315
13,Georgia,4096,1,1996,172,62952
13,Georgia,4096,1,1999,168,61320
13,Georgia,4111,1,1988,357,130662
13,Georgia,4111,1,1989,258,94170
13,Georgia,4111,1,1990,562,205130
13,Georgia,4111,1,1991,671,244915
13,Georgia,4111,1,1992,173,61415
13,Georgia,4111,1,1980,284,103944
13,Georgia,4111,1,1981,293,106945
13,Georgia,4111,1,1982,302,110230
13,Georgia,4111,1,1983,312,113880
13,Georgia,4111,1,1984,321,117486
13,Georgia,4111,1,1985,330,120450
13,Georgia,4111,1,1986,339,123735
13,Georgia,4111,1,1987,348,127020
13,Georgia,4112,1,1977,2796,1020540
13,Georgia,4112,1,1978,2813,1026745
13,Georgia,4112,1,1979,2831,1033315
13,Georgia,4112,1,1980,2849,1042734
13,Georgia,4112,1,1981,2867,1046455
13,Georgia,4112,1,1982,2885,1053025
13,Georgia,4112,1,1983,2903,1059595
13,Georgia,4112,1,1984,2921,1069086
13,Georgia,4112,1,1985,2940,1073100
13,Georgia,4112,1,1986,2958,1079670
13,Georgia,4112,1,1987,2977,1086605
13,Georgia,4112,1,1988,2436,891576
13,Georgia,4112,1,1989,2061,752265
13,Georgia,4112,1,1990,3050,1113250
13,Georgia,4112,1,1991,3128,1141720
13,Georgia,4112,1,1992,3626,1327116
13,Georgia,4112,1,1993,3526,1286990
13,Georgia,4112,1,1994,3086,1126390
13,Georgia,4112,1,1995,3215,1173475
13,Georgia,4112,1,1996,3239,1185474
13,Georgia,4112,1,1997,3485,1272025
13,Georgia,4112,1,1998,3772,920368
13,Georgia,4112,2,1990,3050,640500
13,Georgia,4112,2,1991,3128,1141720
13,Georgia,4112,2,1992,3626,1327116
13,Georgia,4112,2,1993,3526,1286990
13,Georgia,4112,2,1994,3086,1126390
13,Georgia,4112,2,1995,3215,1173475
13,Georgia,4112,2,1996,3239,1185474
13,Georgia,4112,2,1997,3485,1272025
13,Georgia,4112,2,1998,3772,920368
13,Georgia,4112,3,1998,3772,460184
13,Georgia,4112,3,1999,3426,1250490
13,Georgia,4112,3,2000,3529,1291614
13,Georgia,4112,3,2001,3635,218100
13,Georgia,4113,1,1977,1006,367190
13,Georgia,4113,1,1978,1784,651160
13,Georgia,4113,1,1979,1741,635465
13,Georgia,4113,1,1980,1384,506544
13,Georgia,4113,1,1981,1602,584730
13,Georgia,4113,1,1982,1533,559545
13,Georgia,4113,1,1983,2001,730365
13,Georgia,4113,1,1984,1742,637572
13,Georgia,4113,1,1985,2016,735840
13,Georgia,4113,1,1986,1724,629260
13,Georgia,4113,1,1987,2324,848260
13,Georgia,4113,1,1988,2436,891576
13,Georgia,4113,1,1989,2061,752265
13,Georgia,4113,1,1990,3050,1113250
13,Georgia,4113,1,1991,3128,1141720
13,Georgia,4113,1,1992,5764,2109624
13,Georgia,4113,1,1993,3526,1286990
13,Georgia,4113,1,1994,1890,689850
13,Georgia,4113,1,1995,3128,1141720
13,Georgia,4113,1,1996,3239,1185474
13,Georgia,4113,1,1997,3485,1272025
13,Georgia,4113,1,1998,3869,944036
13,Georgia,4113,2,1990,3050,640500
13,Georgia,4113,2,1991,3128,1141720
13,Georgia,4113,2,1992,5764,2109624
13,Georgia,4113,2,1993,3526,1286990
13,Georgia,4113,2,1994,1890,689850
13,Georgia,4113,2,1995,3128,1141720
13,Georgia,4113,2,1996,3239,1185474
13,Georgia,4113,2,1997,3485,1272025
13,Georgia,4113,2,1998,3869,944036
13,Georgia,4113,3,1998,3869,472018
13,Georgia,4113,3,1999,3985,1454525
13,Georgia,4113,3,2000,4105,1502430
13,Georgia,4113,3,2001,4228,253680
13,Georgia,4119,1,1978,6673,2435645
13,Georgia,4119,1,1979,6562,2395130
13,Georgia,4119,1,1980,6452,2361432
13,Georgia,4119,1,1981,6341,2314465
13,Georgia,4119,1,1982,6230,2273950
13,Georgia,4119,1,1983,6120,2233800
13,Georgia,4119,1,1984,6009,2199294
13,Georgia,4119,1,1985,5899,2153135
13,Georgia,4119,1,1986,5788,2112620
13,Georgia,4119,1,1987,5677,2072105
13,Georgia,4119,1,1988,5567,2037522
13,Georgia,4119,1,1989,5283,1928295
13,Georgia,4119,1,1990,5927,2163355
13,Georgia,4119,1,1991,5670,2069550
13,Georgia,4119,1,1992,5397,1975302
13,Georgia,4119,1,1993,2340,854100
13,Georgia,4119,1,1994,5844,2133060
13,Georgia,4119,1,1995,6022,2198030
13,Georgia,4119,1,1996,3367,478114
13,Georgia,4119,2,1993,2340,500760
13,Georgia,4119,2,1994,5844,2133060
13,Georgia,4119,2,1995,6022,2198030
13,Georgia,4119,2,1996,3367,478114
13,Georgia,4420,1,1992,470,134890
13,Georgia,4420,1,1991,417,152205
13,Georgia,4420,2,1990,410,149650
13,Georgia,4420,2,1991,417,152205
13,Georgia,4420,2,1992,470,134890
13,Georgia,4420,3,1992,470,37600
13,Georgia,4420,3,1993,459,167535
13,Georgia,4420,3,1994,554,202210
13,Georgia,4420,3,1995,662,241630
13,Georgia,4420,3,1996,427,156282
13,Georgia,4420,3,1997,262,95630
13,Georgia,4420,3,1998,255,93075
13,Georgia,4420,3,1999,262,95630
13,Georgia,4420,3,2000,270,98820
13,Georgia,4420,3,2001,278,101470
13,Georgia,4420,3,2002,287,104755
13,Georgia,4420,3,2003,295,107675
13,Georgia,4420,3,2004,304,111264
13,Georgia,4420,3,2005,313,114245
13,Georgia,4420,3,2006,323,117895
13,Georgia,4420,3,2007,332,121180
13,Georgia,4420,3,2008,753,275598
13,Georgia,4420,3,2009,709,100678
13,Georgia,4420,1,1984,368,134688
13,Georgia,4420,1,1985,496,181040
13,Georgia,4420,1,1986,540,197100
13,Georgia,4420,1,1987,477,174105
13,Georgia,4420,1,1988,519,189954
13,Georgia,4420,1,1989,666,243090
13,Georgia,4420,1,1990,410,149650
13,Georgia,4420,2,1989,666,243090
39,Ohio,0104,1,1998,1667,608455
39,Ohio,0104,1,1999,1651,602615
39,Ohio,0104,1,1996,1707,624762
39,Ohio,0104,1,1995,1690,103090
39,Ohio,0104,1,1994,0,0
39,Ohio,0104,2,2017,1648,601520
39,Ohio,0104,2,2016,1646,602436
39,Ohio,0104,2,2015,1643,599695
39,Ohio,0104,2,2014,1587,579255
39,Ohio,0104,2,2013,1533,559545
39,Ohio,0104,2,2012,1538,329132
39,Ohio,0104,1,2012,1538,235314
39,Ohio,0104,1,2011,1476,538740
39,Ohio,0104,1,2010,1663,606995
39,Ohio,0104,1,2009,1723,628895
39,Ohio,0104,1,2008,2061,754326
39,Ohio,0104,1,2007,1709,623785
39,Ohio,0104,1,2006,1764,643860
39,Ohio,0104,1,2005,1796,655540
39,Ohio,0104,1,2004,1700,622200
39,Ohio,0104,1,2003,1297,473405
39,Ohio,0104,1,2002,1550,565750
39,Ohio,0104,1,2001,1377,502605
39,Ohio,0104,1,2000,1687,617442
39,Ohio,0104,1,1997,1336,487640
39,Ohio,0111,3,2012,1538,329132
39,Ohio,0111,3,2013,1533,559545
39,Ohio,0111,3,2014,1587,579255
39,Ohio,0111,3,2015,1643,599695
39,Ohio,0111,3,2016,1646,602436
39,Ohio,0111,2,2017,1648,601520
39,Ohio,0111,2,2016,1646,602436
39,Ohio,0111,2,2015,1643,599695
39,Ohio,0111,2,2014,1587,579255
39,Ohio,0111,2,2013,1533,559545
39,Ohio,0111,2,2012,1538,562908
39,Ohio,0111,2,2011,1476,538740
39,Ohio,0111,2,2010,1663,606995
39,Ohio,0111,2,2009,1723,628895
39,Ohio,0111,2,2008,2061,754326
39,Ohio,0111,2,2007,1709,369144
39,Ohio,0111,1,2007,1709,256350
39,Ohio,0111,1,2006,1764,643860
39,Ohio,0111,1,2005,1796,655540
39,Ohio,0111,1,2004,1700,622200
39,Ohio,0111,1,2003,1297,473405
39,Ohio,0111,1,2002,1550,565750
39,Ohio,0111,1,2001,1377,502605
39,Ohio,0111,1,2000,1687,617442
39,Ohio,0111,1,1999,1651,602615
39,Ohio,0111,1,1998,1667,608455
39,Ohio,0111,1,1997,1336,487640
39,Ohio,0111,3,2017,1648,601520
39,Ohio,0111,1,1995,1690,103090
39,Ohio,0111,1,1994,0,0
39,Ohio,0111,1,1996,1707,624762
39,Ohio,0112,1,2002,1550,565750
39,Ohio,0112,1,2003,1297,473405
39,Ohio,0112,1,2004,1700,622200
39,Ohio,0112,1,2005,1796,655540
39,Ohio,0112,1,2006,1764,643860
39,Ohio,0112,1,2007,1709,623785
39,Ohio,0112,1,2008,2061,754326
39,Ohio,0112,1,2009,1723,628895
39,Ohio,0112,1,2010,1663,606995
39,Ohio,0112,1,2011,1476,538740
39,Ohio,0112,1,2012,1538,235314
39,Ohio,0112,2,2012,1538,329132
39,Ohio,0112,2,2013,1533,559545
39,Ohio,0112,2,2014,1587,579255
39,Ohio,0112,2,2015,1643,599695
39,Ohio,0112,2,2016,1646,602436
39,Ohio,0112,2,2017,1648,601520
39,Ohio,0112,1,1994,0,0
39,Ohio,0112,1,1995,1690,103090
39,Ohio,0112,1,1996,1707,624762
39,Ohio,0112,1,1997,1336,487640
39,Ohio,0112,1,1998,1667,608455
39,Ohio,0112,1,1999,1651,602615
39,Ohio,0112,1,2000,1687,617442
39,Ohio,0112,1,2001,1377,502605
39,Ohio,0159,2,2006,1764,643860
39,Ohio,0159,2,2007,1709,623785
39,Ohio,0159,2,2008,2061,754326
39,Ohio,0159,2,2009,1723,628895
39,Ohio,0159,2,2010,1663,606995
39,Ohio,0159,3,2004,1700,416500
39,Ohio,0159,3,2005,1796,655540
39,Ohio,0159,3,2006,1764,643860
39,Ohio,0159,3,2007,1709,623785
39,Ohio,0159,3,2008,2061,754326
39,Ohio,0159,3,2009,1723,628895
39,Ohio,0159,3,2010,1663,606995
39,Ohio,0159,4,2005,1796,255032
39,Ohio,0159,4,2006,1764,643860
39,Ohio,0159,4,2007,1709,623785
39,Ohio,0159,4,2008,2061,754326
39,Ohio,0159,4,2009,1723,628895
39,Ohio,0159,4,2010,1663,606995
39,Ohio,0159,5,2007,1709,365726
39,Ohio,0159,5,2008,2061,754326
39,Ohio,0159,5,2009,1723,628895
39,Ohio,0159,5,2010,1663,606995
39,Ohio,0159,6,2010,1663,606995
39,Ohio,0159,6,2011,1476,538740
39,Ohio,0159,6,2012,1538,562908
39,Ohio,0159,6,2013,1533,559545
39,Ohio,0159,6,2014,1587,579255
39,Ohio,0159,6,2015,1643,599695
39,Ohio,0159,6,2016,1646,602436
39,Ohio,0159,6,2017,1648,601520
39,Ohio,0159,7,2012,1538,321442
39,Ohio,0159,7,2013,1533,559545
39,Ohio,0159,7,2014,1587,579255
39,Ohio,0159,7,2015,1643,599695
39,Ohio,0159,7,2016,1646,602436
39,Ohio,0159,7,2017,1648,601520
39,Ohio,0159,1,1994,0,0
39,Ohio,0159,1,1995,1690,103090
39,Ohio,0159,1,1996,1707,624762
39,Ohio,0159,1,1997,1336,487640
39,Ohio,0159,1,1998,1667,608455
39,Ohio,0159,1,1999,1651,602615
39,Ohio,0159,1,2000,1687,617442
39,Ohio,0159,1,2001,1377,502605
39,Ohio,0159,1,2002,1550,565750
39,Ohio,0159,1,2003,1297,473405
39,Ohio,0159,1,2004,1700,622200
39,Ohio,0159,1,2005,1796,655540
39,Ohio,0159,1,2006,1764,643860
39,Ohio,0159,1,2007,1709,623785
39,Ohio,0159,1,2008,2061,754326
39,Ohio,0159,1,2009,1723,628895
39,Ohio,0159,1,2010,1663,606995
39,Ohio,0159,2,2001,1377,294678
39,Ohio,0159,2,2002,1550,565750
39,Ohio,0159,2,2003,1297,473405
39,Ohio,0159,2,2004,1700,622200
39,Ohio,0159,2,2005,1796,655540
39,Ohio,0160,1,1994,0,0
39,Ohio,0160,3,2017,1648,601520
39,Ohio,0160,1,1996,1707,624762
39,Ohio,0160,1,1997,1336,487640
39,Ohio,0160,1,1998,1667,608455
39,Ohio,0160,1,1999,1651,602615
39,Ohio,0160,1,2000,1687,617442
39,Ohio,0160,1,2001,1377,502605
39,Ohio,0160,1,2002,1550,565750
39,Ohio,0160,1,2003,1297,473405
39,Ohio,0160,1,2004,1700,622200
39,Ohio,0160,1,2005,1796,655540
39,Ohio,0160,1,2006,1764,643860
39,Ohio,0160,1,2007,1709,623785
39,Ohio,0160,1,2008,2061,754326
39,Ohio,0160,1,2009,1723,628895
39,Ohio,0160,1,2010,1663,606995
39,Ohio,0160,2,2010,1663,606995
39,Ohio,0160,2,2011,1476,538740
39,Ohio,0160,2,2012,1538,562908
39,Ohio,0160,2,2013,1533,559545
39,Ohio,0160,2,2014,1587,579255
39,Ohio,0160,2,2015,1643,599695
39,Ohio,0160,2,2016,1646,602436
39,Ohio,0160,2,2017,1648,601520
39,Ohio,0160,3,2012,1538,329132
39,Ohio,0160,3,2013,1533,559545
39,Ohio,0160,3,2014,1587,579255
39,Ohio,0160,3,2015,1643,599695
39,Ohio,0160,3,2016,1646,602436
39,Ohio,0160,1,1995,1690,103090
39,Ohio,0901,2,2015,1643,599695
39,Ohio,0901,2,2014,1587,579255
39,Ohio,0901,2,2017,1648,601520
39,Ohio,0901,3,2012,1538,329132
39,Ohio,0901,3,2013,1533,559545
39,Ohio,0901,3,2014,1587,579255
39,Ohio,0901,3,2015,1643,599695
39,Ohio,0901,3,2016,1646,602436
39,Ohio,0901,3,2017,1648,601520
39,Ohio,0901,2,2016,1646,602436
39,Ohio,0901,2,2013,1533,559545
39,Ohio,0901,2,2012,1538,562908
39,Ohio,0901,2,2011,1476,405900
39,Ohio,0901,1,2011,1476,134316
39,Ohio,0901,1,2010,1664,607360
39,Ohio,0901,1,2009,1723,628895
39,Ohio,0901,1,2008,2061,754326
39,Ohio,0901,1,2007,1709,623785
39,Ohio,0901,1,2006,1764,643860
39,Ohio,0901,1,2005,1796,655540
39,Ohio,0901,1,2004,1700,622200
39,Ohio,0901,1,2003,1297,473405
39,Ohio,0901,1,2002,1550,565750
39,Ohio,0901,1,2001,1377,502605
39,Ohio,0901,1,2000,1687,617442
39,Ohio,0901,1,1999,1651,602615
39,Ohio,0901,1,1998,242,88330
39,Ohio,0901,1,1997,1336,487640
39,Ohio,0901,1,1996,1707,624762
39,Ohio,0901,1,1995,0,0
39,Ohio,0901,1,1994,0,0
39,Ohio,0903,2,2015,1643,599695
39,Ohio,0903,1,1994,0,0
39,Ohio,0903,2,2017,1648,601520
39,Ohio,0903,2,2014,1587,579255
39,Ohio,0903,2,2013,1533,559545
39,Ohio,0903,2,2012,1538,329132
39,Ohio,0903,1,2012,1538,235314
39,Ohio,0903,1,2011,1476,538740
39,Ohio,0903,1,2010,1664,607360
39,Ohio,0903,1,2009,1723,628895
39,Ohio,0903,1,2008,2061,754326
39,Ohio,0903,1,2007,1709,623785
39,Ohio,0903,1,2006,1764,643860
39,Ohio,0903,1,2005,1796,655540
39,Ohio,0903,1,2004,1700,622200
39,Ohio,0903,1,2003,1297,473405
39,Ohio,0903,1,2002,1550,565750
39,Ohio,0903,1,2001,1377,502605
39,Ohio,0903,1,2000,1687,617442
39,Ohio,0903,1,1999,1651,602615
39,Ohio,0903,1,1998,242,88330
39,Ohio,0903,1,1997,1336,487640
39,Ohio,0903,1,1996,1707,624762
39,Ohio,0903,1,1995,0,0
39,Ohio,0903,2,2016,1646,602436
87,Ontario,0903,1,1995,0,0
87,Ontario,0903,1,1996,0,0
87,Ontario,0903,2,2015,1819,663935
87,Ontario,0903,2,2014,1676,611740
87,Ontario,0903,2,2013,1543,563195
87,Ontario,0903,1,2013,1543,563195
87,Ontario,0903,1,2012,1421,520086
87,Ontario,0903,1,2011,1309,477785
87,Ontario,0903,1,2010,1206,440190
87,Ontario,0903,1,2009,1147,418655
