STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,LAYER_NO,MATL_PROPERTY,PROPERTY_MINIMUM,PROPERTY_MAXIMUM,PROPERTY_MEDIAN,PROPERTY_AVERAGE,PROPERTY_STANDARD_DEVIATION,PROPERTY_COEFF_VARIATION,REP_CODE_SOURCE_VARIABILITY,REP_CODE_SOURCE_VARIABILITY_EXP
4,Arizona,1006,7,8,COEF_THERMAL_CONTRACTION,,,,0.000028,,,F,Default assigned or assumed values.
4,Arizona,1006,7,8,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1006,7,8,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1006,7,8,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1006,7,8,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1006,7,8,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1006,7,8,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1006,7,8,HEAT_CAPACITY,,,,0.28,,,F,Default assigned or assumed values.
4,Arizona,1006,7,8,IDT_AVERAGE,,,,,,,,
4,Arizona,1006,7,8,IDT_LOADING_RATE,,,,50,,,F,Default assigned or assumed values.
4,Arizona,1006,7,8,IDT_POISSON_USED,,,,0.35,,,F,Default assigned or assumed values.
4,Arizona,1006,7,8,IDT_TEST_TEMPERATURE,,,,,,,,
4,Arizona,1006,7,8,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1006,7,8,MAX_SPEC_GRAVITY,,,,,,,,
4,Arizona,1006,7,8,NO_10_PASSING,,,,,,,,
4,Arizona,1006,7,8,NO_200_PASSING,,,,,,,,
4,Arizona,1006,7,8,NO_40_PASSING,,,,,,,,
4,Arizona,1006,7,8,NO_4_PASSING,,,,,,,,
4,Arizona,1006,7,8,NO_80_PASSING,,,,,,,,
4,Arizona,1006,7,8,ONE_AND_HALF_PASSING,,,,,,,,
4,Arizona,1006,7,8,ONE_HALF_PASSING,,,,,,,,
4,Arizona,1006,7,8,ONE_PASSING,,,,,,,,
4,Arizona,1006,7,8,POISSON_RATIO_TEST_TEMP,25,25,25,25,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1006,7,8,REPR_THICKNESS,,,,0.8,,,A,Measured representative property.
4,Arizona,1006,7,8,SUR_SHORTWAVE_ABSORP,,,,0.85,,,F,Default assigned or assumed values.
4,Arizona,1006,7,8,THERMAL_CONDUCTIVITY,,,,1.25,,,F,Default assigned or assumed values.
4,Arizona,1006,7,8,THREE_EIGHTHS_PASSING,,,,,,,,
4,Arizona,1006,7,8,THREE_FOURTHS_PASSING,,,,,,,,
4,Arizona,1006,7,8,VOIDS_FILLED_ASPHALT,,,,,,,,
4,Arizona,1006,7,8,VOIDS_MINERAL_AGGR,,,,,,,,
4,Arizona,1007,1,3,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1007,1,3,AGGR_SPEC_GRAVITY,,,,2.68,,,F,Default assigned or assumed values.
4,Arizona,1007,1,3,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1007,1,3,AIR_VOIDS_AVG_WP,1.01,3.32,2.16,2.16,1.63,0.75,BH,Representative property calculated from multiple measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,1,3,ASPHALT_CONTENT_MEAN,5.1,5.6,5.3,5.3,0.4,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,3,BINDER_SPEC_GRAVITY,,,,1.03,,,F,Default assigned or assumed values.
4,Arizona,1007,1,3,BSG,2.304,2.433,2.348,2.363,0.045,0.019,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,3,COEF_THERMAL_CONTRACTION,,,,0.000028,,,F,Default assigned or assumed values.
4,Arizona,1007,1,3,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1007,1,3,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1007,1,3,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1007,1,3,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1007,1,3,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1007,1,3,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1007,1,3,HEAT_CAPACITY,,,,0.28,,,F,Default assigned or assumed values.
4,Arizona,1007,1,3,IDT_AVERAGE,0.95,0.95,0.95,0.95,,,AS,Representative property from a single measurement.
4,Arizona,1007,1,3,IDT_LOADING_RATE,,,,50,,,F,Default assigned or assumed values.
4,Arizona,1007,1,3,IDT_POISSON_USED,0.5,0.5,0.5,0.5,,,AS,Representative property from a single measurement.
4,Arizona,1007,1,3,IDT_TEST_TEMPERATURE,25,25,25,25,,,AS,Representative property from a single measurement.
4,Arizona,1007,1,3,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1007,1,3,MAX_SPEC_GRAVITY,2.392,2.414,2.403,2.403,0.016,0.006,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,3,NO_10_PASSING,42,50,46,46,5.7,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,1,3,NO_200_PASSING,3.8,4.5,4.2,4.2,0.5,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,1,3,NO_40_PASSING,20,23,21.5,21.5,2.1,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,3,NO_4_PASSING,50,59,54.5,54.5,6.4,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,1,3,NO_80_PASSING,8,9,8.5,8.5,0.7,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,3,ONE_AND_HALF_PASSING,100,100,100,100,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,3,ONE_HALF_PASSING,68,75,71.5,71.5,4.9,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,3,ONE_PASSING,100,100,100,100,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,3,POISSON_RATIO_TEST_TEMP,25,25,25,25,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,1,3,REPR_THICKNESS,,,,6,,,A,Measured representative property.
4,Arizona,1007,1,3,SUR_SHORTWAVE_ABSORP,,,,0.85,,,F,Default assigned or assumed values.
4,Arizona,1007,1,3,THERMAL_CONDUCTIVITY,,,,1.25,,,F,Default assigned or assumed values.
4,Arizona,1007,1,3,THREE_EIGHTHS_PASSING,58,65,61.5,61.5,4.9,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,3,THREE_FOURTHS_PASSING,91,91,91,91,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,1,3,VOIDS_FILLED_ASPHALT,86.9,86.9,86.9,86.9,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,1,3,VOIDS_MINERAL_AGGR,16.6,16.6,16.6,16.6,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,1,4,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1007,1,4,AGGR_SPEC_GRAVITY,,,,2.68,,,F,Default assigned or assumed values.
4,Arizona,1007,1,4,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1007,1,4,AIR_VOIDS_AVG_WP,,,,,,,,
4,Arizona,1007,1,4,ASPHALT_CONTENT_MEAN,,,,,,,,
4,Arizona,1007,1,4,BINDER_SPEC_GRAVITY,,,,1.03,,,F,Default assigned or assumed values.
4,Arizona,1007,1,4,BSG,,,,,,,,
4,Arizona,1007,1,4,COEF_THERMAL_CONTRACTION,,,,0.000028,,,F,Default assigned or assumed values.
4,Arizona,1007,1,4,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1007,1,4,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1007,1,4,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1007,1,4,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1007,1,4,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1007,1,4,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1007,1,4,HEAT_CAPACITY,,,,0.28,,,F,Default assigned or assumed values.
4,Arizona,1007,1,4,IDT_AVERAGE,,,,,,,,
4,Arizona,1007,1,4,IDT_LOADING_RATE,,,,50,,,F,Default assigned or assumed values.
4,Arizona,1007,1,4,IDT_POISSON_USED,,,,0.35,,,F,Default assigned or assumed values.
4,Arizona,1007,1,4,IDT_TEST_TEMPERATURE,,,,,,,,
4,Arizona,1007,1,4,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1007,1,4,MAX_SPEC_GRAVITY,,,,,,,,
4,Arizona,1007,1,4,NO_10_PASSING,,,,,,,,
4,Arizona,1007,1,4,NO_200_PASSING,,,,,,,,
4,Arizona,1007,1,4,NO_40_PASSING,,,,,,,,
4,Arizona,1007,1,4,NO_4_PASSING,,,,,,,,
4,Arizona,1007,1,4,NO_80_PASSING,,,,,,,,
4,Arizona,1007,1,4,ONE_AND_HALF_PASSING,,,,,,,,
4,Arizona,1007,1,4,ONE_HALF_PASSING,,,,,,,,
4,Arizona,1007,1,4,ONE_PASSING,,,,,,,,
4,Arizona,1007,1,4,POISSON_RATIO_TEST_TEMP,25,25,25,25,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,1,4,REPR_THICKNESS,,,,0.5,,,A,Measured representative property.
4,Arizona,1007,1,4,SUR_SHORTWAVE_ABSORP,,,,0.85,,,F,Default assigned or assumed values.
4,Arizona,1007,1,4,THERMAL_CONDUCTIVITY,,,,1.25,,,F,Default assigned or assumed values.
4,Arizona,1007,1,4,THREE_EIGHTHS_PASSING,,,,,,,,
4,Arizona,1007,1,4,THREE_FOURTHS_PASSING,,,,,,,,
4,Arizona,1007,1,4,VOIDS_FILLED_ASPHALT,,,,,,,,
4,Arizona,1007,1,4,VOIDS_MINERAL_AGGR,,,,,,,,
4,Arizona,1007,2,3,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1007,2,3,AGGR_SPEC_GRAVITY,,,,2.68,,,F,Default assigned or assumed values.
4,Arizona,1007,2,3,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1007,2,3,AIR_VOIDS_AVG_WP,1.01,3.32,2.16,2.16,1.63,0.75,BH,Representative property calculated from multiple measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,2,3,ASPHALT_CONTENT_MEAN,5.1,5.6,5.3,5.3,0.4,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,3,BINDER_SPEC_GRAVITY,,,,1.03,,,F,Default assigned or assumed values.
4,Arizona,1007,2,3,BSG,2.304,2.433,2.348,2.363,0.045,0.019,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,3,COEF_THERMAL_CONTRACTION,,,,0.000028,,,F,Default assigned or assumed values.
4,Arizona,1007,2,3,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1007,2,3,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1007,2,3,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1007,2,3,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1007,2,3,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1007,2,3,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1007,2,3,HEAT_CAPACITY,,,,0.28,,,F,Default assigned or assumed values.
4,Arizona,1007,2,3,IDT_AVERAGE,0.95,0.95,0.95,0.95,,,AS,Representative property from a single measurement.
4,Arizona,1007,2,3,IDT_LOADING_RATE,,,,50,,,F,Default assigned or assumed values.
4,Arizona,1007,2,3,IDT_POISSON_USED,0.5,0.5,0.5,0.5,,,AS,Representative property from a single measurement.
4,Arizona,1007,2,3,IDT_TEST_TEMPERATURE,25,25,25,25,,,AS,Representative property from a single measurement.
4,Arizona,1007,2,3,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1007,2,3,MAX_SPEC_GRAVITY,2.392,2.414,2.403,2.403,0.016,0.006,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,3,NO_10_PASSING,42,50,46,46,5.7,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,2,3,NO_200_PASSING,3.8,4.5,4.2,4.2,0.5,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,2,3,NO_40_PASSING,20,23,21.5,21.5,2.1,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,3,NO_4_PASSING,50,59,54.5,54.5,6.4,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,2,3,NO_80_PASSING,8,9,8.5,8.5,0.7,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,3,ONE_AND_HALF_PASSING,100,100,100,100,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,3,ONE_HALF_PASSING,68,75,71.5,71.5,4.9,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,3,ONE_PASSING,100,100,100,100,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,3,POISSON_RATIO_TEST_TEMP,25,25,25,25,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,2,3,REPR_THICKNESS,,,,6,,,A,Measured representative property.
4,Arizona,1007,2,3,SUR_SHORTWAVE_ABSORP,,,,0.85,,,F,Default assigned or assumed values.
4,Arizona,1007,2,3,THERMAL_CONDUCTIVITY,,,,1.25,,,F,Default assigned or assumed values.
4,Arizona,1007,2,3,THREE_EIGHTHS_PASSING,58,65,61.5,61.5,4.9,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,3,THREE_FOURTHS_PASSING,91,91,91,91,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,2,3,VOIDS_FILLED_ASPHALT,86.9,86.9,86.9,86.9,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,2,3,VOIDS_MINERAL_AGGR,16.6,16.6,16.6,16.6,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,2,4,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1007,2,4,AGGR_SPEC_GRAVITY,,,,2.68,,,F,Default assigned or assumed values.
4,Arizona,1007,2,4,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1007,2,4,AIR_VOIDS_AVG_WP,,,,,,,,
4,Arizona,1007,2,4,ASPHALT_CONTENT_MEAN,,,,,,,,
4,Arizona,1007,2,4,BINDER_SPEC_GRAVITY,,,,1.03,,,F,Default assigned or assumed values.
4,Arizona,1007,2,4,BSG,,,,,,,,
4,Arizona,1007,2,4,COEF_THERMAL_CONTRACTION,,,,0.000028,,,F,Default assigned or assumed values.
4,Arizona,1007,2,4,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1007,2,4,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1007,2,4,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1007,2,4,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1007,2,4,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1007,2,4,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1007,2,4,HEAT_CAPACITY,,,,0.28,,,F,Default assigned or assumed values.
4,Arizona,1007,2,4,IDT_AVERAGE,,,,,,,,
4,Arizona,1007,2,4,IDT_LOADING_RATE,,,,50,,,F,Default assigned or assumed values.
4,Arizona,1007,2,4,IDT_POISSON_USED,,,,0.35,,,F,Default assigned or assumed values.
4,Arizona,1007,2,4,IDT_TEST_TEMPERATURE,,,,,,,,
4,Arizona,1007,2,4,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1007,2,4,MAX_SPEC_GRAVITY,,,,,,,,
4,Arizona,1007,2,4,NO_10_PASSING,,,,,,,,
4,Arizona,1007,2,4,NO_200_PASSING,,,,,,,,
4,Arizona,1007,2,4,NO_40_PASSING,,,,,,,,
4,Arizona,1007,2,4,NO_4_PASSING,,,,,,,,
4,Arizona,1007,2,4,NO_80_PASSING,,,,,,,,
4,Arizona,1007,2,4,ONE_AND_HALF_PASSING,,,,,,,,
4,Arizona,1007,2,4,ONE_HALF_PASSING,,,,,,,,
4,Arizona,1007,2,4,ONE_PASSING,,,,,,,,
4,Arizona,1007,2,4,POISSON_RATIO_TEST_TEMP,25,25,25,25,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,2,4,REPR_THICKNESS,,,,0.5,,,A,Measured representative property.
4,Arizona,1007,2,4,SUR_SHORTWAVE_ABSORP,,,,0.85,,,F,Default assigned or assumed values.
4,Arizona,1007,2,4,THERMAL_CONDUCTIVITY,,,,1.25,,,F,Default assigned or assumed values.
4,Arizona,1007,2,4,THREE_EIGHTHS_PASSING,,,,,,,,
4,Arizona,1007,2,4,THREE_FOURTHS_PASSING,,,,,,,,
4,Arizona,1007,2,4,VOIDS_FILLED_ASPHALT,,,,,,,,
4,Arizona,1007,2,4,VOIDS_MINERAL_AGGR,,,,,,,,
4,Arizona,1007,3,3,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1007,3,3,AGGR_SPEC_GRAVITY,,,,2.68,,,F,Default assigned or assumed values.
4,Arizona,1007,3,3,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1007,3,3,AIR_VOIDS_AVG_WP,1.01,3.32,2.16,2.16,1.63,0.75,BH,Representative property calculated from multiple measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,3,3,ASPHALT_CONTENT_MEAN,5.1,5.6,5.3,5.3,0.4,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,3,3,BINDER_SPEC_GRAVITY,,,,1.03,,,F,Default assigned or assumed values.
4,Arizona,1007,3,3,BSG,2.304,2.433,2.348,2.363,0.045,0.019,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,3,3,COEF_THERMAL_CONTRACTION,,,,0.000028,,,F,Default assigned or assumed values.
4,Arizona,1007,3,3,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1007,3,3,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1007,3,3,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1007,3,3,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1007,3,3,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1007,3,3,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1007,3,3,HEAT_CAPACITY,,,,0.28,,,F,Default assigned or assumed values.
4,Arizona,1007,3,3,IDT_AVERAGE,0.95,0.95,0.95,0.95,,,AS,Representative property from a single measurement.
4,Arizona,1007,3,3,IDT_LOADING_RATE,,,,50,,,F,Default assigned or assumed values.
4,Arizona,1007,3,3,IDT_POISSON_USED,0.5,0.5,0.5,0.5,,,AS,Representative property from a single measurement.
4,Arizona,1007,3,3,IDT_TEST_TEMPERATURE,25,25,25,25,,,AS,Representative property from a single measurement.
4,Arizona,1007,3,3,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1007,3,3,MAX_SPEC_GRAVITY,2.392,2.414,2.403,2.403,0.016,0.006,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,3,3,NO_10_PASSING,42,50,46,46,5.7,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,3,3,NO_200_PASSING,3.8,4.5,4.2,4.2,0.5,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,3,3,NO_40_PASSING,20,23,21.5,21.5,2.1,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,3,3,NO_4_PASSING,50,59,54.5,54.5,6.4,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,3,3,NO_80_PASSING,8,9,8.5,8.5,0.7,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,3,3,ONE_AND_HALF_PASSING,100,100,100,100,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,3,3,ONE_HALF_PASSING,68,75,71.5,71.5,4.9,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,3,3,ONE_PASSING,100,100,100,100,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,3,3,POISSON_RATIO_TEST_TEMP,25,25,25,25,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,3,3,REPR_THICKNESS,,,,6,,,A,Measured representative property.
4,Arizona,1007,3,3,SUR_SHORTWAVE_ABSORP,,,,0.85,,,F,Default assigned or assumed values.
4,Arizona,1007,3,3,THERMAL_CONDUCTIVITY,,,,1.25,,,F,Default assigned or assumed values.
4,Arizona,1007,3,3,THREE_EIGHTHS_PASSING,58,65,61.5,61.5,4.9,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,3,3,THREE_FOURTHS_PASSING,91,91,91,91,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,3,3,VOIDS_FILLED_ASPHALT,86.9,86.9,86.9,86.9,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,3,3,VOIDS_MINERAL_AGGR,16.6,16.6,16.6,16.6,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,3,4,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1007,3,4,AGGR_SPEC_GRAVITY,,,,2.68,,,F,Default assigned or assumed values.
4,Arizona,1007,3,4,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1007,3,4,AIR_VOIDS_AVG_WP,,,,,,,,
4,Arizona,1007,3,4,ASPHALT_CONTENT_MEAN,,,,,,,,
4,Arizona,1007,3,4,BINDER_SPEC_GRAVITY,,,,1.03,,,F,Default assigned or assumed values.
4,Arizona,1007,3,4,BSG,,,,,,,,
4,Arizona,1007,3,4,COEF_THERMAL_CONTRACTION,,,,0.000028,,,F,Default assigned or assumed values.
4,Arizona,1007,3,4,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1007,3,4,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1007,3,4,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1007,3,4,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1007,3,4,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1007,3,4,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1007,3,4,HEAT_CAPACITY,,,,0.28,,,F,Default assigned or assumed values.
4,Arizona,1007,3,4,IDT_AVERAGE,,,,,,,,
4,Arizona,1007,3,4,IDT_LOADING_RATE,,,,50,,,F,Default assigned or assumed values.
4,Arizona,1007,3,4,IDT_POISSON_USED,,,,0.35,,,F,Default assigned or assumed values.
4,Arizona,1007,3,4,IDT_TEST_TEMPERATURE,,,,,,,,
4,Arizona,1007,3,4,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1007,3,4,MAX_SPEC_GRAVITY,,,,,,,,
4,Arizona,1007,3,4,NO_10_PASSING,,,,,,,,
4,Arizona,1007,3,4,NO_200_PASSING,,,,,,,,
4,Arizona,1007,3,4,NO_40_PASSING,,,,,,,,
4,Arizona,1007,3,4,NO_4_PASSING,,,,,,,,
4,Arizona,1007,3,4,NO_80_PASSING,,,,,,,,
4,Arizona,1007,3,4,ONE_AND_HALF_PASSING,,,,,,,,
4,Arizona,1007,3,4,ONE_HALF_PASSING,,,,,,,,
4,Arizona,1007,3,4,ONE_PASSING,,,,,,,,
4,Arizona,1007,3,4,POISSON_RATIO_TEST_TEMP,25,25,25,25,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,3,4,REPR_THICKNESS,,,,0.5,,,A,Measured representative property.
4,Arizona,1007,3,4,SUR_SHORTWAVE_ABSORP,,,,0.85,,,F,Default assigned or assumed values.
4,Arizona,1007,3,4,THERMAL_CONDUCTIVITY,,,,1.25,,,F,Default assigned or assumed values.
4,Arizona,1007,3,4,THREE_EIGHTHS_PASSING,,,,,,,,
4,Arizona,1007,3,4,THREE_FOURTHS_PASSING,,,,,,,,
4,Arizona,1007,3,4,VOIDS_FILLED_ASPHALT,,,,,,,,
4,Arizona,1007,3,4,VOIDS_MINERAL_AGGR,,,,,,,,
4,Arizona,1007,4,3,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1007,4,3,AGGR_SPEC_GRAVITY,,,,2.68,,,F,Default assigned or assumed values.
4,Arizona,1007,4,3,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1007,4,3,AIR_VOIDS_AVG_WP,1.01,3.32,2.16,2.16,1.63,0.75,BH,Representative property calculated from multiple measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,4,3,ASPHALT_CONTENT_MEAN,5.1,5.6,5.3,5.3,0.4,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,3,BINDER_SPEC_GRAVITY,,,,1.03,,,F,Default assigned or assumed values.
4,Arizona,1007,4,3,BSG,2.304,2.433,2.348,2.363,0.045,0.019,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,3,COEF_THERMAL_CONTRACTION,,,,0.000028,,,F,Default assigned or assumed values.
4,Arizona,1007,4,3,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1007,4,3,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1007,4,3,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1007,4,3,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
