STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,SURVEY_DATE,HPMS16_CRACKING_PERCENT_AC,MEPDG_CRACKING_PERCENT_AC,MEPDG_TRANS_CRACK_LENGTH_AC,MEPDG_LONG_CRACK_LENGTH_AC,ME_PERCENT_WHEEL_PATH_CRACK,SURVEY_WIDTH,GATOR_CRACK_A,GATOR_CRACK_A_L,GATOR_CRACK_A_M,GATOR_CRACK_A_H,BLK_CRACK_A,BLK_CRACK_A_L,BLK_CRACK_A_M,BLK_CRACK_A_H,EDGE_CRACK_L,EDGE_CRACK_L_L,EDGE_CRACK_L_M,EDGE_CRACK_L_H,LONG_CRACK_WP_L,LONG_CRACK_WP_L_L,LONG_CRACK_WP_L_M,LONG_CRACK_WP_L_H,LONG_CRACK_NWP_L,LONG_CRACK_NWP_L_L,LONG_CRACK_NWP_L_M,LONG_CRACK_NWP_L_H,LONG_CRACK_WP_SEAL_L,LONG_CRACK_WP_SEAL_L_L,LONG_CRACK_WP_SEAL_L_M,LONG_CRACK_WP_SEAL_L_H,LONG_CRACK_NWP_SEAL_L,LONG_CRACK_NWP_SEAL_L_L,LONG_CRACK_NWP_SEAL_L_M,LONG_CRACK_NWP_SEAL_L_H,TRANS_CRACK_NO,TRANS_CRACK_NO_L,TRANS_CRACK_NO_M,TRANS_CRACK_NO_H,TRANS_CRACK_L,TRANS_CRACK_L_L,TRANS_CRACK_L_M,TRANS_CRACK_L_H,TRANS_CRACK_SEAL_L,TRANS_CRACK_SEAL_L_L,TRANS_CRACK_SEAL_L_M,TRANS_CRACK_SEAL_L_H,PATCH_NO,PATCH_NO_L,PATCH_NO_M,PATCH_NO_H,PATCH_A,PATCH_A_L,PATCH_A_M,PATCH_A_H,POTHOLES_NO,POTHOLES_NO_L,POTHOLES_NO_M,POTHOLES_NO_H,POTHOLES_A,POTHOLES_A_L,POTHOLES_A_M,POTHOLES_A_H,SHOVING_NO,SHOVING_A,BLEEDING,POLISH_AGG_A,RAVELING,PUMPING_NO,PUMPING_L,WP_LENGTH_CRACKED,TRANS_CRACK_L_GT183,LONGIGATOR_CRACKING,BLOCKVERSE_CRACKING,OTHER,HPMS16_CRACKING_PERCENT_AC_FLAG,HPMS16_CRACKING_PERCENT_AC_FLAG_EXP,MEPDG_CRACKING_PERCENT_AC_FLAG,MEPDG_CRACKING_PERCENT_AC_FLAG_EXP,MEPDG_TRANS_CRACK_LENGTH_AC_FLAG_EX,MEPDG_TRANS_CRACK_LENGTH_AC_FLAG,MEPDG_LONG_CRACK_LENGTH_AC_FLAG,MEPDG_LONG_CRACK_LENGTH_AC_FLAG_EXP,WP_LENGTH_CRACKED_FLAG,WP_LENGTH_CRACKED_FLAG_EXP,GATOR_CRACK_A_FLAG,GATOR_CRACK_A_FLAG_EXP,BLK_CRACK_A_FLAG_EXP,BLK_CRACK_A_FLAG,EDGE_CRACK_L_FLAG,EDGE_CRACK_L_FLAG_EXP,LONG_CRACK_WP_L_FLAG,LONG_CRACK_WP_L_FLAG_EXP,LONG_CRACK_WP_SEAL_L_FLAG,LONG_CRACK_WP_SEAL_L_FLAG_EXP,LONG_CRACK_NWP_L_FLAG,LONG_CRACK_NWP_L_FLAG_EXP,LONG_CRACK_NWP_SEAL_L_FLAG_EXP,LONG_CRACK_NWP_SEAL_L_FLAG,TRANS_CRACK_NO_FLAG,TRANS_CRACK_NO_FLAG_EXP,TRANS_CRACK_L_FLAG,TRANS_CRACK_L_FLAG_EXP,TRANS_CRACK_SEAL_L_FLAG,TRANS_CRACK_SEAL_L_FLAG_EXP,PATCH_NO_FLAG_EXP,PATCH_NO_FLAG,PATCH_A_FLAG,PATCH_A_FLAG_EXP,POTHOLES_NO_FLAG,POTHOLES_NO_FLAG_EXP,POTHOLES_A_FLAG,POTHOLES_A_FLAG_EXP,SHOVING_NO_FLAG,SHOVING_NO_FLAG_EXP,SHOVING_A_FLAG_EXP,SHOVING_A_FLAG,BLEEDING_FLAG,BLEEDING_FLAG_EXP,POLISH_AGG_A_FLAG,POLISH_AGG_A_FLAG_EXP,RAVELING_FLAG,RAVELING_FLAG_EXP,PUMPING_NO_FLAG,PUMPING_NO_FLAG_EXP,PUMPING_L_FLAG,PUMPING_L_FLAG_EXP,LONGIGATOR_CRACKING_FLAG,LONGIGATOR_CRACKING_FLAG_EXP,BLOCKVERSE_CRACKING_FLAG,BLOCKVERSE_CRACKING_FLAG_EXP,PAVEMENT_FAMILY,PAVEMENT_FAMILY_EXP
13,Georgia,1031,2,Wed Apr 24 1996 20:00:00 GMT-0400 (Eastern Daylight Time),1,0,643.4,91.9,1,3.4000000953674316,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,13.699999809265137,13.699999809265137,0,0,7,7,0,0,8.699999809265137,8.699999809265137,0,0,101,101,0,0,58,58,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,58,Raveling not counted due to changes fromD-22; crack seal done since last survey.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
13,Georgia,1031,3,Tue Oct 14 1997 20:00:00 GMT-0400 (Eastern Daylight Time),0,0,0,0,0,3.5999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REHAB 'D' SINCE '96,,,,,Unexplained trend,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
13,Georgia,1031,3,Tue Apr 28 1998 20:00:00 GMT-0400 (Eastern Daylight Time),0,0,0,0,0,3.5999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MILLED & INLAYED 7\97SEASONAL SITE 13SB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
13,Georgia,1031,3,Thu Nov 19 1998 19:00:00 GMT-0500 (Eastern Standard Time),0,0,0,0,0,3.5999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
13,Georgia,1031,3,Wed Apr 12 2000 20:00:00 GMT-0400 (Eastern Daylight Time),0,0,0,0,0,3.5999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
13,Georgia,1031,3,Wed Oct 25 2000 20:00:00 GMT-0400 (Eastern Daylight Time),0,0,0,0,0,3.5999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
13,Georgia,1031,3,Tue Apr 06 2004 20:00:00 GMT-0400 (Eastern Daylight Time),0,0,111.6,0,0,3.5999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.1999969482422,175.1999969482422,0,0,0,0,0,0,0,0,0,0,34,34,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,TIRE GUAGES AT 0.1 & 3.5 M ENTIRE SECTIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
13,Georgia,1031,3,Tue Dec 04 2001 19:00:00 GMT-0500 (Eastern Standard Time),0,0,0,0,0,3.5999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.69999694824219,103.69999694824219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
13,Georgia,4092,2,Thu Sep 12 2002 20:00:00 GMT-0400 (Eastern Daylight Time),4,1,809.5,8.5,2,3.5999999046325684,6.199999809265137,6.199999809265137,0,0,0,0,0,0,0,0,0,0,1.2999999523162842,1.2999999523162842,0,0,264.29998779296875,34.900001525878906,228.3000030517578,1.100000023841858,0,0,0,0,0,0,0,0,75,71,4,0,123.30000305175781,112.80000305175781,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.100000381469727,84,7.5,123.30000305175781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
13,Georgia,4092,2,Mon Feb 18 2002 19:00:00 GMT-0500 (Eastern Standard Time),4,1,751.7,9.3,2,3.5999999046325684,5.099999904632568,5.099999904632568,0,0,0,0,0,0,0,0,0,0,1.399999976158142,1.399999976158142,0,0,263.29998779296875,34.599998474121094,227.60000610351562,1.100000023841858,0,0,0,0,0,0,0,0,67,63,4,0,114.5,103.9000015258789,10.600000381469727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,82.0999984741211,6.5,114.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
13,Georgia,4092,2,Mon Mar 01 1999 19:00:00 GMT-0500 (Eastern Standard Time),1,0,426.2,16.5,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,163.10000610351562,10.699999809265137,152.39999389648438,0,0,0,0,0,0,0,0,0,49,49,0,0,64.9000015258789,64.9000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,36.79999923706055,2.5,64.9000015258789,,,,,,,,,,,,,,,,,,B,Distress definition change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
13,Georgia,4092,2,Wed Feb 26 1997 19:00:00 GMT-0500 (Eastern Standard Time),1,0,298.7,21,1,3.5999999046325684,1.5,1.5,0,0,0,0,0,0,0,0,0,0,3.200000047683716,3.200000047683716,0,0,167.10000610351562,86.30000305175781,80.80000305175781,0,0,0,0,0,0,0,0,0,34,33,1,0,45.5,42.599998474121094,2.9000000953674316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.199999809265137,12,4.699999809265137,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
13,Georgia,4092,2,Mon Apr 08 1991 20:00:00 GMT-0400 (Eastern Daylight Time),0,0,0,0,0,3.5999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
13,Georgia,4092,2,Wed Oct 26 1994 20:00:00 GMT-0400 (Eastern Daylight Time),1,0,39.4,21.6,1,3.5999999046325684,1,0,1,0,0,0,0,0,0,0,0,0,3.299999952316284,3.299999952316284,0,0,152.5,152.5,0,0,0,0,0,0,0,0,0,0,8,8,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.599999904632568,0,4.300000190734863,6,NO TRAFFIC CONTROL.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
13,Georgia,4093,2,Mon Apr 08 1991 20:00:00 GMT-0400 (Eastern Daylight Time),0,0,1.9,0,0,3.5999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.700000047683716,2.700000047683716,0,0,0,0,0,0,,,0,0,1,1,0,0,0.30000001192092896,0.30000001192092896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000001192092896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
13,Georgia,4093,2,Wed Feb 26 1997 19:00:00 GMT-0500 (Eastern Standard Time),1,0,174,17.1,0,3.5999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,2.5999999046325684,2.5999999046325684,0,0,140.10000610351562,140.10000610351562,0,0,0,0,0,0,0,0,0,0,28,28,0,0,26.5,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5999999046325684,9.699999809265137,2.5999999046325684,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
13,Georgia,4093,2,Thu Oct 03 2002 20:00:00 GMT-0400 (Eastern Daylight Time),3,1,774.1,4,2,3.5,2.9000000953674316,2.9000000953674316,0,0,0,0,0,0,0,0,0,0,0.6000000238418579,0.6000000238418579,0,0,278.1000061035156,20.899999618530273,257.20001220703125,0,0,0,0,0,0,0,0,0,85,79,6,0,117.9000015258789,98.9000015258789,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.600000381469727,68.5999984741211,3.5,117.9000015258789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
13,Georgia,4093,2,Mon Feb 18 2002 19:00:00 GMT-0500 (Eastern Standard Time),3,1,709.1,4,2,3.5,3.200000047683716,3.200000047683716,0,0,0,0,0,0,0,0,0,0,0.6000000238418579,0.6000000238418579,0,0,271.1000061035156,31.299999237060547,239.8000030517578,0,0,0,0,0,0,0,0,0,71,69,2,0,108,102.69999694824219,5.300000190734863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.699999809265137,60.599998474121094,3.799999952316284,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
13,Georgia,4093,2,Tue Oct 25 1994 20:00:00 GMT-0400 (Eastern Daylight Time),1,0,17.1,5.9,0,3.5999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0.8999999761581421,0.8999999761581421,0,0,164.89999389648438,164.89999389648438,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2.5999999046325684,2.5999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8999999761581421,0,0.8999999761581421,2.5999999046325684,NO TRAFFIC CONTROL.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
13,Georgia,4093,2,Mon Mar 01 1999 19:00:00 GMT-0500 (Eastern Standard Time),1,0,260.6,19.7,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,145.60000610351562,30.100000381469727,115.5,0,0,0,0,0,0,0,0,0,38,38,0,0,39.70000076293945,39.70000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15.699999809265137,3,39.70000076293945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
13,Georgia,4096,1,Mon Apr 08 1991 20:00:00 GMT-0400 (Eastern Daylight Time),0,0,0,0,0,3.5999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000238418579,0.6000000238418579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000238418579,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
13,Georgia,4096,1,Mon Mar 01 1999 19:00:00 GMT-0500 (Eastern Standard Time),1,0,39.4,11.7,0,3.5999999046325684,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1.7999999523162842,1.7999999523162842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,6,2.4000000953674316,3.5999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.799999952316284,5.599999904632568,2.299999952316284,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
13,Georgia,4096,1,Tue Oct 25 1994 20:00:00 GMT-0400 (Eastern Daylight Time),1,0,7.2,13.1,0,3.5999999046325684,0.699999988079071,0.699999988079071,0,0,0,0,0,0,0,0,0,0,2,2,0,0,,,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1.100000023841858,1.100000023841858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.200000047683716,0,2.700000047683716,1.100000023841858,NO TRAFFIC CONTROL.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
13,Georgia,4096,1,Thu Feb 27 1997 19:00:00 GMT-0500 (Eastern Standard Time),1,0,26.3,5.3,0,3.5999999046325684,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.800000011920929,0.800000011920929,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,2,1,1,0,4,0.4000000059604645,3.5999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.5999999046325684,1.2999999523162842,4,NO SHOULDER,,,,,,,,,,,,,,,,,B,Distress definition change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
13,Georgia,4096,2,Sat Dec 01 2007 19:00:00 GMT-0500 (Eastern Standard Time),14,1,402.5,0,8,3.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5999999046325684,2.5999999046325684,0,0,0,0,0,0,0,0,0,0,52,45,7,0,61.29999923706055,43,18.299999237060547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.69999694824219,19.399999618530273,5.5,61.29999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
13,Georgia,4096,2,Wed Sep 11 2002 20:00:00 GMT-0400 (Eastern Daylight Time),1,0,95.1,5.9,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0.8999999761581421,0.8999999761581421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,14.5,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8999999761581421,13.199999809265137,0.8999999761581421,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
13,Georgia,4096,2,Wed Feb 20 2002 19:00:00 GMT-0500 (Eastern Standard Time),1,0,95.1,5.9,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0.8999999761581421,0.8999999761581421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,14.5,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8999999761581421,13.199999809265137,0.8999999761581421,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
13,Georgia,4096,2,Mon Mar 30 2009 20:00:00 GMT-0400 (Eastern Daylight Time),17,5,609.2,0,10,3.5999999046325684,27.600000381469727,26.899999618530273,0.699999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,82.5999984741211,81.5999984741211,1,0,0,0,0,0,0,0,0,0,97,89,8,0,92.80000305175781,69.4000015258789,23.399999618530273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.5999984741211,35.900001525878906,27.600000381469727,92.80000305175781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
13,Georgia,4111,1,Sun Feb 23 1992 19:00:00 GMT-0500 (Eastern Standard Time),24,5,,954.5,15,3.5999999046325684,29.399999618530273,29.399999618530273,0,0,0,0,0,0,0,0,0,0,145.39999389648438,145.39999389648438,0,0,46.29999923706055,46.29999923706055,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,3,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.1999969482422,,174.8000030517578,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
13,Georgia,4112,2,Wed Apr 22 1998 20:00:00 GMT-0400 (Eastern Daylight Time),0,0,0,0,0,3.5999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.199999809265137,10.199999809265137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,109.5999984741211,109.5999984741211,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTB,Asphalt concrete over cement/lime treated base/subgrade
13,Georgia,4112,2,Tue Feb 25 1997 19:00:00 GMT-0500 (Eastern Standard Time),0,0,0,0,0,3.5999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.100000381469727,14.100000381469727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,106.80000305175781,106.80000305175781,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,THIN OVERLAY FROM STA. 123.2M BEYONDEND OF SECTION.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTB,Asphalt concrete over cement/lime treated base/subgrade
13,Georgia,4112,2,Wed Oct 26 1994 20:00:00 GMT-0400 (Eastern Daylight Time),0,0,0,0,0,3.5999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,108,108,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,NO VIDEO DUE TO HEAVY TRAFFIC.NO TRAFFIC CONTROL.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTB,Asphalt concrete over cement/lime treated base/subgrade
13,Georgia,4112,2,Mon Apr 08 1991 20:00:00 GMT-0400 (Eastern Daylight Time),0,0,0,0,0,3.5999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,108,108,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,"THIN AC SKIN PATCH FROM 4+05 THRU END OFTEST SECT., STARTING TO SHOW DISTORT'N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTB,Asphalt concrete over cement/lime treated base/subgrade
13,Georgia,4112,3,Mon Aug 28 2000 20:00:00 GMT-0400 (Eastern Daylight Time),0,0,0,0,0,3.4000000953674316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTB,Asphalt concrete over cement/lime treated base/subgrade
13,Georgia,4112,3,Sun Feb 28 1999 19:00:00 GMT-0500 (Eastern Standard Time),0,0,0,0,0,3.5999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW SURFACE APPLIED SINCE LAST SURVEY4/98  JFD 4/22/99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTB,Asphalt concrete over cement/lime treated base/subgrade
