STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,VISIT_NO,RUN_NUMBER,SURVEY_DATE,T_PROF_DEVICE_CODE,T_PROF_DEVICE_CODE_EXP,NO_PROFILES,START_DATE,START_TIME,LOAD_DATE,PVMT_WIDTH,FOOTPAD_SPACING,GPS_LATITUDE_START,GPS_LONGITUDE_START,AVG_AIR_TEMP,AVG_SURFACE_TEMP,LLH_DEPTH_1_8_MEAN,RLH_DEPTH_1_8_MEAN,MAX_MEAN_DEPTH_1_8,LLH_DEPTH_WIRE_REF_MEAN,RLH_DEPTH_WIRE_REF_MEAN,MAX_MEAN_DEPTH_WIRE_REF,LLH_DEPTH_1_8_MEAN_FLAG,LLH_DEPTH_1_8_MEAN_FLAG_EXP,RLH_DEPTH_1_8_MEAN_FLAG,RLH_DEPTH_1_8_MEAN_FLAG_EXP,MAX_MEAN_DEPTH_1_8_FLAG_EXP,MAX_MEAN_DEPTH_1_8_FLAG,LLH_DEPTH_WIRE_REF_MEAN_FLAG,LLH_DEPTH_WIRE_REF_MEAN_FLAG_EXP,RLH_DEPTH_WIRE_REF_MEAN_FLAG,RLH_DEPTH_WIRE_REF_MEAN_FLAG_EXP,MAX_MEAN_DEPTH_WIRE_REF_FLAG,MAX_MEAN_DEPTH_WIRE_REF_FLAG_EXP,PAVEMENT_FAMILY,PAVEMENT_FAMILY_EXP
4,Arizona,1022,3,04102209,1,Wed Nov 18 1998 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Wed Nov 18 1998 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,8,2,8,9,2,9,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,2,04102401,1,Thu Nov 02 1989 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,10,Thu Nov 02 1989 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Mar 08 1992 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,6,6,6,6,6,6,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,3,04102402,1,Sat Aug 25 1990 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,10,Sat Aug 25 1990 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun Mar 08 1992 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,6,6,6,6,7,7,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,3,04102403,1,Tue Sep 03 1991 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,10,Tue Sep 03 1991 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun Jan 12 1997 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,4,6,6,4,7,7,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,4,04102412,1,Wed Jul 10 1996 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Wed Jul 10 1996 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,7,5,7,8,7,8,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,4,04102413,1,Wed Aug 14 1996 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Wed Aug 14 1996 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,7,5,7,7,7,7,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,4,04102410,1,Wed Apr 03 1996 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Wed Apr 03 1996 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,7,5,7,7,6,7,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,4,04102411,1,Wed Jun 12 1996 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Wed Jun 12 1996 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,6,5,6,7,7,7,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,6,04102414,1,Wed Jan 14 1998 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Wed Jan 14 1998 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,7,5,7,8,6,8,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,7,04102415,1,Tue Apr 21 1998 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Tue Apr 21 1998 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,7,6,7,8,7,8,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,7,04102424,1,Wed Nov 18 1998 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Wed Nov 18 1998 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Mon Jun 22 2009 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,7,6,7,8,7,8,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,7,04102417,1,Sun Oct 25 1998 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Sun Oct 25 1998 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,7,6,7,8,7,8,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,7,04102416,1,Sun Jun 14 1998 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Sun Jun 14 1998 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,7,6,7,7,7,7,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,8,04102425,1,Wed Jan 06 2010 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Wed Jan 06 2010 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Mon Feb 01 2010 19:00:00 GMT-0500 (Eastern Standard Time),3.3529999256134033,305,,,,,1,4,4,2,5,5,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,8,04102420,1,Thu Oct 24 2002 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,9,Thu Oct 24 2002 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Mon May 12 2003 20:00:00 GMT-0400 (Eastern Daylight Time),3.6600000858306885,,,,,,2,3,3,2,4,4,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,8,04102419,1,Tue Jan 09 2001 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,11,Tue Jan 09 2001 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Tue May 29 2001 20:00:00 GMT-0400 (Eastern Daylight Time),3.6600000858306885,,,,,,2,3,3,2,4,4,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,8,04102423,1,Mon Jan 15 2007 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Mon Jan 15 2007 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Mon Apr 02 2007 20:00:00 GMT-0400 (Eastern Daylight Time),3.3529999256134033,305,,,,,1,4,4,2,4,4,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,8,041024GS,4,Wed Feb 10 2021 19:00:00 GMT-0500 (Eastern Standard Time),L,Laser,499,Wed Feb 10 2021 19:00:00 GMT-0500 (Eastern Standard Time),13:47:06,Mon May 24 2021 20:00:00 GMT-0400 (Eastern Daylight Time),3.3987300395965576,,35.278508,-113.12962,-17.799999237060547,24.5,3,10,10,7,13,13,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,8,04102427,1,Wed Nov 05 2014 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Wed Nov 05 2014 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Mon Dec 22 2014 19:00:00 GMT-0500 (Eastern Standard Time),3.3529999256134033,305,,,,,2,5,5,2,5,5,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,8,04102418,1,Tue Jan 25 2000 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Tue Jan 25 2000 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,1,2,2,1,3,3,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,8,04102426,1,Tue Feb 07 2012 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Tue Feb 07 2012 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed Mar 14 2012 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,2,5,5,2,5,5,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,8,04102421,1,Tue Jan 14 2003 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Tue Jan 14 2003 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.3529999256134033,305,,,,,1,3,3,1,3,3,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,8,04102428,1,Sun Jan 29 2017 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Sun Jan 29 2017 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed Apr 12 2017 20:00:00 GMT-0400 (Eastern Daylight Time),3.3529999256134033,305,,,,,2,6,6,2,6,6,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1024,8,04102422,1,Tue Apr 19 2005 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Tue Apr 19 2005 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Mon Jun 13 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.3529999256134033,305,,,,,1,4,4,1,4,4,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1025,3,04102501,1,Tue Jan 08 1991 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,10,Tue Jan 08 1991 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Mar 08 1992 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,5,4,5,5,4,5,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1025,3,04102502,1,Fri Feb 07 1992 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,10,Fri Feb 07 1992 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Jan 12 1997 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,3,5,5,3,5,5,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1025,3,04102505,1,Mon May 06 1996 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Mon May 06 1996 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,6,6,6,6,7,7,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1025,4,04102506,1,Tue Dec 01 1998 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Tue Dec 01 1998 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,6,5,6,6,5,6,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1025,5,04102511,1,Wed Apr 20 2005 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Wed Apr 20 2005 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Mon Jun 13 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.3529999256134033,305,,,,,3,3,3,3,3,3,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1025,5,04102507,1,Wed Jan 26 2000 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Wed Jan 26 2000 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,2,1,2,2,1,2,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1025,5,04102512,1,Tue Jan 16 2007 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Tue Jan 16 2007 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Mon Apr 02 2007 20:00:00 GMT-0400 (Eastern Daylight Time),3.3529999256134033,305,,,,,3,4,4,3,4,4,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1025,5,04102509,1,Thu Oct 24 2002 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,10,Thu Oct 24 2002 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Mon May 12 2003 20:00:00 GMT-0400 (Eastern Daylight Time),3.6600000858306885,,,,,,2,3,3,2,3,3,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1025,5,04102510,1,Wed Jan 15 2003 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Wed Jan 15 2003 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.3529999256134033,305,,,,,2,2,2,2,3,3,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1025,5,04102508,1,Mon Jan 08 2001 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,11,Mon Jan 08 2001 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Tue May 29 2001 20:00:00 GMT-0400 (Eastern Daylight Time),3.6600000858306885,,,,,,3,4,4,3,4,4,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1025,6,04102513,1,Wed Feb 08 2012 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Wed Feb 08 2012 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed Mar 14 2012 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,7,4,7,8,4,8,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1025,6,04102514,1,Sun Nov 02 2014 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Sun Nov 02 2014 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Mon Dec 22 2014 19:00:00 GMT-0500 (Eastern Standard Time),3.3529999256134033,305,,,,,7,5,7,7,5,7,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1025,7,04102515,1,Mon Jan 30 2017 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Mon Jan 30 2017 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed Apr 12 2017 20:00:00 GMT-0400 (Eastern Daylight Time),3.3529999256134033,305,,,,,6,5,6,7,5,7,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1034,1,04103401,1,Sun Nov 19 1989 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,10,Sun Nov 19 1989 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Mar 08 1992 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,6,13,13,9,15,15,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1034,2,04103405,1,Thu Apr 04 1996 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Thu Apr 04 1996 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.9619998931884766,305,,,,,6,11,11,9,13,13,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1034,2,04103402,1,Sat Sep 07 1991 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,10,Sat Sep 07 1991 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun Jan 12 1997 19:00:00 GMT-0500 (Eastern Standard Time),3.9600000381469727,,,,,,4,13,13,4,13,13,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1034,3,04103406,1,Sun Jul 14 1996 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Sun Jul 14 1996 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,6,10,10,7,11,11,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1034,4,04103407,1,Thu Dec 03 1998 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Thu Dec 03 1998 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,6,14,14,8,16,16,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1034,4,04103408,1,Sat Jan 13 2001 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,11,Sat Jan 13 2001 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Tue May 29 2001 20:00:00 GMT-0400 (Eastern Daylight Time),3.6600000858306885,,,,,,6,12,12,6,12,12,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1034,4,04103409,1,Mon May 07 2001 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Mon May 07 2001 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.3529999256134033,305,,,,,6,11,11,7,13,13,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1034,5,04103411,1,Sat Oct 26 2002 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,10,Sat Oct 26 2002 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Mon May 12 2003 20:00:00 GMT-0400 (Eastern Daylight Time),3.9600000381469727,,,,,,2,3,3,2,3,3,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1034,5,04103410,1,Tue Dec 11 2001 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Tue Dec 11 2001 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,2,2,2,2,2,2,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1034,5,04103412,1,Thu Apr 22 2004 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Thu Apr 22 2004 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,2,2,2,2,3,3,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1036,1,04103601,1,Thu Nov 02 1989 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,10,Thu Nov 02 1989 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Mar 08 1992 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,5,4,5,5,4,5,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1036,1,04103602,1,Wed Aug 22 1990 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,10,Wed Aug 22 1990 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun Mar 08 1992 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,4,4,4,5,5,5,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1036,1,04103604,1,Mon Sep 02 1991 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,10,Mon Sep 02 1991 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun Jan 12 1997 19:00:00 GMT-0500 (Eastern Standard Time),3.9600000381469727,,,,,,5,7,7,5,8,8,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1036,2,04103606,1,Thu Feb 10 1994 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Thu Feb 10 1994 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,11,7,11,11,7,11,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1036,2,04103609,1,Mon Jan 12 1998 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Mon Jan 12 1998 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,16,10,16,16,11,16,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1037,1,04103703,1,Mon Sep 02 1991 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,10,Mon Sep 02 1991 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun Jan 12 1997 19:00:00 GMT-0500 (Eastern Standard Time),3.9600000381469727,,,,,,3,4,4,3,5,5,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1037,1,04103701,1,Thu Nov 02 1989 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,10,Thu Nov 02 1989 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Mar 08 1992 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,4,4,4,4,4,4,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1037,1,04103702,1,Sat Aug 25 1990 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,10,Sat Aug 25 1990 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun Mar 08 1992 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,5,5,5,5,6,6,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1037,2,04103708,1,Thu Mar 09 2000 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Thu Mar 09 2000 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,9,8,9,9,9,9,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1037,2,04103707,1,Tue Nov 17 1998 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Tue Nov 17 1998 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Jul 06 2014 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,9,7,9,10,7,10,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1037,2,04103706,1,Thu Jul 11 1996 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Thu Jul 11 1996 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,7,6,7,7,7,7,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1062,2,04106202,1,Sat Aug 25 1990 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,10,Sat Aug 25 1990 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun Mar 08 1992 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,4,7,7,4,7,7,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
4,Arizona,1062,2,04106201,1,Thu Nov 02 1989 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,10,Thu Nov 02 1989 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Mar 08 1992 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,4,4,4,4,4,4,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
4,Arizona,1062,3,04106203,1,Tue Sep 03 1991 20:00:00 GMT-0400 (Eastern Daylight Time),P,Pasco,10,Tue Sep 03 1991 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Sun Jan 12 1997 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,2,12,12,2,12,12,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
4,Arizona,1062,3,04106204,1,Fri Feb 07 1992 19:00:00 GMT-0500 (Eastern Standard Time),P,Pasco,10,Fri Feb 07 1992 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Sun Jan 12 1997 19:00:00 GMT-0500 (Eastern Standard Time),3.6600000858306885,,,,,,2,11,11,2,11,11,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
4,Arizona,1062,4,04106208,1,Thu Nov 19 1998 19:00:00 GMT-0500 (Eastern Standard Time),D,Dipstick,11,Thu Nov 19 1998 19:00:00 GMT-0500 (Eastern Standard Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,1,3,3,2,3,3,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
4,Arizona,1062,4,04106207,1,Mon May 06 1996 20:00:00 GMT-0400 (Eastern Daylight Time),D,Dipstick,11,Mon May 06 1996 20:00:00 GMT-0400 (Eastern Daylight Time),00:00:00,Wed May 18 2005 20:00:00 GMT-0400 (Eastern Daylight Time),3.6579999923706055,305,,,,,1,2,2,2,3,3,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
